_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base	soc_vector	pam_cluster	is_medoid
herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.40846921471986863	-0.06024871489612449	NA	NA	bound	217	lex	5_5	1	weight	5000	5000	nav	4_4	203	herinneren	0.1836164006418698	BOW	nav_5000	c1	0
herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.44448108357231697	-0.19897282615420164	NA	NA	bound	217	lex	5_5	1	weight	5000	5000	all	4_4	203	herinneren	0.1675054982470502	BOW	all_5000	c2	0
herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.40989705988614106	-0.051085293310567735	NA	NA	bound	217	lex	5_5	1	weight	FOC	148	nav	4_4	203	herinneren	0.20352361867208643	BOW	nav_FOC	c1	0
herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.4222321817933449	-0.060985119597692324	NA	NA	bound	217	lex	5_5	1	weight	FOC	217	all	4_4	203	herinneren	0.18917536580451044	BOW	all_FOC	c1	0
herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.3617594097514587	-0.036511676878212024	NA	NA	bound	217	lex	5_5	1	selection	5000	5000	nav	4_4	203	herinneren	0.20800409139361886	BOW	nav_5000	c1	0
herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3821107804550489	-0.21596116908731378	NA	NA	bound	217	lex	5_5	1	selection	5000	5000	all	4_4	203	herinneren	0.2061066977724236	BOW	all_5000	c2	1
herinneren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.3768721102762534	-0.03762519429980084	NA	NA	bound	217	lex	5_5	1	selection	FOC	148	nav	4_4	203	herinneren	0.2151949801969279	BOW	nav_FOC	c1	0
herinneren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.3941018320409575	-0.04688242755144028	NA	NA	bound	217	lex	5_5	1	selection	FOC	217	all	4_4	203	herinneren	0.1984848657577934	BOW	all_FOC	c1	1
herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.37472981892361273	0.029225808490797194	NA	NA	bound	415	lex	5_5	1	no	5000	5000	nav	4_4	234	herinneren	0.2169324999969898	BOW	nav_5000	c1	0
herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.41773023165493833	-0.3283506762395618	NA	NA	bound	415	lex	5_5	1	no	5000	5000	all	4_4	234	herinneren	0.1987306428307129	BOW	all_5000	c2	0
herinneren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.35455767029179697	0.0469117069405077	NA	NA	bound	415	lex	5_5	1	no	FOC	300	nav	4_4	234	herinneren	0.22960153090670565	BOW	nav_FOC	c1	0
herinneren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.3706752547408414	0.015469889298340561	NA	NA	bound	415	lex	5_5	1	no	FOC	415	all	4_4	234	herinneren	0.20913444594193042	BOW	all_FOC	c1	0
herinneren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.3460895172212074	-0.07279889576558732	NA	NA	bound	343	all	5_5	1	weight	5000	5000	nav	4_4	240	herinneren	0.08935517544779024	BOW	nav_5000	c4	0
herinneren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	0.34271833857119305	-0.06011268615075908	NA	NA	bound	343	all	5_5	1	weight	5000	5000	all	4_4	240	herinneren	0.11093574112359277	BOW	all_5000	c4	0
herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.28288581810844565	-0.0669574470673156	NA	NA	bound	343	all	5_5	1	weight	FOC	148	nav	4_4	240	herinneren	0.12961419497482812	BOW	nav_FOC	c4	0
herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.2838038772515224	-0.06660322338644965	NA	NA	bound	343	all	5_5	1	weight	FOC	343	all	4_4	240	herinneren	0.10477716046850494	BOW	all_FOC	c4	0
herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.24495395393925545	-0.03801543551125564	NA	NA	bound	343	all	5_5	1	selection	5000	5000	nav	4_4	240	herinneren	0.1268271512134182	BOW	nav_5000	c7	0
herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.2125670226860371	-0.11348553967865208	NA	NA	bound	343	all	5_5	1	selection	5000	5000	all	4_4	240	herinneren	0.18947917033051173	BOW	all_5000	c7	0
herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.09974157719439708	-0.03952776532328318	NA	NA	bound	343	all	5_5	1	selection	FOC	148	nav	4_4	240	herinneren	0.19588802962281118	BOW	nav_FOC	c6	0
herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.10634860311738072	-0.04194430811746471	NA	NA	bound	343	all	5_5	1	selection	FOC	343	all	4_4	240	herinneren	0.1539662527351935	BOW	all_FOC	c6	0
herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.17132688176897393	0.019182250792456744	NA	NA	bound	634	all	5_5	1	no	5000	5000	nav	4_4	240	herinneren	0.175304889927723	BOW	nav_5000	c6	0
herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	-0.005778815812863597	0.4405348042191768	NA	NA	bound	634	all	5_5	1	no	5000	5000	all	4_4	240	herinneren	0.24626164291185162	BOW	all_5000	c6	0
herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.09005928138958441	0.05015194622580182	NA	NA	bound	634	all	5_5	1	no	FOC	300	nav	4_4	240	herinneren	0.1657304629859774	BOW	nav_FOC	c6	0
herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.0864611195360727	0.03255971526983227	NA	NA	bound	634	all	5_5	1	no	FOC	634	all	4_4	240	herinneren	0.14417956684581534	BOW	all_FOC	c6	1
herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.3526222752566782	-0.13019742246277324	NA	NA	bound	129	lex	3_3	1	weight	5000	5000	nav	4_4	169	herinneren	0.2074449715225142	BOW	nav_5000	c8	0
herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.367521420737015	-0.2190800273673081	NA	NA	bound	129	lex	3_3	1	weight	5000	5000	all	4_4	169	herinneren	0.17898612153252771	BOW	all_5000	c2	0
herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3472559161585203	-0.12416418600021013	NA	NA	bound	129	lex	3_3	1	weight	FOC	86	nav	4_4	169	herinneren	0.22697765573904388	BOW	nav_FOC	c8	0
herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.36593107779741624	-0.12207873548609814	NA	NA	bound	129	lex	3_3	1	weight	FOC	129	all	4_4	169	herinneren	0.2298208392551529	BOW	all_FOC	c8	0
herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.34012370455127605	-0.12401733350119726	NA	NA	bound	129	lex	3_3	1	selection	5000	5000	nav	4_4	169	herinneren	0.2091027594949355	BOW	nav_5000	c8	0
herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3531254317227856	-0.20497650741751866	NA	NA	bound	129	lex	3_3	1	selection	5000	5000	all	4_4	169	herinneren	0.18543664037672014	BOW	all_5000	c2	0
herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.33151824759083864	-0.08752300958685626	NA	NA	bound	129	lex	3_3	1	selection	FOC	86	nav	4_4	169	herinneren	0.22350357040345184	BOW	nav_FOC	c8	0
herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.3582281170524514	-0.1105359637494488	NA	NA	bound	129	lex	3_3	1	selection	FOC	129	all	4_4	169	herinneren	0.22482694596563205	BOW	all_FOC	c8	0
herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.38396258237479886	-0.11153623116149544	NA	NA	bound	239	lex	3_3	1	no	5000	5000	nav	4_4	212	herinneren	0.19789503342740586	BOW	nav_5000	c8	0
herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.3987326994181987	-0.3167577863034679	NA	NA	bound	239	lex	3_3	1	no	5000	5000	all	4_4	212	herinneren	0.18578679021369726	BOW	all_5000	c2	0
herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.37381964728935063	-0.09857727342182124	NA	NA	bound	239	lex	3_3	1	no	FOC	170	nav	4_4	212	herinneren	0.21238119937946467	BOW	nav_FOC	c8	0
herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.3939017794627624	-0.12529540105419273	NA	NA	bound	239	lex	3_3	1	no	FOC	239	all	4_4	212	herinneren	0.1923426590160171	BOW	all_FOC	c8	0
herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.3116993133340361	-0.11499626231407124	NA	NA	bound	226	all	3_3	1	weight	5000	5000	nav	4_4	239	herinneren	0.10328556061301324	BOW	nav_5000	c7	0
herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.3006970909593566	-0.09831797409663866	NA	NA	bound	226	all	3_3	1	weight	5000	5000	all	4_4	239	herinneren	0.13661129206174347	BOW	all_5000	c7	0
herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.2570214005629728	-0.10885739931167904	NA	NA	bound	226	all	3_3	1	weight	FOC	86	nav	4_4	239	herinneren	0.17075855163563436	BOW	nav_FOC	c7	0
herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.2561989682811582	-0.11166904865607398	NA	NA	bound	226	all	3_3	1	weight	FOC	226	all	4_4	239	herinneren	0.13314939815424695	BOW	all_FOC	c7	0
herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.2631395479072856	-0.09081382712536303	NA	NA	bound	226	all	3_3	1	selection	5000	5000	nav	4_4	239	herinneren	0.13551785615262954	BOW	nav_5000	c7	1
herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.23816562048511386	-0.11971250857346678	NA	NA	bound	226	all	3_3	1	selection	5000	5000	all	4_4	239	herinneren	0.18561446558392605	BOW	all_5000	c7	0
herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.10614750886017911	-0.10043249596981291	NA	NA	bound	226	all	3_3	1	selection	FOC	86	nav	4_4	239	herinneren	0.21582412886302532	BOW	nav_FOC	c7	0
herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.12256248058805035	-0.09167802957147966	NA	NA	bound	226	all	3_3	1	selection	FOC	226	all	4_4	239	herinneren	0.15890744864504489	BOW	all_FOC	c7	0
herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.22754895057603342	-0.08132601607212141	NA	NA	bound	387	all	3_3	1	no	5000	5000	nav	4_4	240	herinneren	0.15036226973373085	BOW	nav_5000	c7	0
herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.1568162050253701	-0.26051977171726987	NA	NA	bound	387	all	3_3	1	no	5000	5000	all	4_4	240	herinneren	0.24184686034769937	BOW	all_5000	c7	0
herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.0948849181660551	-0.10161863470299208	NA	NA	bound	387	all	3_3	1	no	FOC	170	nav	4_4	240	herinneren	0.157518705940416	BOW	nav_FOC	c6	0
herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.09641245092389272	-0.08502001349643115	NA	NA	bound	387	all	3_3	1	no	FOC	387	all	4_4	240	herinneren	0.14345832303990738	BOW	all_FOC	c6	0
herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.4606696590569061	0.024645133548841076	NA	NA	nobound	370	lex	10_10	1	weight	5000	5000	nav	4_4	231	herinneren	0.20090660790300616	BOW	nav_5000	c1	0
herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.5475963332746956	-0.13937585152710127	NA	NA	nobound	370	lex	10_10	1	weight	5000	5000	all	4_4	231	herinneren	0.18954364313721092	BOW	all_5000	c2	0
herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.45268079633035724	0.040798886851164694	NA	NA	nobound	370	lex	10_10	1	weight	FOC	256	nav	4_4	231	herinneren	0.20881887690592704	BOW	nav_FOC	c1	0
herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.45367523155232464	0.02762176086525567	NA	NA	nobound	370	lex	10_10	1	weight	FOC	370	all	4_4	231	herinneren	0.19197211553372792	BOW	all_FOC	c1	0
herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.4165049368418409	0.14242936912090773	NA	NA	nobound	370	lex	10_10	1	selection	5000	5000	nav	4_4	231	herinneren	0.21795169296161004	BOW	nav_5000	c3	0
herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.4468209141444676	0.37611787599494656	NA	NA	nobound	370	lex	10_10	1	selection	5000	5000	all	4_4	231	herinneren	0.2138122061992349	BOW	all_5000	c2	0
herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.41053130968945123	0.10274951032089492	NA	NA	nobound	370	lex	10_10	1	selection	FOC	256	nav	4_4	231	herinneren	0.22013322956457881	BOW	nav_FOC	c3	0
herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.4233556136472156	0.08263123664103468	NA	NA	nobound	370	lex	10_10	1	selection	FOC	370	all	4_4	231	herinneren	0.19646735064764723	BOW	all_FOC	c1	0
herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.33980648636937116	0.2682046411915904	NA	NA	nobound	967	lex	10_10	1	no	5000	5000	nav	4_4	240	herinneren	0.22590989012694954	BOW	nav_5000	c3	0
herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.3359481691986118	0.5247057662106597	NA	NA	nobound	967	lex	10_10	1	no	5000	5000	all	4_4	240	herinneren	0.20347725206529202	BOW	all_5000	c3	0
herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.32479384585125926	0.23431073418718026	NA	NA	nobound	967	lex	10_10	1	no	FOC	722	nav	4_4	240	herinneren	0.24281852215856123	BOW	nav_FOC	c3	0
herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.3365445902292914	0.21692842907695395	NA	NA	nobound	967	lex	10_10	1	no	FOC	967	all	4_4	240	herinneren	0.23238771015566698	BOW	all_FOC	c3	1
herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.3634412622605631	-0.020856604943472024	NA	NA	nobound	556	all	10_10	1	weight	5000	5000	nav	4_4	240	herinneren	0.0736678390917388	BOW	nav_5000	c4	0
herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.36212405638001066	-0.00708306542868106	NA	NA	nobound	556	all	10_10	1	weight	5000	5000	all	4_4	240	herinneren	0.11345212825790496	BOW	all_5000	c4	0
herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.30328722846961137	-0.0069435234466294635	NA	NA	nobound	556	all	10_10	1	weight	FOC	256	nav	4_4	240	herinneren	0.10600452931660073	BOW	nav_FOC	c4	0
herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.301754275725477	-0.010302313547609382	NA	NA	nobound	556	all	10_10	1	weight	FOC	556	all	4_4	240	herinneren	0.10176035408770552	BOW	all_FOC	c4	0
herinneren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.18301053402796166	0.04474421651229696	NA	NA	nobound	556	all	10_10	1	selection	5000	5000	nav	4_4	240	herinneren	0.18178804967519102	BOW	nav_5000	c5	0
herinneren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.05046007568685091	0.35802215160823486	NA	NA	nobound	556	all	10_10	1	selection	5000	5000	all	4_4	240	herinneren	0.25095856710344144	BOW	all_5000	c5	0
herinneren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.043546659531860654	0.06893881362866881	NA	NA	nobound	556	all	10_10	1	selection	FOC	256	nav	4_4	240	herinneren	0.1823312846272202	BOW	nav_FOC	c6	0
herinneren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.05742607259128522	0.06592226294169534	NA	NA	nobound	556	all	10_10	1	selection	FOC	556	all	4_4	240	herinneren	0.15895575474758006	BOW	all_FOC	c6	0
herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.05066294634443264	0.21369255238761115	NA	NA	nobound	1391	all	10_10	1	no	5000	5000	nav	4_4	240	herinneren	0.2035940115609261	BOW	nav_5000	c3	0
herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.16593461923101668	0.5696576480676209	NA	NA	nobound	1391	all	10_10	1	no	5000	5000	all	4_4	240	herinneren	0.23854563411338472	BOW	all_5000	c3	0
herinneren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.018649512951296514	0.20069359974511988	NA	NA	nobound	1391	all	10_10	1	no	FOC	722	nav	4_4	240	herinneren	0.1851699264671736	BOW	nav_FOC	c3	0
herinneren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.007728829304522112	0.2287073117869749	NA	NA	nobound	1391	all	10_10	1	no	FOC	1391	all	4_4	240	herinneren	0.18483204583203186	BOW	all_FOC	c6	0
herinneren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.4173405426280356	-0.05063659185219767	NA	NA	nobound	250	lex	5_5	1	weight	5000	5000	nav	4_4	215	herinneren	0.18633292785992314	BOW	nav_5000	c1	0
herinneren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.45625192592399233	-0.1935406935512082	NA	NA	nobound	250	lex	5_5	1	weight	5000	5000	all	4_4	215	herinneren	0.17228280113235087	BOW	all_5000	c2	0
herinneren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.41598539079665947	-0.040484313452064095	NA	NA	nobound	250	lex	5_5	1	weight	FOC	173	nav	4_4	215	herinneren	0.19619794046318523	BOW	nav_FOC	c1	0
herinneren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.425690827212775	-0.05148637246074795	NA	NA	nobound	250	lex	5_5	1	weight	FOC	250	all	4_4	215	herinneren	0.19433662109217636	BOW	all_FOC	c1	0
herinneren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.3726476738180689	-0.016942936163608154	NA	NA	nobound	250	lex	5_5	1	selection	5000	5000	nav	4_4	215	herinneren	0.22085310606027037	BOW	nav_5000	c1	0
herinneren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3889297250019598	-0.24837877557053825	NA	NA	nobound	250	lex	5_5	1	selection	5000	5000	all	4_4	215	herinneren	0.21360730903020836	BOW	all_5000	c2	0
herinneren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.38761542452828607	-0.0213367487577623	NA	NA	nobound	250	lex	5_5	1	selection	FOC	173	nav	4_4	215	herinneren	0.20876852133518772	BOW	nav_FOC	c1	0
herinneren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.39914981220354184	-0.03159561793488995	NA	NA	nobound	250	lex	5_5	1	selection	FOC	250	all	4_4	215	herinneren	0.20198129842966583	BOW	all_FOC	c1	0
herinneren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.3829003130838099	0.09972951158693523	NA	NA	nobound	513	lex	5_5	1	no	5000	5000	nav	4_4	236	herinneren	0.2367077970826594	BOW	nav_5000	c1	0
herinneren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.41998671658966846	0.3835094486751366	NA	NA	nobound	513	lex	5_5	1	no	5000	5000	all	4_4	236	herinneren	0.22741970607888262	BOW	all_5000	c2	0
herinneren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.35200819368096165	0.08878695505208771	NA	NA	nobound	513	lex	5_5	1	no	FOC	380	nav	4_4	236	herinneren	0.2215843350432944	BOW	nav_FOC	c1	0
herinneren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.36520056272246254	0.056001505237019154	NA	NA	nobound	513	lex	5_5	1	no	FOC	513	all	4_4	236	herinneren	0.2096761034942646	BOW	all_FOC	c1	0
herinneren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.3474491516278219	-0.07032072100476468	NA	NA	nobound	387	all	5_5	1	weight	5000	5000	nav	4_4	240	herinneren	0.08671276287275935	BOW	nav_5000	c4	0
herinneren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	0.346006475717604	-0.057494552091388734	NA	NA	nobound	387	all	5_5	1	weight	5000	5000	all	4_4	240	herinneren	0.11016417579627051	BOW	all_5000	c4	0
herinneren.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.2860854652626812	-0.060689206433976725	NA	NA	nobound	387	all	5_5	1	weight	FOC	173	nav	4_4	240	herinneren	0.11996539057305435	BOW	nav_FOC	c4	0
