_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
heilzaam.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.008006731130861377	0.007368547891217616	NA	NA	BOW	bound	547	all	10_10	1	selection	FOC	351	nav	4_4	235	heilzaam
heilzaam.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.003457809285980805	0.008726835182491005	NA	NA	BOW	bound	547	all	10_10	1	selection	FOC	547	all	4_4	235	heilzaam
heilzaam.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.16542721702582372	0.10981368043862111	NA	NA	BOW	bound	1128	all	10_10	1	no	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	0.40754798930527747	0.3898634598432783	NA	NA	BOW	bound	1128	all	10_10	1	no	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.1696140066067549	0.05598505900250794	NA	NA	BOW	bound	1128	all	10_10	1	no	FOC	670	nav	4_4	235	heilzaam
heilzaam.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.16871988389021567	0.0815557725777926	NA	NA	BOW	bound	1128	all	10_10	1	no	FOC	1128	all	4_4	235	heilzaam
heilzaam.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.12159557130263143	-0.060635361731193466	NA	NA	BOW	bound	368	lex	5_5	1	weight	5000	5000	nav	4_4	232	heilzaam
heilzaam.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.11625050124452173	-0.14341511457125777	NA	NA	BOW	bound	368	lex	5_5	1	weight	5000	5000	all	4_4	232	heilzaam
heilzaam.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.09164079109639092	-0.06285459645992725	NA	NA	BOW	bound	368	lex	5_5	1	weight	FOC	288	nav	4_4	232	heilzaam
heilzaam.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1065282602281776	-0.05834921123897145	NA	NA	BOW	bound	368	lex	5_5	1	weight	FOC	368	all	4_4	232	heilzaam
heilzaam.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.09969595016025806	-0.02884786819779891	NA	NA	BOW	bound	368	lex	5_5	1	selection	5000	5000	nav	4_4	232	heilzaam
heilzaam.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.0678721191134229	-0.12712073838598978	NA	NA	BOW	bound	368	lex	5_5	1	selection	5000	5000	all	4_4	232	heilzaam
heilzaam.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.07382487713743242	-0.029713310539232426	NA	NA	BOW	bound	368	lex	5_5	1	selection	FOC	288	nav	4_4	232	heilzaam
heilzaam.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.08656737664557825	-0.028605805414300082	NA	NA	BOW	bound	368	lex	5_5	1	selection	FOC	368	all	4_4	232	heilzaam
heilzaam.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.07409242732755693	-0.03482796702233101	NA	NA	BOW	bound	509	lex	5_5	1	no	5000	5000	nav	4_4	234	heilzaam
heilzaam.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.03892859527526053	-0.15293086090352132	NA	NA	BOW	bound	509	lex	5_5	1	no	5000	5000	all	4_4	234	heilzaam
heilzaam.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.04977346257809058	-0.03621081864998979	NA	NA	BOW	bound	509	lex	5_5	1	no	FOC	389	nav	4_4	234	heilzaam
heilzaam.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.06256528245817722	-0.032890528051518944	NA	NA	BOW	bound	509	lex	5_5	1	no	FOC	509	all	4_4	234	heilzaam
heilzaam.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.12428459519311873	-0.06517325490580939	NA	NA	BOW	bound	456	all	5_5	1	weight	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.12845136270383903	-0.12678179135365886	NA	NA	BOW	bound	456	all	5_5	1	weight	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.09128734042079076	-0.05683427439655413	NA	NA	BOW	bound	456	all	5_5	1	weight	FOC	288	nav	4_4	235	heilzaam
heilzaam.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.10043143906351053	-0.054350218060962796	NA	NA	BOW	bound	456	all	5_5	1	weight	FOC	456	all	4_4	235	heilzaam
heilzaam.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	-0.030324544676989786	0.11719184986634669	NA	NA	BOW	bound	456	all	5_5	1	selection	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.03766650173944098	0.22953894487584364	NA	NA	BOW	bound	456	all	5_5	1	selection	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.038863102293453244	0.0327962782070702	NA	NA	BOW	bound	456	all	5_5	1	selection	FOC	288	nav	4_4	235	heilzaam
heilzaam.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.049818929719448	0.03420408788106492	NA	NA	BOW	bound	456	all	5_5	1	selection	FOC	456	all	4_4	235	heilzaam
heilzaam.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	-0.001016931253316227	0.10521419375580786	NA	NA	BOW	bound	669	all	5_5	1	no	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.13133470096063277	0.31894448077019777	NA	NA	BOW	bound	669	all	5_5	1	no	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.007673835813442529	0.04250541399552775	NA	NA	BOW	bound	669	all	5_5	1	no	FOC	389	nav	4_4	235	heilzaam
heilzaam.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.017762046273467814	0.048939263298802715	NA	NA	BOW	bound	669	all	5_5	1	no	FOC	669	all	4_4	235	heilzaam
heilzaam.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.16854738283763385	-0.042833742277884626	NA	NA	BOW	bound	252	lex	3_3	1	weight	5000	5000	nav	4_4	230	heilzaam
heilzaam.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.18016670539871524	-0.12062556338948349	NA	NA	BOW	bound	252	lex	3_3	1	weight	5000	5000	all	4_4	230	heilzaam
heilzaam.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.15562904251697326	-0.03213399877109421	NA	NA	BOW	bound	252	lex	3_3	1	weight	FOC	190	nav	4_4	230	heilzaam
heilzaam.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.14973209101570722	-0.029627879285641322	NA	NA	BOW	bound	252	lex	3_3	1	weight	FOC	252	all	4_4	230	heilzaam
heilzaam.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.16641451584850608	-0.01885119372054969	NA	NA	BOW	bound	252	lex	3_3	1	selection	5000	5000	nav	4_4	230	heilzaam
heilzaam.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.1771296393035804	-0.09637467110308087	NA	NA	BOW	bound	252	lex	3_3	1	selection	5000	5000	all	4_4	230	heilzaam
heilzaam.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.155609564464905	-0.004872006095379256	NA	NA	BOW	bound	252	lex	3_3	1	selection	FOC	190	nav	4_4	230	heilzaam
heilzaam.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.1497800378224057	-0.009049928103614158	NA	NA	BOW	bound	252	lex	3_3	1	selection	FOC	252	all	4_4	230	heilzaam
heilzaam.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.16299893703106366	-0.018043195482486073	NA	NA	BOW	bound	297	lex	3_3	1	no	5000	5000	nav	4_4	233	heilzaam
heilzaam.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.16212022291055334	-0.10915682478173065	NA	NA	BOW	bound	297	lex	3_3	1	no	5000	5000	all	4_4	233	heilzaam
heilzaam.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.1498177557390663	-0.0020597579093546087	NA	NA	BOW	bound	297	lex	3_3	1	no	FOC	222	nav	4_4	233	heilzaam
heilzaam.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.14951658867664241	-0.005011078256085816	NA	NA	BOW	bound	297	lex	3_3	1	no	FOC	297	all	4_4	233	heilzaam
heilzaam.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.15531656845567313	-0.04689501903828875	NA	NA	BOW	bound	318	all	3_3	1	weight	5000	5000	nav	4_4	233	heilzaam
heilzaam.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.15443433786232058	-0.12335600454375556	NA	NA	BOW	bound	318	all	3_3	1	weight	5000	5000	all	4_4	233	heilzaam
heilzaam.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.12693322141841543	-0.02484995483037172	NA	NA	BOW	bound	318	all	3_3	1	weight	FOC	190	nav	4_4	233	heilzaam
heilzaam.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.13475872462712365	-0.024933108591898918	NA	NA	BOW	bound	318	all	3_3	1	weight	FOC	318	all	4_4	233	heilzaam
heilzaam.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.10789419931983789	0.14659549888537987	NA	NA	BOW	bound	318	all	3_3	1	selection	5000	5000	nav	4_4	233	heilzaam
heilzaam.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.0377354301252747	0.24402138051227332	NA	NA	BOW	bound	318	all	3_3	1	selection	5000	5000	all	4_4	233	heilzaam
heilzaam.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1076012495084569	0.06124462368540497	NA	NA	BOW	bound	318	all	3_3	1	selection	FOC	190	nav	4_4	233	heilzaam
heilzaam.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.1157579735334561	0.061236518613054056	NA	NA	BOW	bound	318	all	3_3	1	selection	FOC	318	all	4_4	233	heilzaam
heilzaam.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	-0.10280944958254969	0.14596212022911084	NA	NA	BOW	bound	399	all	3_3	1	no	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	-0.007857873792166382	0.2552841377301681	NA	NA	BOW	bound	399	all	3_3	1	no	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.10521130024317618	0.07149818543609539	NA	NA	BOW	bound	399	all	3_3	1	no	FOC	222	nav	4_4	235	heilzaam
heilzaam.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.12285477116352171	0.07794287356927675	NA	NA	BOW	bound	399	all	3_3	1	no	FOC	399	all	4_4	235	heilzaam
heilzaam.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.09046322467626372	-0.08427223512497875	NA	NA	BOW	nobound	496	lex	10_10	1	weight	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.09945690571899642	-0.15223608060719848	NA	NA	BOW	nobound	496	lex	10_10	1	weight	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.06294447975514805	-0.08915858181540356	NA	NA	BOW	nobound	496	lex	10_10	1	weight	FOC	391	nav	4_4	235	heilzaam
heilzaam.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.07593235685846042	-0.08699904826047812	NA	NA	BOW	nobound	496	lex	10_10	1	weight	FOC	496	all	4_4	235	heilzaam
heilzaam.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.0037322151444481766	-0.06012309368208872	NA	NA	BOW	nobound	496	lex	10_10	1	selection	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	0.005760490148878187	-0.15244828763214635	NA	NA	BOW	nobound	496	lex	10_10	1	selection	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.003969803083778405	-0.0696516674672122	NA	NA	BOW	nobound	496	lex	10_10	1	selection	FOC	391	nav	4_4	235	heilzaam
heilzaam.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.007210500546748088	-0.07068373236005683	NA	NA	BOW	nobound	496	lex	10_10	1	selection	FOC	496	all	4_4	235	heilzaam
heilzaam.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	0.13293262531762537	-0.12396436880767064	NA	NA	BOW	nobound	1124	lex	10_10	1	no	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	0.2748064471470416	-0.3952715907245449	NA	NA	BOW	nobound	1124	lex	10_10	1	no	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.1431301235546404	-0.13463706213625243	NA	NA	BOW	nobound	1124	lex	10_10	1	no	FOC	862	nav	4_4	235	heilzaam
heilzaam.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	0.12336606636728775	-0.12925001579142242	NA	NA	BOW	nobound	1124	lex	10_10	1	no	FOC	1124	all	4_4	235	heilzaam
heilzaam.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.1040913897624688	-0.09018693624933562	NA	NA	BOW	nobound	615	all	10_10	1	weight	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.11786424422193872	-0.1329881682311708	NA	NA	BOW	nobound	615	all	10_10	1	weight	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.07900587758153646	-0.0847007508900654	NA	NA	BOW	nobound	615	all	10_10	1	weight	FOC	391	nav	4_4	235	heilzaam
heilzaam.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.08620761504679847	-0.08563811640634728	NA	NA	BOW	nobound	615	all	10_10	1	weight	FOC	615	all	4_4	235	heilzaam
heilzaam.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.08544604906472014	0.06540929611791582	NA	NA	BOW	nobound	615	all	10_10	1	selection	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.20432891834279915	0.2593299636732418	NA	NA	BOW	nobound	615	all	10_10	1	selection	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.04216220749526313	-0.00941169800192855	NA	NA	BOW	nobound	615	all	10_10	1	selection	FOC	391	nav	4_4	235	heilzaam
heilzaam.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.03737147377378163	-0.010635445006874824	NA	NA	BOW	nobound	615	all	10_10	1	selection	FOC	615	all	4_4	235	heilzaam
heilzaam.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.2771216619741604	0.16213539475521913	NA	NA	BOW	nobound	1469	all	10_10	1	no	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.5888038004157367	0.4031511548512575	NA	NA	BOW	nobound	1469	all	10_10	1	no	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.27084382913435723	0.12421731649875893	NA	NA	BOW	nobound	1469	all	10_10	1	no	FOC	862	nav	4_4	235	heilzaam
heilzaam.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.28679899219978033	0.15313487066134313	NA	NA	BOW	nobound	1469	all	10_10	1	no	FOC	1469	all	4_4	235	heilzaam
heilzaam.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.11064048803485936	-0.06210026794245112	NA	NA	BOW	nobound	391	lex	5_5	1	weight	5000	5000	nav	4_4	233	heilzaam
heilzaam.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.11010073287509115	-0.1463112844876609	NA	NA	BOW	nobound	391	lex	5_5	1	weight	5000	5000	all	4_4	233	heilzaam
heilzaam.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.0846550718559221	-0.06841783670604562	NA	NA	BOW	nobound	391	lex	5_5	1	weight	FOC	302	nav	4_4	233	heilzaam
heilzaam.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.10041293406015053	-0.0617718056549522	NA	NA	BOW	nobound	391	lex	5_5	1	weight	FOC	391	all	4_4	233	heilzaam
heilzaam.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.08648181397433964	-0.031199308636524075	NA	NA	BOW	nobound	391	lex	5_5	1	selection	5000	5000	nav	4_4	233	heilzaam
heilzaam.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.061796793358586656	-0.1352618061455356	NA	NA	BOW	nobound	391	lex	5_5	1	selection	5000	5000	all	4_4	233	heilzaam
heilzaam.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.06425796473175427	-0.03530522677223799	NA	NA	BOW	nobound	391	lex	5_5	1	selection	FOC	302	nav	4_4	233	heilzaam
heilzaam.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.07899524611511698	-0.03455059754560323	NA	NA	BOW	nobound	391	lex	5_5	1	selection	FOC	391	all	4_4	233	heilzaam
heilzaam.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.05736213148578907	-0.03968670250244692	NA	NA	BOW	nobound	559	lex	5_5	1	no	5000	5000	nav	4_4	234	heilzaam
heilzaam.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.025983122384178405	-0.17618132835347072	NA	NA	BOW	nobound	559	lex	5_5	1	no	5000	5000	all	4_4	234	heilzaam
heilzaam.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.04335865816950884	-0.046837813730904336	NA	NA	BOW	nobound	559	lex	5_5	1	no	FOC	425	nav	4_4	234	heilzaam
heilzaam.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.0524540144802973	-0.04392423821954192	NA	NA	BOW	nobound	559	lex	5_5	1	no	FOC	559	all	4_4	234	heilzaam
heilzaam.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.11825329479781446	-0.06709260310366613	NA	NA	BOW	nobound	493	all	5_5	1	weight	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.12232798283966101	-0.12750024938340646	NA	NA	BOW	nobound	493	all	5_5	1	weight	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.08944320021356673	-0.05934071847477226	NA	NA	BOW	nobound	493	all	5_5	1	weight	FOC	302	nav	4_4	235	heilzaam
heilzaam.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.09846881214297958	-0.05660179582753557	NA	NA	BOW	nobound	493	all	5_5	1	weight	FOC	493	all	4_4	235	heilzaam
heilzaam.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	-0.026747003252898128	0.11966537410948926	NA	NA	BOW	nobound	493	all	5_5	1	selection	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.05596587515298063	0.2469840234217105	NA	NA	BOW	nobound	493	all	5_5	1	selection	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.03847916673059272	0.031080373982918196	NA	NA	BOW	nobound	493	all	5_5	1	selection	FOC	302	nav	4_4	235	heilzaam
heilzaam.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.048469341156492526	0.03370547721233602	NA	NA	BOW	nobound	493	all	5_5	1	selection	FOC	493	all	4_4	235	heilzaam
heilzaam.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.007279285757794763	0.11752597354384364	NA	NA	BOW	nobound	743	all	5_5	1	no	5000	5000	nav	4_4	235	heilzaam
heilzaam.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.20023573952027188	0.3786053499243331	NA	NA	BOW	nobound	743	all	5_5	1	no	5000	5000	all	4_4	235	heilzaam
heilzaam.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.004731107358790145	0.046198919434684245	NA	NA	BOW	nobound	743	all	5_5	1	no	FOC	425	nav	4_4	235	heilzaam
heilzaam.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.003503781862693414	0.05609239545122842	NA	NA	BOW	nobound	743	all	5_5	1	no	FOC	743	all	4_4	235	heilzaam
heilzaam.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.16725517862634853	-0.0435705788071559	NA	NA	BOW	nobound	261	lex	3_3	1	weight	5000	5000	nav	4_4	231	heilzaam
heilzaam.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.17973199000466566	-0.12069542519951627	NA	NA	BOW	nobound	261	lex	3_3	1	weight	5000	5000	all	4_4	231	heilzaam
heilzaam.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.15184553000364487	-0.03558531912652106	NA	NA	BOW	nobound	261	lex	3_3	1	weight	FOC	197	nav	4_4	231	heilzaam
heilzaam.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.15002737594854762	-0.031743697366735074	NA	NA	BOW	nobound	261	lex	3_3	1	weight	FOC	261	all	4_4	231	heilzaam
heilzaam.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.16511139290712287	-0.019270357715738307	NA	NA	BOW	nobound	261	lex	3_3	1	selection	5000	5000	nav	4_4	231	heilzaam
heilzaam.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.1752154700303511	-0.09873531777502495	NA	NA	BOW	nobound	261	lex	3_3	1	selection	5000	5000	all	4_4	231	heilzaam
heilzaam.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1534072232698233	-0.007625998851852933	NA	NA	BOW	nobound	261	lex	3_3	1	selection	FOC	197	nav	4_4	231	heilzaam
heilzaam.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.14766543856000736	-0.010385385843814631	NA	NA	BOW	nobound	261	lex	3_3	1	selection	FOC	261	all	4_4	231	heilzaam
heilzaam.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.15879054673549062	-0.01907384728864383	NA	NA	BOW	nobound	306	lex	3_3	1	no	5000	5000	nav	4_4	233	heilzaam
heilzaam.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.15934650242208742	-0.11379159339503128	NA	NA	BOW	nobound	306	lex	3_3	1	no	5000	5000	all	4_4	233	heilzaam
