_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base
huldigen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	1.079641786760101	0.8111565177404906	NA	NA	bound	596	all	10_10	1	selection	5000	5000	all	4_4	230	huldigen	0.19193003711261022	BOW
huldigen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.3905831157483479	0.3657140430623091	NA	NA	bound	596	all	10_10	1	selection	FOC	218	nav	4_4	230	huldigen	0.15315364831635875	BOW
huldigen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.46901980568194634	0.4279975228440298	NA	NA	bound	596	all	10_10	1	selection	FOC	596	all	4_4	230	huldigen	0.1505477231338742	BOW
huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.9866978165152778	1.0699553857636304	NA	NA	bound	1059	all	10_10	1	no	5000	5000	nav	4_4	230	huldigen	0.18025223282403663	BOW
huldigen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	1.3184924177306685	1.2843625468736732	NA	NA	bound	1059	all	10_10	1	no	5000	5000	all	4_4	230	huldigen	0.1856205345248129	BOW
huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.7720493162437002	0.8772275269790499	NA	NA	bound	1059	all	10_10	1	no	FOC	450	nav	4_4	230	huldigen	0.1404553106142503	BOW
huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.809040558493229	0.9146246127604831	NA	NA	bound	1059	all	10_10	1	no	FOC	1059	all	4_4	230	huldigen	0.13113552632323622	BOW
huldigen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.4398756560770471	-0.26425528402464865	NA	NA	bound	273	lex	5_5	1	weight	5000	5000	nav	4_4	213	huldigen	0.14371818859420477	BOW
huldigen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.6500984842252804	-0.48166191150154714	NA	NA	bound	273	lex	5_5	1	weight	5000	5000	all	4_4	213	huldigen	0.20507312614051418	BOW
huldigen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.38194776206657305	-0.23227720215683723	NA	NA	bound	273	lex	5_5	1	weight	FOC	179	nav	4_4	213	huldigen	0.14521152103377288	BOW
huldigen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.37389406876652836	-0.23135722349151502	NA	NA	bound	273	lex	5_5	1	weight	FOC	273	all	4_4	213	huldigen	0.14315927550782778	BOW
huldigen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.4452063649776897	-0.1297227641179725	NA	NA	bound	273	lex	5_5	1	selection	5000	5000	nav	4_4	213	huldigen	0.15581127589937463	BOW
huldigen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.7585750328374544	-0.27922044487330283	NA	NA	bound	273	lex	5_5	1	selection	5000	5000	all	4_4	213	huldigen	0.22171650368653056	BOW
huldigen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.36495910391327857	-0.10920767532352871	NA	NA	bound	273	lex	5_5	1	selection	FOC	179	nav	4_4	213	huldigen	0.14851522128425476	BOW
huldigen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.35165619559811095	-0.10341658532965267	NA	NA	bound	273	lex	5_5	1	selection	FOC	273	all	4_4	213	huldigen	0.14397010555187306	BOW
huldigen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.9692370872163178	-0.00531990999604916	NA	NA	bound	395	lex	5_5	1	no	5000	5000	nav	4_4	221	huldigen	0.15787750185966687	BOW
huldigen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-1.226016269643692	-0.006265785388744911	NA	NA	bound	395	lex	5_5	1	no	5000	5000	all	4_4	221	huldigen	0.22026740401465678	BOW
huldigen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.7693095321425601	-0.031813277306635766	NA	NA	bound	395	lex	5_5	1	no	FOC	276	nav	4_4	221	huldigen	0.1500758718029651	BOW
huldigen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.6985225628545332	-0.04151290393040494	NA	NA	bound	395	lex	5_5	1	no	FOC	395	all	4_4	221	huldigen	0.13743064914931616	BOW
huldigen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.1498863142105605	-0.11251339487353312	NA	NA	bound	483	all	5_5	1	weight	5000	5000	nav	4_4	229	huldigen	0.14497864919428663	BOW
huldigen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.2777839937465363	-0.8652550845821791	NA	NA	bound	483	all	5_5	1	weight	5000	5000	all	4_4	229	huldigen	0.1870145760508864	BOW
huldigen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.19550871748595902	-0.10664616802757872	NA	NA	bound	483	all	5_5	1	weight	FOC	179	nav	4_4	229	huldigen	0.13822753202803612	BOW
huldigen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.12532858318399934	-0.0502772658630378	NA	NA	bound	483	all	5_5	1	weight	FOC	483	all	4_4	229	huldigen	0.14647097967487402	BOW
huldigen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.23240515311399332	0.7371819224969969	NA	NA	bound	483	all	5_5	1	selection	5000	5000	nav	4_4	229	huldigen	0.23531718857787215	BOW
huldigen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.35944360126470265	1.1119450306742076	NA	NA	bound	483	all	5_5	1	selection	5000	5000	all	4_4	229	huldigen	0.1938207035474992	BOW
huldigen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.09736246959987352	0.5265903881126287	NA	NA	bound	483	all	5_5	1	selection	FOC	179	nav	4_4	229	huldigen	0.1660110932970767	BOW
huldigen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.18118341572232363	0.5390361110336942	NA	NA	bound	483	all	5_5	1	selection	FOC	483	all	4_4	229	huldigen	0.16026828428009754	BOW
huldigen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.3237071351341652	1.1921363941738392	NA	NA	bound	681	all	5_5	1	no	5000	5000	nav	4_4	230	huldigen	0.2164146084414975	BOW
huldigen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.49242958407864496	1.3917340241116434	NA	NA	bound	681	all	5_5	1	no	5000	5000	all	4_4	230	huldigen	0.22012402928854485	BOW
huldigen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.21065744700385866	0.867342658723014	NA	NA	bound	681	all	5_5	1	no	FOC	276	nav	4_4	230	huldigen	0.1673895499110365	BOW
huldigen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.28012443191077796	0.8047072479073826	NA	NA	bound	681	all	5_5	1	no	FOC	681	all	4_4	230	huldigen	0.1599430571255708	BOW
huldigen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.4502357250943646	0.05055840858360298	NA	NA	bound	200	lex	3_3	1	weight	5000	5000	nav	4_4	202	huldigen	0.1504532759758889	BOW
huldigen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.730114397633022	0.11309786814182941	NA	NA	bound	200	lex	3_3	1	weight	5000	5000	all	4_4	202	huldigen	0.2071604675576232	BOW
huldigen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.34047877364180024	0.02656413892818241	NA	NA	bound	200	lex	3_3	1	weight	FOC	126	nav	4_4	202	huldigen	0.15231622071400047	BOW
huldigen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.3722869876259364	0.0029915227809800345	NA	NA	bound	200	lex	3_3	1	weight	FOC	200	all	4_4	202	huldigen	0.1565709519257646	BOW
huldigen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.45625388068629064	0.14302483847077535	NA	NA	bound	200	lex	3_3	1	selection	5000	5000	nav	4_4	202	huldigen	0.16315704111990734	BOW
huldigen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.7420656755843661	0.21962725973867314	NA	NA	bound	200	lex	3_3	1	selection	5000	5000	all	4_4	202	huldigen	0.21360635669604452	BOW
huldigen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.37818087621670715	0.10671779712903327	NA	NA	bound	200	lex	3_3	1	selection	FOC	126	nav	4_4	202	huldigen	0.16697605963154452	BOW
huldigen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.35074159830696594	0.08601644043649567	NA	NA	bound	200	lex	3_3	1	selection	FOC	200	all	4_4	202	huldigen	0.1589700663335582	BOW
huldigen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-1.0662541396948488	0.327501514821917	NA	NA	bound	256	lex	3_3	1	no	5000	5000	nav	4_4	216	huldigen	0.16333592870009978	BOW
huldigen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-1.2843842233281932	0.3748648502942768	NA	NA	bound	256	lex	3_3	1	no	5000	5000	all	4_4	216	huldigen	0.20939409370858209	BOW
huldigen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.8247456517258436	0.2972144506079025	NA	NA	bound	256	lex	3_3	1	no	FOC	169	nav	4_4	216	huldigen	0.16284357167018332	BOW
huldigen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.7624181539521963	0.25778623666507994	NA	NA	bound	256	lex	3_3	1	no	FOC	256	all	4_4	216	huldigen	0.15019934071950386	BOW
huldigen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.5980388184363583	0.5171889223477658	NA	NA	bound	350	all	3_3	1	weight	5000	5000	nav	4_4	228	huldigen	0.15934869802510876	BOW
huldigen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-1.0165130172862529	0.8508852538206785	NA	NA	bound	350	all	3_3	1	weight	5000	5000	all	4_4	228	huldigen	0.19757305681631993	BOW
huldigen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6712805239544558	0.4946571024738731	NA	NA	bound	350	all	3_3	1	weight	FOC	126	nav	4_4	228	huldigen	0.1603423480344117	BOW
huldigen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.4352242573740504	0.4078518972730568	NA	NA	bound	350	all	3_3	1	weight	FOC	350	all	4_4	228	huldigen	0.1710136470143971	BOW
huldigen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.20122917130612952	1.166888903154906	NA	NA	bound	350	all	3_3	1	selection	5000	5000	nav	4_4	228	huldigen	0.2527246409208886	BOW
huldigen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.23190126771493855	1.4563722350245585	NA	NA	bound	350	all	3_3	1	selection	5000	5000	all	4_4	228	huldigen	0.2276735001275387	BOW
huldigen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2942859590093026	0.9416050244479504	NA	NA	bound	350	all	3_3	1	selection	FOC	126	nav	4_4	228	huldigen	0.19185066907075912	BOW
huldigen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.15465304672992766	0.859293252155027	NA	NA	bound	350	all	3_3	1	selection	FOC	350	all	4_4	228	huldigen	0.19606963808181804	BOW
huldigen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	-0.24640078830838114	1.513902910728996	NA	NA	bound	448	all	3_3	1	no	5000	5000	nav	4_4	230	huldigen	0.25103672604154625	BOW
huldigen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	-0.1590707917127509	1.745967930243467	NA	NA	bound	448	all	3_3	1	no	5000	5000	all	4_4	230	huldigen	0.23213254683250031	BOW
huldigen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.3143352017166361	1.2351861307746803	NA	NA	bound	448	all	3_3	1	no	FOC	169	nav	4_4	230	huldigen	0.19121474799718538	BOW
huldigen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.17094236744454733	1.1255853928160053	NA	NA	bound	448	all	3_3	1	no	FOC	448	all	4_4	230	huldigen	0.17424396691119018	BOW
huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.6644344219303133	-0.7474622399225063	NA	NA	nobound	414	lex	10_10	1	weight	5000	5000	nav	4_4	229	huldigen	0.1534161308099364	BOW
huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.7627678566015257	-1.0665474818920897	NA	NA	nobound	414	lex	10_10	1	weight	5000	5000	all	4_4	229	huldigen	0.20863043126479375	BOW
huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7574577339996508	-0.8072468983261442	NA	NA	nobound	414	lex	10_10	1	weight	FOC	269	nav	4_4	229	huldigen	0.14116141174270855	BOW
huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.7076050174063373	-0.7598422064276107	NA	NA	nobound	414	lex	10_10	1	weight	FOC	414	all	4_4	229	huldigen	0.1364644060096016	BOW
huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.8401576447441405	-0.7127613678002354	NA	NA	nobound	414	lex	10_10	1	selection	5000	5000	nav	4_4	229	huldigen	0.16924610227628584	BOW
huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-1.0333100817316276	-1.1304810039002893	NA	NA	nobound	414	lex	10_10	1	selection	5000	5000	all	4_4	229	huldigen	0.22834212054104813	BOW
huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.955376359662841	-0.7918360856969424	NA	NA	nobound	414	lex	10_10	1	selection	FOC	269	nav	4_4	229	huldigen	0.14708860694748263	BOW
huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.9141882035274796	-0.7440236494727294	NA	NA	nobound	414	lex	10_10	1	selection	FOC	414	all	4_4	229	huldigen	0.14486437904314892	BOW
huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-1.5513204506181022	-0.6301366571390143	NA	NA	nobound	927	lex	10_10	1	no	5000	5000	nav	4_4	230	huldigen	0.17533034092048122	BOW
huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-1.666725140429431	-1.008493300668564	NA	NA	nobound	927	lex	10_10	1	no	5000	5000	all	4_4	230	huldigen	0.19443346799433914	BOW
huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.4083076089219277	-0.7120986938488009	NA	NA	nobound	927	lex	10_10	1	no	FOC	659	nav	4_4	230	huldigen	0.14441865113646937	BOW
huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-1.3442132641719482	-0.6921335803471397	NA	NA	nobound	927	lex	10_10	1	no	FOC	927	all	4_4	230	huldigen	0.12897562994073897	BOW
huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.1687351378829089	-0.5639255635941344	NA	NA	nobound	733	all	10_10	1	weight	5000	5000	nav	4_4	230	huldigen	0.1311625257100976	BOW
huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.3330379475897744	-1.2095950630411096	NA	NA	nobound	733	all	10_10	1	weight	5000	5000	all	4_4	230	huldigen	0.1839545102186037	BOW
huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4016669981966366	-0.7216031383809209	NA	NA	nobound	733	all	10_10	1	weight	FOC	269	nav	4_4	230	huldigen	0.12591613624129094	BOW
huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.30462275791362364	-0.6944578250943206	NA	NA	nobound	733	all	10_10	1	weight	FOC	733	all	4_4	230	huldigen	0.13842926915772175	BOW
huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.8144726982876022	0.7183257354002724	NA	NA	nobound	733	all	10_10	1	selection	5000	5000	nav	4_4	230	huldigen	0.19761817630660708	BOW
huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	1.2169755659898307	1.1812375943655538	NA	NA	nobound	733	all	10_10	1	selection	5000	5000	all	4_4	230	huldigen	0.18432673286410997	BOW
huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.363206833923167	0.4429273167433189	NA	NA	nobound	733	all	10_10	1	selection	FOC	269	nav	4_4	230	huldigen	0.14984330533639512	BOW
huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.520816864652155	0.6671806158841157	NA	NA	nobound	733	all	10_10	1	selection	FOC	733	all	4_4	230	huldigen	0.14362784347430146	BOW
huldigen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	1.1693069101957718	1.3689284940502602	NA	NA	nobound	1478	all	10_10	1	no	5000	5000	nav	4_4	230	huldigen	0.18129850919421767	BOW
huldigen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	1.3205239245706661	1.664403240487109	NA	NA	nobound	1478	all	10_10	1	no	5000	5000	all	4_4	230	huldigen	0.167907491199106	BOW
huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.9109108056591948	1.1993860005078292	NA	NA	nobound	1478	all	10_10	1	no	FOC	659	nav	4_4	230	huldigen	0.12808844086151905	BOW
huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.9228127879709419	1.2370554866438659	NA	NA	nobound	1478	all	10_10	1	no	FOC	1478	all	4_4	230	huldigen	0.11535638660562389	BOW
huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.7575347609631752	-0.32197703468880323	NA	NA	nobound	324	lex	5_5	1	weight	5000	5000	nav	4_4	223	huldigen	0.1551911298594087	BOW
huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-1.0892190906038024	-0.505688464857092	NA	NA	nobound	324	lex	5_5	1	weight	5000	5000	all	4_4	223	huldigen	0.2162963225476146	BOW
huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8098628602879537	-0.28236549776097425	NA	NA	nobound	324	lex	5_5	1	weight	FOC	210	nav	4_4	223	huldigen	0.14389137923672904	BOW
huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.6854642315427419	-0.278000690585858	NA	NA	nobound	324	lex	5_5	1	weight	FOC	324	all	4_4	223	huldigen	0.14431233911353525	BOW
huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.832350192930049	-0.15405298864285966	NA	NA	nobound	324	lex	5_5	1	selection	5000	5000	nav	4_4	223	huldigen	0.1686062529202913	BOW
huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-1.2894827818503074	-0.24108954031429058	NA	NA	nobound	324	lex	5_5	1	selection	5000	5000	all	4_4	223	huldigen	0.23621815263496382	BOW
huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.7826176520568885	-0.12715161955426751	NA	NA	nobound	324	lex	5_5	1	selection	FOC	210	nav	4_4	223	huldigen	0.15365458798396583	BOW
huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.6998422330552567	-0.1428739136444796	NA	NA	nobound	324	lex	5_5	1	selection	FOC	324	all	4_4	223	huldigen	0.15176236359815076	BOW
huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.274615583080266	-0.04398071443196956	NA	NA	nobound	484	lex	5_5	1	no	5000	5000	nav	4_4	229	huldigen	0.17832102951085424	BOW
huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-1.5790374328733972	-0.08689957608359017	NA	NA	nobound	484	lex	5_5	1	no	5000	5000	all	4_4	229	huldigen	0.22293486053745598	BOW
huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.1025035341243123	-0.08209831106348697	NA	NA	nobound	484	lex	5_5	1	no	FOC	337	nav	4_4	229	huldigen	0.15304272385728507	BOW
huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.0598504310465362	-0.1069928540815387	NA	NA	nobound	484	lex	5_5	1	no	FOC	484	all	4_4	229	huldigen	0.14078848364659965	BOW
huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.26941618419703056	-0.22641742618479288	NA	NA	nobound	568	all	5_5	1	weight	5000	5000	nav	4_4	230	huldigen	0.13789246758416301	BOW
huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.49721472797346594	-1.1140067914722085	NA	NA	nobound	568	all	5_5	1	weight	5000	5000	all	4_4	230	huldigen	0.19108348976543604	BOW
huldigen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5546221926771676	-0.25497839104745956	NA	NA	nobound	568	all	5_5	1	weight	FOC	210	nav	4_4	230	huldigen	0.13584341974977876	BOW
huldigen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.3143449537862915	-0.15623247069523916	NA	NA	nobound	568	all	5_5	1	weight	FOC	568	all	4_4	230	huldigen	0.1441199546837727	BOW
huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.12075482506660119	0.8727120209010272	NA	NA	nobound	568	all	5_5	1	selection	5000	5000	nav	4_4	230	huldigen	0.21846086880997256	BOW
huldigen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.19834337520851109	1.3976798847232788	NA	NA	nobound	568	all	5_5	1	selection	5000	5000	all	4_4	230	huldigen	0.19463376796071277	BOW
huldigen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.093925547782074445	0.5866497933940124	NA	NA	nobound	568	all	5_5	1	selection	FOC	210	nav	4_4	230	huldigen	0.1556633484982124	BOW
huldigen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.022149777954493473	0.6316044947532969	NA	NA	nobound	568	all	5_5	1	selection	FOC	568	all	4_4	230	huldigen	0.15045652160875386	BOW
huldigen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.2677997358929169	1.2501945688633869	NA	NA	nobound	815	all	5_5	1	no	5000	5000	nav	4_4	230	huldigen	0.22393455032460072	BOW
huldigen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.42990038106742196	1.5266282352254321	NA	NA	nobound	815	all	5_5	1	no	5000	5000	all	4_4	230	huldigen	0.19630298769219784	BOW
huldigen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.06977570173573297	0.794100619235429	NA	NA	nobound	815	all	5_5	1	no	FOC	337	nav	4_4	230	huldigen	0.16095796261641315	BOW
huldigen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.17220383826374228	0.831280794989499	NA	NA	nobound	815	all	5_5	1	no	FOC	815	all	4_4	230	huldigen	0.14278408916421836	BOW
huldigen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.5665331726656185	0.08614632253445893	NA	NA	nobound	219	lex	3_3	1	weight	5000	5000	nav	4_4	206	huldigen	0.152057571928462	BOW
huldigen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.8783445938354806	0.12295348240297245	NA	NA	nobound	219	lex	3_3	1	weight	5000	5000	all	4_4	206	huldigen	0.21082853234537094	BOW
huldigen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5431496018815984	0.040122099898105834	NA	NA	nobound	219	lex	3_3	1	weight	FOC	140	nav	4_4	206	huldigen	0.15717882535256836	BOW
