_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
hachelijk.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.14399724749730577	-0.004086340010588486	NA	NA	BOW	bound	258	lex	3_3	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.14605394979913738	-0.1360414226176248	NA	NA	BOW	bound	258	lex	3_3	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.1445195015999473	0.06646836088546566	NA	NA	BOW	bound	258	lex	3_3	1	no	FOC	197	nav	4_4	239	hachelijk
hachelijk.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.14518424209861114	0.06893093741779817	NA	NA	BOW	bound	258	lex	3_3	1	no	FOC	258	all	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.13335352811272547	-0.04271157492223811	NA	NA	BOW	bound	284	all	3_3	1	weight	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.12332302950239618	-0.15207094564666696	NA	NA	BOW	bound	284	all	3_3	1	weight	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.15456156955421654	0.017250765596231343	NA	NA	BOW	bound	284	all	3_3	1	weight	FOC	159	nav	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.13252303146859118	0.013639685378596616	NA	NA	BOW	bound	284	all	3_3	1	weight	FOC	284	all	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.002680352522307555	0.011199325002180578	NA	NA	BOW	bound	284	all	3_3	1	selection	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.004824944813878087	-0.19886291660109898	NA	NA	BOW	bound	284	all	3_3	1	selection	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.05906629997404777	0.07477435646195416	NA	NA	BOW	bound	284	all	3_3	1	selection	FOC	159	nav	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.03758887464791092	0.05339017191276611	NA	NA	BOW	bound	284	all	3_3	1	selection	FOC	284	all	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.02336055955618972	0.029449573879349634	NA	NA	BOW	bound	363	all	3_3	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.03623502248412042	-0.20832436499714482	NA	NA	BOW	bound	363	all	3_3	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.0347526175325772	0.09732106077164349	NA	NA	BOW	bound	363	all	3_3	1	no	FOC	197	nav	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.029035703771148596	0.09117641652754929	NA	NA	BOW	bound	363	all	3_3	1	no	FOC	363	all	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.09055657239636217	-0.03938072455642584	NA	NA	BOW	nobound	425	lex	10_10	1	weight	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.1052452956052736	-0.11159047898902445	NA	NA	BOW	nobound	425	lex	10_10	1	weight	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.12188973328736036	0.0048213735500030564	NA	NA	BOW	nobound	425	lex	10_10	1	weight	FOC	323	nav	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.11498018366968296	8.698101161770854e-4	NA	NA	BOW	nobound	425	lex	10_10	1	weight	FOC	425	all	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.051351676337004576	0.027036632404803845	NA	NA	BOW	nobound	425	lex	10_10	1	selection	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.06127750749679797	-0.11266739033452854	NA	NA	BOW	nobound	425	lex	10_10	1	selection	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.08372699231848	0.13352979209383503	NA	NA	BOW	nobound	425	lex	10_10	1	selection	FOC	323	nav	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.07453007043472881	0.1329271491355041	NA	NA	BOW	nobound	425	lex	10_10	1	selection	FOC	425	all	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	0.020870354771706706	0.27518815068651686	NA	NA	BOW	nobound	1075	lex	10_10	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	0.1585779310445798	-0.2816372939999964	NA	NA	BOW	nobound	1075	lex	10_10	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.04982074788206481	0.3242958950462268	NA	NA	BOW	nobound	1075	lex	10_10	1	no	FOC	821	nav	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	0.056823089413513085	0.32208464483511184	NA	NA	BOW	nobound	1075	lex	10_10	1	no	FOC	1075	all	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.07298034880851835	-0.03912095661618402	NA	NA	BOW	nobound	577	all	10_10	1	weight	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.08116843848025322	-0.14699712926120032	NA	NA	BOW	nobound	577	all	10_10	1	weight	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.08910114762287806	0.012677546189206863	NA	NA	BOW	nobound	577	all	10_10	1	weight	FOC	323	nav	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.06979551759569266	0.0013160663457576379	NA	NA	BOW	nobound	577	all	10_10	1	weight	FOC	577	all	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.06933643554073529	0.17685191815579962	NA	NA	BOW	nobound	577	all	10_10	1	selection	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.07166735406957303	-0.3244832817332431	NA	NA	BOW	nobound	577	all	10_10	1	selection	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.021634207676788645	0.2029621069841901	NA	NA	BOW	nobound	577	all	10_10	1	selection	FOC	323	nav	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.03631868212708796	0.19068299267568203	NA	NA	BOW	nobound	577	all	10_10	1	selection	FOC	577	all	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.18306863415396493	0.35039585526835126	NA	NA	BOW	nobound	1410	all	10_10	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.3170850491384607	-0.3915365736698747	NA	NA	BOW	nobound	1410	all	10_10	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.17782482922870915	0.3704039673078072	NA	NA	BOW	nobound	1410	all	10_10	1	no	FOC	821	nav	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.20650373104603856	0.37001131908873586	NA	NA	BOW	nobound	1410	all	10_10	1	no	FOC	1410	all	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.10725980561141849	-0.042781675004897574	NA	NA	BOW	nobound	360	lex	5_5	1	weight	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.11068410923867351	-0.12163505327764533	NA	NA	BOW	nobound	360	lex	5_5	1	weight	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.12802727599862024	0.0020637397951814166	NA	NA	BOW	nobound	360	lex	5_5	1	weight	FOC	270	nav	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1228087146016834	-3.240223807325513e-4	NA	NA	BOW	nobound	360	lex	5_5	1	weight	FOC	360	all	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.07005500744692976	0.0047220555699460185	NA	NA	BOW	nobound	360	lex	5_5	1	selection	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.0754304789096557	-0.11567266535276072	NA	NA	BOW	nobound	360	lex	5_5	1	selection	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.09121105040145887	0.08828897676569673	NA	NA	BOW	nobound	360	lex	5_5	1	selection	FOC	270	nav	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.08363804909959313	0.0942559028910106	NA	NA	BOW	nobound	360	lex	5_5	1	selection	FOC	360	all	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.05256223058031584	0.018325149443044354	NA	NA	BOW	nobound	527	lex	5_5	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.07001701054280203	-0.1527145306428753	NA	NA	BOW	nobound	527	lex	5_5	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.06718010980301238	0.1026724428138036	NA	NA	BOW	nobound	527	lex	5_5	1	no	FOC	399	nav	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.0604984172918656	0.10777356478539335	NA	NA	BOW	nobound	527	lex	5_5	1	no	FOC	527	all	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.08819680764493469	-0.041994826276823265	NA	NA	BOW	nobound	492	all	5_5	1	weight	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.08836760595763023	-0.15297509710387835	NA	NA	BOW	nobound	492	all	5_5	1	weight	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.10334843400349593	0.006045793781711986	NA	NA	BOW	nobound	492	all	5_5	1	weight	FOC	270	nav	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.0830167058052973	-0.0014354361733658278	NA	NA	BOW	nobound	492	all	5_5	1	weight	FOC	492	all	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.040667965588259476	0.03625852498252606	NA	NA	BOW	nobound	492	all	5_5	1	selection	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.04855185598235446	-0.26188960725490834	NA	NA	BOW	nobound	492	all	5_5	1	selection	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.0037996458153916396	0.09759503239028329	NA	NA	BOW	nobound	492	all	5_5	1	selection	FOC	270	nav	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.011896128532811885	0.08737534841362707	NA	NA	BOW	nobound	492	all	5_5	1	selection	FOC	492	all	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.09818915693147719	0.12501000863660422	NA	NA	BOW	nobound	727	all	5_5	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.09724666358482374	-0.31405675637679364	NA	NA	BOW	nobound	727	all	5_5	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.052315381479223405	0.18735301825745665	NA	NA	BOW	nobound	727	all	5_5	1	no	FOC	399	nav	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.08376471408031254	0.18318293491939908	NA	NA	BOW	nobound	727	all	5_5	1	no	FOC	727	all	4_4	239	hachelijk
hachelijk.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.16300403086487406	-0.03746013364717941	NA	NA	BOW	nobound	223	lex	3_3	1	weight	5000	5000	nav	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.16041236023327315	-0.1293213856867273	NA	NA	BOW	nobound	223	lex	3_3	1	weight	5000	5000	all	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.18558254662019236	0.00989497897316187	NA	NA	BOW	nobound	223	lex	3_3	1	weight	FOC	165	nav	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.18483236256672306	0.014307351581532552	NA	NA	BOW	nobound	223	lex	3_3	1	weight	FOC	223	all	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.1460243701785037	0.005899237036264272	NA	NA	BOW	nobound	223	lex	3_3	1	selection	5000	5000	nav	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.14822437696027463	-0.11748405015005664	NA	NA	BOW	nobound	223	lex	3_3	1	selection	5000	5000	all	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.15467344511937187	0.08266380766069165	NA	NA	BOW	nobound	223	lex	3_3	1	selection	FOC	165	nav	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.14645324923646494	0.07808532038334864	NA	NA	BOW	nobound	223	lex	3_3	1	selection	FOC	223	all	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.14090464779911924	0.001975391285933253	NA	NA	BOW	nobound	277	lex	3_3	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.14544762024816252	-0.1361943522680037	NA	NA	BOW	nobound	277	lex	3_3	1	no	5000	5000	all	4_4	239	hachelijk
