_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
hachelijk.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.17868812170872692	-1.0636475923495838	NA	NA	BOW	bound	449	lex	5_5	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	0.2950696662297406	0.3049892981286917	NA	NA	BOW	bound	449	lex	5_5	1	no	FOC	343	nav	4_4	239	hachelijk
hachelijk.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	0.29686463881382225	0.2900174094618017	NA	NA	BOW	bound	449	lex	5_5	1	no	FOC	449	all	4_4	239	hachelijk
hachelijk.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.6168230524543199	-0.018863241204721055	NA	NA	BOW	bound	433	all	5_5	1	weight	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.7979747431479675	-0.8146836151322466	NA	NA	BOW	bound	433	all	5_5	1	weight	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3636562097218166	0.23551629235231486	NA	NA	BOW	bound	433	all	5_5	1	weight	FOC	242	nav	4_4	239	hachelijk
hachelijk.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.3478860953845534	0.18760232110525132	NA	NA	BOW	bound	433	all	5_5	1	weight	FOC	433	all	4_4	239	hachelijk
hachelijk.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.31309334808526457	0.7228806566160699	NA	NA	BOW	bound	433	all	5_5	1	selection	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.08147765664313919	-1.422439782680097	NA	NA	BOW	bound	433	all	5_5	1	selection	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.2856799083352057	0.6603106197190974	NA	NA	BOW	bound	433	all	5_5	1	selection	FOC	242	nav	4_4	239	hachelijk
hachelijk.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.28669582621126705	0.5604074462698363	NA	NA	BOW	bound	433	all	5_5	1	selection	FOC	433	all	4_4	239	hachelijk
hachelijk.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.7717484636814592	0.9268432148901932	NA	NA	BOW	bound	618	all	5_5	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.46220917476693585	-1.7828578866022933	NA	NA	BOW	bound	618	all	5_5	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.6889700218120187	0.8475398809146419	NA	NA	BOW	bound	618	all	5_5	1	no	FOC	343	nav	4_4	239	hachelijk
hachelijk.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.7640376731953866	0.7529908123322859	NA	NA	BOW	bound	618	all	5_5	1	no	FOC	618	all	4_4	239	hachelijk
hachelijk.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.8424385524863951	0.11559099005580246	NA	NA	BOW	bound	208	lex	3_3	1	weight	5000	5000	nav	4_4	238	hachelijk
hachelijk.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-1.1917513848666985	-0.41548422337955915	NA	NA	BOW	bound	208	lex	3_3	1	weight	5000	5000	all	4_4	238	hachelijk
hachelijk.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7727159654992106	0.38673775037621694	NA	NA	BOW	bound	208	lex	3_3	1	weight	FOC	159	nav	4_4	238	hachelijk
hachelijk.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.7863688010171195	0.41007828791803747	NA	NA	BOW	bound	208	lex	3_3	1	weight	FOC	208	all	4_4	238	hachelijk
hachelijk.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.6455495352992605	0.2618640797288993	NA	NA	BOW	bound	208	lex	3_3	1	selection	5000	5000	nav	4_4	238	hachelijk
hachelijk.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-1.1018307655588622	-0.40497378562029673	NA	NA	BOW	bound	208	lex	3_3	1	selection	5000	5000	all	4_4	238	hachelijk
hachelijk.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.5653590059191502	0.5828491325839157	NA	NA	BOW	bound	208	lex	3_3	1	selection	FOC	159	nav	4_4	238	hachelijk
hachelijk.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.5412396982853307	0.5711699618141055	NA	NA	BOW	bound	208	lex	3_3	1	selection	FOC	208	all	4_4	238	hachelijk
hachelijk.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.6765607750560559	0.2889070796885174	NA	NA	BOW	bound	258	lex	3_3	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-1.1665512300306216	-0.5181075387700027	NA	NA	BOW	bound	258	lex	3_3	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.5075632274419066	0.6148299246351092	NA	NA	BOW	bound	258	lex	3_3	1	no	FOC	197	nav	4_4	239	hachelijk
hachelijk.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.5377459370264793	0.6564799383747821	NA	NA	BOW	bound	258	lex	3_3	1	no	FOC	258	all	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.9496650928462678	0.2179040200483977	NA	NA	BOW	bound	284	all	3_3	1	weight	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-1.1889041621960885	-0.6304071368583103	NA	NA	BOW	bound	284	all	3_3	1	weight	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7062776140025108	0.4808705448638111	NA	NA	BOW	bound	284	all	3_3	1	weight	FOC	159	nav	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.7024465833153576	0.43441750767343107	NA	NA	BOW	bound	284	all	3_3	1	weight	FOC	284	all	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.30231476766952553	0.954147987690062	NA	NA	BOW	bound	284	all	3_3	1	selection	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.8614788769170642	-1.117995305140061	NA	NA	BOW	bound	284	all	3_3	1	selection	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.22607971539170815	0.8429136826480866	NA	NA	BOW	bound	284	all	3_3	1	selection	FOC	159	nav	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.23643843184771138	0.736885931343037	NA	NA	BOW	bound	284	all	3_3	1	selection	FOC	284	all	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	-0.018719911073347185	1.1033121331106865	NA	NA	BOW	bound	363	all	3_3	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	-0.4537513690475595	-1.5195202979123268	NA	NA	BOW	bound	363	all	3_3	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.0027097905817799217	0.9734334965817283	NA	NA	BOW	bound	363	all	3_3	1	no	FOC	197	nav	4_4	239	hachelijk
hachelijk.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.03241838747228451	0.8951337939454977	NA	NA	BOW	bound	363	all	3_3	1	no	FOC	363	all	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.4026665620163462	-0.213849872066104	NA	NA	BOW	nobound	425	lex	10_10	1	weight	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.7504218623786338	-0.736078537615359	NA	NA	BOW	nobound	425	lex	10_10	1	weight	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.31770608457274546	0.036820114122596344	NA	NA	BOW	nobound	425	lex	10_10	1	weight	FOC	323	nav	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.27740104080117167	0.02580597226440646	NA	NA	BOW	nobound	425	lex	10_10	1	weight	FOC	425	all	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.5594974886566478	0.03088173234030716	NA	NA	BOW	nobound	425	lex	10_10	1	selection	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	0.056396217737669306	-1.032996436925725	NA	NA	BOW	nobound	425	lex	10_10	1	selection	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.6911538036758873	0.31858710111219263	NA	NA	BOW	nobound	425	lex	10_10	1	selection	FOC	323	nav	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.6744404833365694	0.3263535946652175	NA	NA	BOW	nobound	425	lex	10_10	1	selection	FOC	425	all	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	1.681735892312726	-0.2730434633102841	NA	NA	BOW	nobound	1075	lex	10_10	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	1.5329660573943928	-1.481536326952459	NA	NA	BOW	nobound	1075	lex	10_10	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.901136308032871	-0.11333107327503888	NA	NA	BOW	nobound	1075	lex	10_10	1	no	FOC	821	nav	4_4	239	hachelijk
hachelijk.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	1.9034230380791204	-0.1292885985395981	NA	NA	BOW	nobound	1075	lex	10_10	1	no	FOC	1075	all	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.4328064073718474	-0.19642598726086238	NA	NA	BOW	nobound	577	all	10_10	1	weight	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.6234025627932658	-0.9929757494747561	NA	NA	BOW	nobound	577	all	10_10	1	weight	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.19595055496205163	0.16608962014478645	NA	NA	BOW	nobound	577	all	10_10	1	weight	FOC	323	nav	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.18205216020322945	0.09277030929595131	NA	NA	BOW	nobound	577	all	10_10	1	weight	FOC	577	all	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	1.2339106210463344	0.6521031739671411	NA	NA	BOW	nobound	577	all	10_10	1	selection	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.7886107660181699	-1.6611905120985966	NA	NA	BOW	nobound	577	all	10_10	1	selection	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	1.0674369811652096	0.7775350762985447	NA	NA	BOW	nobound	577	all	10_10	1	selection	FOC	323	nav	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	1.089567952097631	0.5864490472590309	NA	NA	BOW	nobound	577	all	10_10	1	selection	FOC	577	all	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	2.2288881581150597	0.050736945873305864	NA	NA	BOW	nobound	1410	all	10_10	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	1.9550297305041155	-1.8975006690611012	NA	NA	BOW	nobound	1410	all	10_10	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	2.2939042021323957	0.29287368430531824	NA	NA	BOW	nobound	1410	all	10_10	1	no	FOC	821	nav	4_4	239	hachelijk
hachelijk.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	2.3425474955312238	0.1290304534799013	NA	NA	BOW	nobound	1410	all	10_10	1	no	FOC	1410	all	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.5595614826719588	-0.1064855339285275	NA	NA	BOW	nobound	360	lex	5_5	1	weight	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.8474375023499063	-0.6417821166226233	NA	NA	BOW	nobound	360	lex	5_5	1	weight	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.483457424001219	0.172569488714761	NA	NA	BOW	nobound	360	lex	5_5	1	weight	FOC	270	nav	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.44991268907751075	0.15681546848746805	NA	NA	BOW	nobound	360	lex	5_5	1	weight	FOC	360	all	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	0.05143756482073513	0.05622109757717479	NA	NA	BOW	nobound	360	lex	5_5	1	selection	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3318851278394513	-0.8525323013526821	NA	NA	BOW	nobound	360	lex	5_5	1	selection	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.15008141476546105	0.3746870775978016	NA	NA	BOW	nobound	360	lex	5_5	1	selection	FOC	270	nav	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.17427348636083287	0.34119880205456654	NA	NA	BOW	nobound	360	lex	5_5	1	selection	FOC	360	all	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	0.4070952349336611	0.08374376144568965	NA	NA	BOW	nobound	527	lex	5_5	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	0.020307250768569922	-1.1809404913156563	NA	NA	BOW	nobound	527	lex	5_5	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	0.5680652785111819	0.3617772077252445	NA	NA	BOW	nobound	527	lex	5_5	1	no	FOC	399	nav	4_4	239	hachelijk
hachelijk.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	0.5756689455113236	0.3140437757863055	NA	NA	BOW	nobound	527	lex	5_5	1	no	FOC	527	all	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.6060748074883786	-0.046701451076572705	NA	NA	BOW	nobound	492	all	5_5	1	weight	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.7879528948826856	-0.8631743440884908	NA	NA	BOW	nobound	492	all	5_5	1	weight	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.37592248522066296	0.28705787473806893	NA	NA	BOW	nobound	492	all	5_5	1	weight	FOC	270	nav	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.3525259619415265	0.17410547362735537	NA	NA	BOW	nobound	492	all	5_5	1	weight	FOC	492	all	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.44208187946889305	0.7614237189008329	NA	NA	BOW	nobound	492	all	5_5	1	selection	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.0848876036294537	-1.5594793581665563	NA	NA	BOW	nobound	492	all	5_5	1	selection	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.39879665260403074	0.6919880854449589	NA	NA	BOW	nobound	492	all	5_5	1	selection	FOC	270	nav	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.40995858711619065	0.5667854831366913	NA	NA	BOW	nobound	492	all	5_5	1	selection	FOC	492	all	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	1.009679541992401	0.9224964010918837	NA	NA	BOW	nobound	727	all	5_5	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.7085365653762754	-1.9455240223760766	NA	NA	BOW	nobound	727	all	5_5	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.910990449152844	0.9151236695206012	NA	NA	BOW	nobound	727	all	5_5	1	no	FOC	399	nav	4_4	239	hachelijk
hachelijk.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.9941424963604814	0.7311263152910669	NA	NA	BOW	nobound	727	all	5_5	1	no	FOC	727	all	4_4	239	hachelijk
hachelijk.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.8484760646533462	0.11858181114212171	NA	NA	BOW	nobound	223	lex	3_3	1	weight	5000	5000	nav	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-1.2030700876590594	-0.4244831404638039	NA	NA	BOW	nobound	223	lex	3_3	1	weight	5000	5000	all	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7645950388574253	0.3593557234768443	NA	NA	BOW	nobound	223	lex	3_3	1	weight	FOC	165	nav	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.7980082909050027	0.4177335735726905	NA	NA	BOW	nobound	223	lex	3_3	1	weight	FOC	223	all	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.637164670293046	0.2746735832990137	NA	NA	BOW	nobound	223	lex	3_3	1	selection	5000	5000	nav	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-1.094717213929015	-0.39212540313657485	NA	NA	BOW	nobound	223	lex	3_3	1	selection	5000	5000	all	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6033276350443938	0.624082361934404	NA	NA	BOW	nobound	223	lex	3_3	1	selection	FOC	165	nav	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.5890117650078173	0.6212317865796068	NA	NA	BOW	nobound	223	lex	3_3	1	selection	FOC	223	all	4_4	238	hachelijk
hachelijk.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.6510364355713795	0.3235357461578665	NA	NA	BOW	nobound	277	lex	3_3	1	no	5000	5000	nav	4_4	239	hachelijk
hachelijk.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-1.1411472951521109	-0.521988799461736	NA	NA	BOW	nobound	277	lex	3_3	1	no	5000	5000	all	4_4	239	hachelijk
hachelijk.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.5210825700924074	0.6377789859501702	NA	NA	BOW	nobound	277	lex	3_3	1	no	FOC	206	nav	4_4	239	hachelijk
