_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base	soc_vector	pam_cluster	is_medoid
helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.07829538086698418	-0.11763063213698663	NA	NA	bound	1026	all	10_10	1	no	5000	5000	nav	4_4	233	helpen	0.17560203537641178	BOW	nav_5000	c6	0
helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	-0.19233592924619436	-0.4788372874227425	NA	NA	bound	1026	all	10_10	1	no	5000	5000	all	4_4	233	helpen	0.2152288228238033	BOW	all_5000	c4	0
helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.06981029493690179	-0.05087486346057864	NA	NA	bound	1026	all	10_10	1	no	FOC	565	nav	4_4	233	helpen	0.16379703082980782	BOW	nav_FOC	c6	0
helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.056955491049185826	-0.058038897202866035	NA	NA	bound	1026	all	10_10	1	no	FOC	1026	all	4_4	233	helpen	0.1489367828897269	BOW	all_FOC	c6	0
helpen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.1421414366254116	0.22376858656777085	NA	NA	bound	254	lex	5_5	1	weight	5000	5000	nav	4_4	211	helpen	0.2222501711832284	BOW	nav_5000	c7	0
helpen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.2598280755183358	0.009815142291311814	NA	NA	bound	254	lex	5_5	1	weight	5000	5000	all	4_4	211	helpen	0.20199960644214288	BOW	all_5000	c2	0
helpen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.10491683187412704	0.2365335838687006	NA	NA	bound	254	lex	5_5	1	weight	FOC	186	nav	4_4	211	helpen	0.21748974184132155	BOW	nav_FOC	c7	0
helpen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.11370908236062238	0.22130366620712502	NA	NA	bound	254	lex	5_5	1	weight	FOC	254	all	4_4	211	helpen	0.2126944322057707	BOW	all_FOC	c7	0
helpen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.14266070851784912	0.1709412735065651	NA	NA	bound	254	lex	5_5	1	selection	5000	5000	nav	4_4	211	helpen	0.21386658737188347	BOW	nav_5000	c7	0
helpen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.24344805122804433	-0.02591248194894407	NA	NA	bound	254	lex	5_5	1	selection	5000	5000	all	4_4	211	helpen	0.19695952015502968	BOW	all_5000	c2	1
helpen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1092285046934389	0.1892372785390025	NA	NA	bound	254	lex	5_5	1	selection	FOC	186	nav	4_4	211	helpen	0.21488217758313397	BOW	nav_FOC	c7	0
helpen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.11534466182354795	0.17663360771809475	NA	NA	bound	254	lex	5_5	1	selection	FOC	254	all	4_4	211	helpen	0.2110065357780835	BOW	all_FOC	c7	0
helpen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.19601354322123382	0.12941186991313125	NA	NA	bound	459	lex	5_5	1	no	5000	5000	nav	4_4	225	helpen	0.24907260645796866	BOW	nav_5000	c1	0
helpen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.3522350992571872	-0.12572654813721895	NA	NA	bound	459	lex	5_5	1	no	5000	5000	all	4_4	225	helpen	0.1921614890706746	BOW	all_5000	c2	0
helpen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.14206351854093915	0.11362244111039818	NA	NA	bound	459	lex	5_5	1	no	FOC	354	nav	4_4	225	helpen	0.23227249763338076	BOW	nav_FOC	c1	0
helpen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.14778064973357238	0.12022811752643973	NA	NA	bound	459	lex	5_5	1	no	FOC	459	all	4_4	225	helpen	0.21915690196214935	BOW	all_FOC	c1	0
helpen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.2262582925356365	0.019966744423406298	NA	NA	bound	350	all	5_5	1	weight	5000	5000	nav	4_4	229	helpen	0.19199038587483505	BOW	nav_5000	c3	0
helpen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.01586735751659988	-0.17909719893308115	NA	NA	bound	350	all	5_5	1	weight	5000	5000	all	4_4	229	helpen	0.21189958155431715	BOW	all_5000	c4	0
helpen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.18207172005509256	0.08302858696841683	NA	NA	bound	350	all	5_5	1	weight	FOC	186	nav	4_4	229	helpen	0.1902065764690489	BOW	nav_FOC	c3	1
helpen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.17548746313353664	0.09359086775298937	NA	NA	bound	350	all	5_5	1	weight	FOC	350	all	4_4	229	helpen	0.15868359034798896	BOW	all_FOC	c3	0
helpen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.14158076124733873	-0.016338833987230798	NA	NA	bound	350	all	5_5	1	selection	5000	5000	nav	4_4	229	helpen	0.23971970973895024	BOW	nav_5000	c3	0
helpen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.10543038854199771	-0.23267389403485836	NA	NA	bound	350	all	5_5	1	selection	5000	5000	all	4_4	229	helpen	0.22823756733099043	BOW	all_5000	c4	0
helpen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.11807234228210085	0.07119865913764375	NA	NA	bound	350	all	5_5	1	selection	FOC	186	nav	4_4	229	helpen	0.17785770882089724	BOW	nav_FOC	c3	0
helpen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.10055496753657057	0.06839674141960572	NA	NA	bound	350	all	5_5	1	selection	FOC	350	all	4_4	229	helpen	0.15538509094026606	BOW	all_FOC	c3	0
helpen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.03957580843331357	-0.05484801716523904	NA	NA	bound	634	all	5_5	1	no	5000	5000	nav	4_4	233	helpen	0.19573008396423666	BOW	nav_5000	c5	0
helpen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	-0.1534258153608807	-0.37164558096509825	NA	NA	bound	634	all	5_5	1	no	5000	5000	all	4_4	233	helpen	0.21939531139161955	BOW	all_5000	c4	0
helpen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.055088980296766496	0.008787483013182409	NA	NA	bound	634	all	5_5	1	no	FOC	354	nav	4_4	233	helpen	0.1706067732856926	BOW	nav_FOC	c5	0
helpen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.046714165039526793	0.01631700689455536	NA	NA	bound	634	all	5_5	1	no	FOC	634	all	4_4	233	helpen	0.14986961372358631	BOW	all_FOC	c5	0
helpen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.12343857464427842	0.23033659726582695	NA	NA	bound	185	lex	3_3	1	weight	5000	5000	nav	4_4	196	helpen	0.2228488898773458	BOW	nav_5000	c7	0
helpen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.23190822084002727	0.03997989947882916	NA	NA	bound	185	lex	3_3	1	weight	5000	5000	all	4_4	196	helpen	0.18937978820642368	BOW	all_5000	c2	0
helpen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.07622070877810712	0.2336520436185733	NA	NA	bound	185	lex	3_3	1	weight	FOC	134	nav	4_4	196	helpen	0.21311399150622284	BOW	nav_FOC	c7	0
helpen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.0752055784867613	0.21587254522939311	NA	NA	bound	185	lex	3_3	1	weight	FOC	185	all	4_4	196	helpen	0.20742634637561216	BOW	all_FOC	c7	0
helpen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.12791374906396313	0.21242708931378948	NA	NA	bound	185	lex	3_3	1	selection	5000	5000	nav	4_4	196	helpen	0.22249720188856392	BOW	nav_5000	c7	0
helpen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.2278671968942796	0.02328868060156232	NA	NA	bound	185	lex	3_3	1	selection	5000	5000	all	4_4	196	helpen	0.19036725848638528	BOW	all_5000	c2	0
helpen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.07668454654411326	0.2009113305916591	NA	NA	bound	185	lex	3_3	1	selection	FOC	134	nav	4_4	196	helpen	0.21480564334126323	BOW	nav_FOC	c7	0
helpen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.07803872352270189	0.19665973086811828	NA	NA	bound	185	lex	3_3	1	selection	FOC	185	all	4_4	196	helpen	0.2088566103641149	BOW	all_FOC	c7	1
helpen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.18676965056926798	0.19781558399719215	NA	NA	bound	307	lex	3_3	1	no	5000	5000	nav	4_4	216	helpen	0.2447632059447412	BOW	nav_5000	c7	0
helpen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.3457550392783921	-0.06164689253571673	NA	NA	bound	307	lex	3_3	1	no	5000	5000	all	4_4	216	helpen	0.2037936598683149	BOW	all_5000	c2	0
helpen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.11616175971559607	0.1600041054904113	NA	NA	bound	307	lex	3_3	1	no	FOC	238	nav	4_4	216	helpen	0.24292145395068415	BOW	nav_FOC	c7	0
helpen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.11981243081703952	0.17096761359088047	NA	NA	bound	307	lex	3_3	1	no	FOC	307	all	4_4	216	helpen	0.23070633970086635	BOW	all_FOC	c7	0
helpen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.22269664806823541	0.03994812973146844	NA	NA	bound	266	all	3_3	1	weight	5000	5000	nav	4_4	226	helpen	0.19963777572502583	BOW	nav_5000	c3	0
helpen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.046761792278824633	-0.15698774516130767	NA	NA	bound	266	all	3_3	1	weight	5000	5000	all	4_4	226	helpen	0.20733560477574767	BOW	all_5000	c4	0
helpen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.16834409483683288	0.1316133635208959	NA	NA	bound	266	all	3_3	1	weight	FOC	134	nav	4_4	226	helpen	0.20696936745098535	BOW	nav_FOC	c3	0
helpen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.15516958088123056	0.1352001433752921	NA	NA	bound	266	all	3_3	1	weight	FOC	266	all	4_4	226	helpen	0.16359347145221806	BOW	all_FOC	c3	0
helpen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.15306921370543053	0.013770281115428894	NA	NA	bound	266	all	3_3	1	selection	5000	5000	nav	4_4	226	helpen	0.2371466493755484	BOW	nav_5000	c3	0
helpen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.11783060130924976	-0.18700497103523855	NA	NA	bound	266	all	3_3	1	selection	5000	5000	all	4_4	226	helpen	0.21775078938211573	BOW	all_5000	c4	0
helpen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.0973584755169436	0.10021472061721255	NA	NA	bound	266	all	3_3	1	selection	FOC	134	nav	4_4	226	helpen	0.20340220249693325	BOW	nav_FOC	c3	0
helpen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.08788802096011784	0.10626383747275828	NA	NA	bound	266	all	3_3	1	selection	FOC	266	all	4_4	226	helpen	0.16843311347792425	BOW	all_FOC	c3	0
helpen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.05703068862499231	-0.032271755286720855	NA	NA	bound	434	all	3_3	1	no	5000	5000	nav	4_4	232	helpen	0.20303376248029834	BOW	nav_5000	c5	0
helpen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	-0.15553070928592147	-0.2600241811820972	NA	NA	bound	434	all	3_3	1	no	5000	5000	all	4_4	232	helpen	0.23340292416138936	BOW	all_5000	c4	0
helpen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.05834999196981427	0.05532712993735129	NA	NA	bound	434	all	3_3	1	no	FOC	238	nav	4_4	232	helpen	0.1854900344813988	BOW	nav_FOC	c5	0
helpen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.05447573484153406	0.06053922365205152	NA	NA	bound	434	all	3_3	1	no	FOC	434	all	4_4	232	helpen	0.1634357478160601	BOW	all_FOC	c5	0
helpen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.15786614825901088	0.2615726423342261	NA	NA	nobound	434	lex	10_10	1	weight	5000	5000	nav	4_4	227	helpen	0.22121131830606328	BOW	nav_5000	c1	0
helpen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.3441670740574639	-0.005326774539802709	NA	NA	nobound	434	lex	10_10	1	weight	5000	5000	all	4_4	227	helpen	0.198642120963233	BOW	all_5000	c2	0
helpen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.120555552841033	0.2797583617914072	NA	NA	nobound	434	lex	10_10	1	weight	FOC	310	nav	4_4	227	helpen	0.2138828925547195	BOW	nav_FOC	c1	0
helpen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1210733292782161	0.2659588349135832	NA	NA	nobound	434	lex	10_10	1	weight	FOC	434	all	4_4	227	helpen	0.2089601814299215	BOW	all_FOC	c1	0
helpen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.19395996232067525	0.164512286988032	NA	NA	nobound	434	lex	10_10	1	selection	5000	5000	nav	4_4	227	helpen	0.21625255632515186	BOW	nav_5000	c1	0
helpen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.36760379204703847	-0.07579274544615837	NA	NA	nobound	434	lex	10_10	1	selection	5000	5000	all	4_4	227	helpen	0.21816115816400952	BOW	all_5000	c2	0
helpen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.17782887714767703	0.15969877933823465	NA	NA	nobound	434	lex	10_10	1	selection	FOC	310	nav	4_4	227	helpen	0.1964212604468023	BOW	nav_FOC	c1	0
helpen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.17731391397285476	0.16254128125507034	NA	NA	nobound	434	lex	10_10	1	selection	FOC	434	all	4_4	227	helpen	0.19402429574728364	BOW	all_FOC	c1	0
helpen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.3303504736968303	0.14551084678937154	NA	NA	nobound	1069	lex	10_10	1	no	5000	5000	nav	4_4	233	helpen	0.24439047640487968	BOW	nav_5000	c6	0
helpen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.5317147179597639	-0.3037282589579128	NA	NA	nobound	1069	lex	10_10	1	no	5000	5000	all	4_4	233	helpen	0.19826416072287864	BOW	all_5000	c2	0
helpen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.28973343485574504	0.132288433344282	NA	NA	nobound	1069	lex	10_10	1	no	FOC	807	nav	4_4	233	helpen	0.22811047291854422	BOW	nav_FOC	c6	0
helpen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2819606094589028	0.12136604424015396	NA	NA	nobound	1069	lex	10_10	1	no	FOC	1069	all	4_4	233	helpen	0.2222646786983863	BOW	all_FOC	c6	0
helpen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.337053445235918	0.009468522173758957	NA	NA	nobound	580	all	10_10	1	weight	5000	5000	nav	4_4	233	helpen	0.1833467661948593	BOW	nav_5000	c3	0
helpen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.029164000199861456	-0.3282796001650062	NA	NA	nobound	580	all	10_10	1	weight	5000	5000	all	4_4	233	helpen	0.2349628241070892	BOW	all_5000	c4	0
helpen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.2641103396693085	0.08503480529878056	NA	NA	nobound	580	all	10_10	1	weight	FOC	310	nav	4_4	233	helpen	0.18197909474750695	BOW	nav_FOC	c3	0
helpen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.22068597077742413	0.10027403678705313	NA	NA	nobound	580	all	10_10	1	weight	FOC	580	all	4_4	233	helpen	0.16398857651694038	BOW	all_FOC	c3	0
helpen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.13353313437062247	-0.043823971586929494	NA	NA	nobound	580	all	10_10	1	selection	5000	5000	nav	4_4	233	helpen	0.2116890355541498	BOW	nav_5000	c6	0
helpen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.16819723435874515	-0.32032295668784916	NA	NA	nobound	580	all	10_10	1	selection	5000	5000	all	4_4	233	helpen	0.2463177203864721	BOW	all_5000	c4	0
helpen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.1328938386259027	0.10847618092707077	NA	NA	nobound	580	all	10_10	1	selection	FOC	310	nav	4_4	233	helpen	0.15113613652720698	BOW	nav_FOC	c6	0
helpen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.11994883415353119	0.12411601680181654	NA	NA	nobound	580	all	10_10	1	selection	FOC	580	all	4_4	233	helpen	0.13509303895933927	BOW	all_FOC	c6	0
helpen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.04513829314452293	-0.14699442471536953	NA	NA	nobound	1461	all	10_10	1	no	5000	5000	nav	4_4	233	helpen	0.1899571128624718	BOW	nav_5000	c6	0
helpen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.36774893852941204	-0.5293682705958396	NA	NA	nobound	1461	all	10_10	1	no	5000	5000	all	4_4	233	helpen	0.18849812148339642	BOW	all_5000	c6	0
helpen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.03281800758090404	-0.09677920799352162	NA	NA	nobound	1461	all	10_10	1	no	FOC	807	nav	4_4	233	helpen	0.1773449283676648	BOW	nav_FOC	c6	1
helpen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.01889452985868224	-0.11021458985219827	NA	NA	nobound	1461	all	10_10	1	no	FOC	1461	all	4_4	233	helpen	0.167643700174278	BOW	all_FOC	c6	0
helpen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.15034117293816568	0.2253445197543319	NA	NA	nobound	287	lex	5_5	1	weight	5000	5000	nav	4_4	216	helpen	0.22718498561689643	BOW	nav_5000	c7	0
helpen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.28534079752401004	0.0027684123109994784	NA	NA	nobound	287	lex	5_5	1	weight	5000	5000	all	4_4	216	helpen	0.21421636842713868	BOW	all_5000	c2	0
helpen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.10226402403139755	0.23895942416197422	NA	NA	nobound	287	lex	5_5	1	weight	FOC	211	nav	4_4	216	helpen	0.20904751198560034	BOW	nav_FOC	c7	0
helpen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.10867604303248599	0.2289247207461995	NA	NA	nobound	287	lex	5_5	1	weight	FOC	287	all	4_4	216	helpen	0.20097989739558242	BOW	all_FOC	c7	0
helpen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.1460305707690367	0.1604195348845155	NA	NA	nobound	287	lex	5_5	1	selection	5000	5000	nav	4_4	216	helpen	0.23042180051150576	BOW	nav_5000	c7	0
helpen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.287837954289304	-0.048351959401858095	NA	NA	nobound	287	lex	5_5	1	selection	5000	5000	all	4_4	216	helpen	0.21321265611910847	BOW	all_5000	c2	0
helpen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.10555060970826842	0.17173152172684655	NA	NA	nobound	287	lex	5_5	1	selection	FOC	211	nav	4_4	216	helpen	0.21611925366378595	BOW	nav_FOC	c7	0
helpen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.10997929916566461	0.16534488640553677	NA	NA	nobound	287	lex	5_5	1	selection	FOC	287	all	4_4	216	helpen	0.20885480635823936	BOW	all_FOC	c7	0
helpen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2526634406802517	0.16783276930555857	NA	NA	nobound	571	lex	5_5	1	no	5000	5000	nav	4_4	232	helpen	0.2565508553351433	BOW	nav_5000	c1	0
helpen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.4791754165399255	-0.20516350293288296	NA	NA	nobound	571	lex	5_5	1	no	5000	5000	all	4_4	232	helpen	0.2045059044628042	BOW	all_5000	c2	0
helpen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.18204114462119972	0.11791702432282204	NA	NA	nobound	571	lex	5_5	1	no	FOC	440	nav	4_4	232	helpen	0.24769664165351968	BOW	nav_FOC	c1	0
helpen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.18404005273137475	0.1268709995944717	NA	NA	nobound	571	lex	5_5	1	no	FOC	571	all	4_4	232	helpen	0.23317083827834367	BOW	all_FOC	c1	0
helpen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.23919139090122726	0.02715356915813867	NA	NA	nobound	397	all	5_5	1	weight	5000	5000	nav	4_4	232	helpen	0.195520833894834	BOW	nav_5000	c3	0
helpen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.0346007056853939	-0.1935075991291769	NA	NA	nobound	397	all	5_5	1	weight	5000	5000	all	4_4	232	helpen	0.219961825336231	BOW	all_5000	c4	0
helpen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.18607538473536456	0.0960352474818074	NA	NA	nobound	397	all	5_5	1	weight	FOC	211	nav	4_4	232	helpen	0.18101785377715668	BOW	nav_FOC	c3	0
helpen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.17891423900917514	0.10759105931013395	NA	NA	nobound	397	all	5_5	1	weight	FOC	397	all	4_4	232	helpen	0.15198392671742322	BOW	all_FOC	c3	0
helpen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.13670686681215455	-0.015210107057918296	NA	NA	nobound	397	all	5_5	1	selection	5000	5000	nav	4_4	232	helpen	0.24627578715068588	BOW	nav_5000	c3	0
