_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_vector	soc_length_num	soc_soc_win	tokens	type	stress	foc_base	pam_cluster	is_medoid
diskwalificeren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.04285456173362727	0.15306943523653468	NA	NA	bound	465	all	5_5	1	weight	nav_5000	5000	4_4	234	diskwalificeren	0.24833624830217615	BOW	c5	0
diskwalificeren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.06389480756699231	0.07296558534314855	NA	NA	bound	465	all	5_5	1	weight	all_5000	5000	4_4	234	diskwalificeren	0.2535242122864235	BOW	c6	0
diskwalificeren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.011016014863698475	-0.04347965423337967	NA	NA	bound	465	all	5_5	1	weight	nav_FOC	212	4_4	234	diskwalificeren	0.2472309345296156	BOW	c5	0
diskwalificeren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.003169796783941991	-0.04628459610186947	NA	NA	bound	465	all	5_5	1	weight	all_FOC	465	4_4	234	diskwalificeren	0.2458773989132848	BOW	c5	0
diskwalificeren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	-0.003148897220795923	0.11390446663116242	NA	NA	bound	465	all	5_5	1	selection	nav_5000	5000	4_4	234	diskwalificeren	0.2290269655616471	BOW	c5	0
diskwalificeren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.04968363833108943	-0.0017450673720872424	NA	NA	bound	465	all	5_5	1	selection	all_5000	5000	4_4	234	diskwalificeren	0.24111090470753826	BOW	c6	0
diskwalificeren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.024749652531214892	-0.059822207730999624	NA	NA	bound	465	all	5_5	1	selection	nav_FOC	212	4_4	234	diskwalificeren	0.22570188029444593	BOW	c5	0
diskwalificeren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.04007034063685055	-0.06658597042260342	NA	NA	bound	465	all	5_5	1	selection	all_FOC	465	4_4	234	diskwalificeren	0.22406020711308847	BOW	c3	0
diskwalificeren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.1934701785787182	-0.037813126358722124	NA	NA	bound	637	all	5_5	1	no	nav_5000	5000	4_4	237	diskwalificeren	0.2093064738861938	BOW	c5	0
diskwalificeren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.2653875516295028	-0.2015295613714221	NA	NA	bound	637	all	5_5	1	no	all_5000	5000	4_4	237	diskwalificeren	0.2475613279176879	BOW	c6	0
diskwalificeren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.11594519337494441	-0.1513336829290529	NA	NA	bound	637	all	5_5	1	no	nav_FOC	281	4_4	237	diskwalificeren	0.21936864521435917	BOW	c3	0
diskwalificeren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.14643281754983944	-0.17508895932459942	NA	NA	bound	637	all	5_5	1	no	all_FOC	637	4_4	237	diskwalificeren	0.21117817123344143	BOW	c3	0
diskwalificeren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.18953024556711007	0.1760643824487601	NA	NA	bound	229	lex	3_3	1	weight	nav_5000	5000	4_4	206	diskwalificeren	0.2505080165331927	BOW	c7	0
diskwalificeren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.20527546813222147	0.15560788069745674	NA	NA	bound	229	lex	3_3	1	weight	all_5000	5000	4_4	206	diskwalificeren	0.24996481217820932	BOW	c7	0
diskwalificeren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.1589427001350498	0.07565850782670386	NA	NA	bound	229	lex	3_3	1	weight	nav_FOC	154	4_4	206	diskwalificeren	0.24871032745156765	BOW	c7	0
diskwalificeren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.17446052736573583	0.09223602028338607	NA	NA	bound	229	lex	3_3	1	weight	all_FOC	229	4_4	206	diskwalificeren	0.2504283772452567	BOW	c7	0
diskwalificeren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.18475608432023566	0.17491957244572706	NA	NA	bound	229	lex	3_3	1	selection	nav_5000	5000	4_4	206	diskwalificeren	0.24240827934613027	BOW	c7	0
diskwalificeren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.22452687494148033	0.16732617750286755	NA	NA	bound	229	lex	3_3	1	selection	all_5000	5000	4_4	206	diskwalificeren	0.24466704226152095	BOW	c7	0
diskwalificeren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.165718889735773	0.08459068056813165	NA	NA	bound	229	lex	3_3	1	selection	nav_FOC	154	4_4	206	diskwalificeren	0.23993486575221554	BOW	c7	0
diskwalificeren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.16494075813691927	0.08509510109161444	NA	NA	bound	229	lex	3_3	1	selection	all_FOC	229	4_4	206	diskwalificeren	0.24517144215026043	BOW	c7	1
diskwalificeren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.21255951774849313	0.2036042780088189	NA	NA	bound	270	lex	3_3	1	no	nav_5000	5000	4_4	216	diskwalificeren	0.2431011644242943	BOW	c7	0
diskwalificeren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.2501439520736891	0.16889427361538997	NA	NA	bound	270	lex	3_3	1	no	all_5000	5000	4_4	216	diskwalificeren	0.2553150853895566	BOW	c7	0
diskwalificeren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.16733571499005548	0.07659234669944169	NA	NA	bound	270	lex	3_3	1	no	nav_FOC	181	4_4	216	diskwalificeren	0.24788403623624103	BOW	c7	0
diskwalificeren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.17649033770450187	0.08303822270958663	NA	NA	bound	270	lex	3_3	1	no	all_FOC	270	4_4	216	diskwalificeren	0.24460347574294264	BOW	c7	0
diskwalificeren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.06641094088846325	0.23044262375097124	NA	NA	bound	346	all	3_3	1	weight	nav_5000	5000	4_4	230	diskwalificeren	0.24646714446007628	BOW	c5	0
diskwalificeren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.07968668922812402	0.15810121803460256	NA	NA	bound	346	all	3_3	1	weight	all_5000	5000	4_4	230	diskwalificeren	0.25783883867066865	BOW	c5	0
diskwalificeren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.04701952369557376	0.0871936518947079	NA	NA	bound	346	all	3_3	1	weight	nav_FOC	154	4_4	230	diskwalificeren	0.24223066553914563	BOW	c5	0
diskwalificeren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.03899173519587318	0.0733787099777417	NA	NA	bound	346	all	3_3	1	weight	all_FOC	346	4_4	230	diskwalificeren	0.24584772432498872	BOW	c5	0
diskwalificeren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.04740139141457718	0.20675476850932967	NA	NA	bound	346	all	3_3	1	selection	nav_5000	5000	4_4	230	diskwalificeren	0.2275119755408085	BOW	c5	0
diskwalificeren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.08429066751435989	0.1449634469823631	NA	NA	bound	346	all	3_3	1	selection	all_5000	5000	4_4	230	diskwalificeren	0.25146755809606236	BOW	c6	0
diskwalificeren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.030388476840571083	0.03880304221589595	NA	NA	bound	346	all	3_3	1	selection	nav_FOC	154	4_4	230	diskwalificeren	0.22696483881169113	BOW	c5	1
diskwalificeren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.016875346774158785	0.02735963608965274	NA	NA	bound	346	all	3_3	1	selection	all_FOC	346	4_4	230	diskwalificeren	0.2316658675632265	BOW	c5	0
diskwalificeren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	-0.01034261739272159	0.273750422448887	NA	NA	bound	419	all	3_3	1	no	nav_5000	5000	4_4	234	diskwalificeren	0.23006404980973055	BOW	c5	0
diskwalificeren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	-0.024604930212139442	0.3218650275658765	NA	NA	bound	419	all	3_3	1	no	all_5000	5000	4_4	234	diskwalificeren	0.25333981883677753	BOW	c6	0
diskwalificeren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.006742774894241275	0.0025273571944389476	NA	NA	bound	419	all	3_3	1	no	nav_FOC	181	4_4	234	diskwalificeren	0.23410535554015438	BOW	c5	0
diskwalificeren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.03088357081047838	-0.026160725692948916	NA	NA	bound	419	all	3_3	1	no	all_FOC	419	4_4	234	diskwalificeren	0.23257826700870984	BOW	c5	0
diskwalificeren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.24361813904482765	-0.02735334967134739	NA	NA	nobound	425	lex	10_10	1	weight	nav_5000	5000	4_4	233	diskwalificeren	0.24486105715293766	BOW	c1	0
diskwalificeren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.23879320583532554	-0.13939382441768536	NA	NA	nobound	425	lex	10_10	1	weight	all_5000	5000	4_4	233	diskwalificeren	0.24295943034541614	BOW	c1	0
diskwalificeren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.16267190199752052	-0.177648787411113	NA	NA	nobound	425	lex	10_10	1	weight	nav_FOC	296	4_4	233	diskwalificeren	0.2366404092729957	BOW	c1	0
diskwalificeren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.16953416487451237	-0.18931397825479768	NA	NA	nobound	425	lex	10_10	1	weight	all_FOC	425	4_4	233	diskwalificeren	0.2345521099149069	BOW	c1	0
diskwalificeren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.13697665229225256	-0.09809965432343164	NA	NA	nobound	425	lex	10_10	1	selection	nav_5000	5000	4_4	233	diskwalificeren	0.24063160593244126	BOW	c1	0
diskwalificeren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.16399413655192727	-0.25670284767384854	NA	NA	nobound	425	lex	10_10	1	selection	all_5000	5000	4_4	233	diskwalificeren	0.2381470589131785	BOW	c1	0
diskwalificeren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.08625551455397922	-0.22438685671869274	NA	NA	nobound	425	lex	10_10	1	selection	nav_FOC	296	4_4	233	diskwalificeren	0.2253959380697467	BOW	c1	0
diskwalificeren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.0825331569612795	-0.24812572571214575	NA	NA	nobound	425	lex	10_10	1	selection	all_FOC	425	4_4	233	diskwalificeren	0.22343369936490698	BOW	c1	0
diskwalificeren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.06573475238762493	-0.23479257580185406	NA	NA	nobound	936	lex	10_10	1	no	nav_5000	5000	4_4	237	diskwalificeren	0.21257559526643896	BOW	c1	0
diskwalificeren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.08473332855783548	-0.4126231126719352	NA	NA	nobound	936	lex	10_10	1	no	all_5000	5000	4_4	237	diskwalificeren	0.24605408838753418	BOW	c3	0
diskwalificeren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.02365644173830986	-0.2966775196842514	NA	NA	nobound	936	lex	10_10	1	no	nav_FOC	660	4_4	237	diskwalificeren	0.21400043184079265	BOW	c3	0
diskwalificeren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.019144960722975737	-0.3193183652394767	NA	NA	nobound	936	lex	10_10	1	no	all_FOC	936	4_4	237	diskwalificeren	0.20921372695023213	BOW	c3	0
diskwalificeren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.006416545145453339	-0.04135603329332678	NA	NA	nobound	636	all	10_10	1	weight	nav_5000	5000	4_4	236	diskwalificeren	0.241217785046401	BOW	c2	0
diskwalificeren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.0025689905455450694	-0.2444893038897892	NA	NA	nobound	636	all	10_10	1	weight	all_5000	5000	4_4	236	diskwalificeren	0.25453079908423537	BOW	c3	0
diskwalificeren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.026774023547558323	-0.2270043752284979	NA	NA	nobound	636	all	10_10	1	weight	nav_FOC	296	4_4	236	diskwalificeren	0.21934892634565603	BOW	c3	0
diskwalificeren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.03530059531437478	-0.24134008686169647	NA	NA	nobound	636	all	10_10	1	weight	all_FOC	636	4_4	236	diskwalificeren	0.22291405152919316	BOW	c3	0
diskwalificeren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.13261332441277396	-0.1337577314582787	NA	NA	nobound	636	all	10_10	1	selection	nav_5000	5000	4_4	236	diskwalificeren	0.2283348398150045	BOW	c3	0
diskwalificeren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.05442919738491226	-0.3324870029083949	NA	NA	nobound	636	all	10_10	1	selection	all_5000	5000	4_4	236	diskwalificeren	0.23440254978431677	BOW	c3	0
diskwalificeren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.05507923312646486	-0.22138872391155873	NA	NA	nobound	636	all	10_10	1	selection	nav_FOC	296	4_4	236	diskwalificeren	0.19693510048486917	BOW	c3	0
diskwalificeren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.06584288677771241	-0.24141036208752625	NA	NA	nobound	636	all	10_10	1	selection	all_FOC	636	4_4	236	diskwalificeren	0.19992026213863623	BOW	c3	0
diskwalificeren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.12006017425286235	-0.218400902362422	NA	NA	nobound	1373	all	10_10	1	no	nav_5000	5000	4_4	238	diskwalificeren	0.11235808786664374	BOW	c3	0
diskwalificeren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.10635444306736891	-0.4008493863040777	NA	NA	nobound	1373	all	10_10	1	no	all_5000	5000	4_4	238	diskwalificeren	0.21983552076596616	BOW	c3	0
diskwalificeren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.06961753268913012	-0.28101997721703875	NA	NA	nobound	1373	all	10_10	1	no	nav_FOC	660	4_4	238	diskwalificeren	0.18130345858726402	BOW	c3	0
diskwalificeren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.08066614509492759	-0.30003049412145677	NA	NA	nobound	1373	all	10_10	1	no	all_FOC	1373	4_4	238	diskwalificeren	0.17838609217243892	BOW	c3	0
diskwalificeren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.2289029519272084	0.10576948994961036	NA	NA	nobound	354	lex	5_5	1	weight	nav_5000	5000	4_4	228	diskwalificeren	0.2517247275692822	BOW	c4	0
diskwalificeren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.2466082659391317	0.022519588098376425	NA	NA	nobound	354	lex	5_5	1	weight	all_5000	5000	4_4	228	diskwalificeren	0.2552724561734848	BOW	c4	0
diskwalificeren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.17563937161550883	-0.04257784044770872	NA	NA	nobound	354	lex	5_5	1	weight	nav_FOC	240	4_4	228	diskwalificeren	0.25811575011861443	BOW	c4	0
diskwalificeren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.17773312491759446	-0.049550285223915844	NA	NA	nobound	354	lex	5_5	1	weight	all_FOC	354	4_4	228	diskwalificeren	0.25308534030355023	BOW	c4	0
diskwalificeren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.20108262436521304	0.10241624682424082	NA	NA	nobound	354	lex	5_5	1	selection	nav_5000	5000	4_4	228	diskwalificeren	0.24048411278664372	BOW	c4	0
diskwalificeren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.24276601481156543	-0.013125076091748627	NA	NA	nobound	354	lex	5_5	1	selection	all_5000	5000	4_4	228	diskwalificeren	0.24486007344694571	BOW	c4	0
diskwalificeren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.12687017238307755	-0.04800713219723602	NA	NA	nobound	354	lex	5_5	1	selection	nav_FOC	240	4_4	228	diskwalificeren	0.24313244999865619	BOW	c4	0
diskwalificeren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.12418222025043336	-0.055984778623588055	NA	NA	nobound	354	lex	5_5	1	selection	all_FOC	354	4_4	228	diskwalificeren	0.24083423454377395	BOW	c4	0
diskwalificeren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.21231224928879822	0.03540545157538011	NA	NA	nobound	502	lex	5_5	1	no	nav_5000	5000	4_4	235	diskwalificeren	0.23443264867720887	BOW	c4	0
diskwalificeren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.30606596412885073	-0.14273292241446256	NA	NA	nobound	502	lex	5_5	1	no	all_5000	5000	4_4	235	diskwalificeren	0.2502450949127086	BOW	c4	0
diskwalificeren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.12034051288647653	-0.18085575622654254	NA	NA	nobound	502	lex	5_5	1	no	nav_FOC	346	4_4	235	diskwalificeren	0.25009936176304504	BOW	c4	0
diskwalificeren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.1321761908188573	-0.2008849099123824	NA	NA	nobound	502	lex	5_5	1	no	all_FOC	502	4_4	235	diskwalificeren	0.23500891434809168	BOW	c4	0
diskwalificeren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.04162799263650686	0.12311176414417814	NA	NA	nobound	526	all	5_5	1	weight	nav_5000	5000	4_4	236	diskwalificeren	0.25088056174573875	BOW	c5	0
diskwalificeren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.05595009183976419	-0.08579864974514732	NA	NA	nobound	526	all	5_5	1	weight	all_5000	5000	4_4	236	diskwalificeren	0.2572368157296901	BOW	c6	0
diskwalificeren.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.004315045197767	-0.11666874820784207	NA	NA	nobound	526	all	5_5	1	weight	nav_FOC	240	4_4	236	diskwalificeren	0.23838201818154392	BOW	c5	0
