_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base	soc_vector	pam_cluster	is_medoid
diskwalificeren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.05325123265138451	-0.21808757586129068	NA	NA	bound	672	lex	10_10	1	no	FOC	478	nav	4_4	233	diskwalificeren	0.14170669003017192	BOW	nav_FOC	c1	0
diskwalificeren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.05270887240832433	-0.22458099735137638	NA	NA	bound	672	lex	10_10	1	no	FOC	672	all	4_4	233	diskwalificeren	0.14468250931235035	BOW	all_FOC	c1	0
diskwalificeren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.006312688329353653	0.05163622934669993	NA	NA	bound	538	all	10_10	1	weight	5000	5000	nav	4_4	235	diskwalificeren	0.17738132983879987	BOW	nav_5000	c2	0
diskwalificeren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.024201040488616658	-0.15155305998255814	NA	NA	bound	538	all	10_10	1	weight	5000	5000	all	4_4	235	diskwalificeren	0.14973145574371613	BOW	all_5000	c3	0
diskwalificeren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.0234041502731157	-0.14794094789685983	NA	NA	bound	538	all	10_10	1	weight	FOC	254	nav	4_4	235	diskwalificeren	0.13509330874094447	BOW	nav_FOC	c3	0
diskwalificeren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.034618313862605506	-0.15463032238729754	NA	NA	bound	538	all	10_10	1	weight	FOC	538	all	4_4	235	diskwalificeren	0.138132469259531	BOW	all_FOC	c3	0
diskwalificeren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.09518200242683729	-0.057678186423500824	NA	NA	bound	538	all	10_10	1	selection	5000	5000	nav	4_4	235	diskwalificeren	0.19101526067935917	BOW	nav_5000	c3	0
diskwalificeren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	0.06306636110119686	-0.2209621649564899	NA	NA	bound	538	all	10_10	1	selection	5000	5000	all	4_4	235	diskwalificeren	0.16451228095239137	BOW	all_5000	c3	0
diskwalificeren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.06562795435134632	-0.15910090167588198	NA	NA	bound	538	all	10_10	1	selection	FOC	254	nav	4_4	235	diskwalificeren	0.1259106278153112	BOW	nav_FOC	c3	0
diskwalificeren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.07804607432825279	-0.17219133671620349	NA	NA	bound	538	all	10_10	1	selection	FOC	538	all	4_4	235	diskwalificeren	0.12974544954176825	BOW	all_FOC	c3	1
diskwalificeren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.1862757147791518	-0.17805037188348374	NA	NA	bound	996	all	10_10	1	no	5000	5000	nav	4_4	237	diskwalificeren	0.17565538145316062	BOW	nav_5000	c3	0
diskwalificeren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	0.17672448680036104	-0.3135146206818564	NA	NA	bound	996	all	10_10	1	no	5000	5000	all	4_4	237	diskwalificeren	0.19009082367439997	BOW	all_5000	c3	0
diskwalificeren.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.11422479428419115	-0.23404719027489337	NA	NA	bound	996	all	10_10	1	no	FOC	478	nav	4_4	237	diskwalificeren	0.13009074779215182	BOW	nav_FOC	c3	0
diskwalificeren.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.12714918854752136	-0.2553581846110248	NA	NA	bound	996	all	10_10	1	no	FOC	996	all	4_4	237	diskwalificeren	0.12978225632374882	BOW	all_FOC	c3	0
diskwalificeren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.22338032228402763	0.11872727261004459	NA	NA	bound	314	lex	5_5	1	weight	5000	5000	nav	4_4	222	diskwalificeren	0.151331502491093	BOW	nav_5000	c4	0
diskwalificeren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.2596274316160257	0.08391903802528841	NA	NA	bound	314	lex	5_5	1	weight	5000	5000	all	4_4	222	diskwalificeren	0.14925980409178216	BOW	all_5000	c4	0
diskwalificeren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.15984237312639243	-0.00436805421134832	NA	NA	bound	314	lex	5_5	1	weight	FOC	212	nav	4_4	222	diskwalificeren	0.16928101452279232	BOW	nav_FOC	c4	0
diskwalificeren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.16937912710540926	0.0021542934347647774	NA	NA	bound	314	lex	5_5	1	weight	FOC	314	all	4_4	222	diskwalificeren	0.1777792675286343	BOW	all_FOC	c4	0
diskwalificeren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.2050500136368965	0.12597706881863388	NA	NA	bound	314	lex	5_5	1	selection	5000	5000	nav	4_4	222	diskwalificeren	0.16741241540681648	BOW	nav_5000	c4	0
diskwalificeren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.2409350583222194	0.06129165556203265	NA	NA	bound	314	lex	5_5	1	selection	5000	5000	all	4_4	222	diskwalificeren	0.17773940755869108	BOW	all_5000	c4	0
diskwalificeren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.13042458473458152	-0.009586594558526881	NA	NA	bound	314	lex	5_5	1	selection	FOC	212	nav	4_4	222	diskwalificeren	0.1641992605228629	BOW	nav_FOC	c4	0
diskwalificeren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.132446930219617	-0.006111018716925743	NA	NA	bound	314	lex	5_5	1	selection	FOC	314	all	4_4	222	diskwalificeren	0.16849087298323545	BOW	all_FOC	c4	1
diskwalificeren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.23006532834153554	0.12424108637452992	NA	NA	bound	418	lex	5_5	1	no	5000	5000	nav	4_4	230	diskwalificeren	0.17438185758733032	BOW	nav_5000	c4	0
diskwalificeren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.28320145946554676	-0.00917892868509918	NA	NA	bound	418	lex	5_5	1	no	5000	5000	all	4_4	230	diskwalificeren	0.19939337198484905	BOW	all_5000	c4	0
diskwalificeren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.1290698525064124	-0.059831545561401474	NA	NA	bound	418	lex	5_5	1	no	FOC	281	nav	4_4	230	diskwalificeren	0.17128274676857483	BOW	nav_FOC	c4	0
diskwalificeren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.1428081383586502	-0.05484574166850813	NA	NA	bound	418	lex	5_5	1	no	FOC	418	all	4_4	230	diskwalificeren	0.17254192630550078	BOW	all_FOC	c4	0
diskwalificeren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.04288293699712784	0.15308484892959764	NA	NA	bound	465	all	5_5	1	weight	5000	5000	nav	4_4	234	diskwalificeren	0.17228323723183056	BOW	nav_5000	c5	0
diskwalificeren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.06390392998632863	0.0729508809636242	NA	NA	bound	465	all	5_5	1	weight	5000	5000	all	4_4	234	diskwalificeren	0.16630028056460697	BOW	all_5000	c6	0
diskwalificeren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.011026571388296063	-0.04348707522252892	NA	NA	bound	465	all	5_5	1	weight	FOC	212	nav	4_4	234	diskwalificeren	0.1630440374744121	BOW	nav_FOC	c5	0
diskwalificeren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.0031754651508727424	-0.046289275810858975	NA	NA	bound	465	all	5_5	1	weight	FOC	465	all	4_4	234	diskwalificeren	0.16596204694354844	BOW	all_FOC	c5	0
diskwalificeren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	-0.0031695735465056447	0.11391997280596301	NA	NA	bound	465	all	5_5	1	selection	5000	5000	nav	4_4	234	diskwalificeren	0.18150070904496018	BOW	nav_5000	c5	0
diskwalificeren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.049774602983559645	-0.0015945262318908045	NA	NA	bound	465	all	5_5	1	selection	5000	5000	all	4_4	234	diskwalificeren	0.17531455507878554	BOW	all_5000	c6	0
diskwalificeren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.024751109294242353	-0.05981569434334851	NA	NA	bound	465	all	5_5	1	selection	FOC	212	nav	4_4	234	diskwalificeren	0.15441713952115768	BOW	nav_FOC	c5	0
diskwalificeren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.04007696677401584	-0.06658076912794028	NA	NA	bound	465	all	5_5	1	selection	FOC	465	all	4_4	234	diskwalificeren	0.15306104098174783	BOW	all_FOC	c3	0
diskwalificeren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.19349181772410792	-0.03776291552080671	NA	NA	bound	637	all	5_5	1	no	5000	5000	nav	4_4	237	diskwalificeren	0.19710462375140603	BOW	nav_5000	c5	0
diskwalificeren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.2654318117216883	-0.20152509427422402	NA	NA	bound	637	all	5_5	1	no	5000	5000	all	4_4	237	diskwalificeren	0.21354937974784152	BOW	all_5000	c6	0
diskwalificeren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.11596145360077177	-0.15131968365483067	NA	NA	bound	637	all	5_5	1	no	FOC	281	nav	4_4	237	diskwalificeren	0.14854787106849243	BOW	nav_FOC	c3	0
diskwalificeren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.14645810739277768	-0.17507887468097222	NA	NA	bound	637	all	5_5	1	no	FOC	637	all	4_4	237	diskwalificeren	0.13795760766249635	BOW	all_FOC	c3	0
diskwalificeren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.18956025534911883	0.17605587374051873	NA	NA	bound	229	lex	3_3	1	weight	5000	5000	nav	4_4	206	diskwalificeren	0.1602241724387764	BOW	nav_5000	c7	0
diskwalificeren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.2053021300205205	0.15559357210501648	NA	NA	bound	229	lex	3_3	1	weight	5000	5000	all	4_4	206	diskwalificeren	0.15140141623817882	BOW	all_5000	c7	0
diskwalificeren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.15896850333019574	0.07564840475425579	NA	NA	bound	229	lex	3_3	1	weight	FOC	154	nav	4_4	206	diskwalificeren	0.1670753705203304	BOW	nav_FOC	c7	0
diskwalificeren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1744794352464036	0.09221951235542178	NA	NA	bound	229	lex	3_3	1	weight	FOC	229	all	4_4	206	diskwalificeren	0.17698772004383106	BOW	all_FOC	c7	0
diskwalificeren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.18479882148247576	0.17492048639122282	NA	NA	bound	229	lex	3_3	1	selection	5000	5000	nav	4_4	206	diskwalificeren	0.17367974713600526	BOW	nav_5000	c7	0
diskwalificeren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.22456127133616458	0.1673090462825525	NA	NA	bound	229	lex	3_3	1	selection	5000	5000	all	4_4	206	diskwalificeren	0.1858950581458938	BOW	all_5000	c7	0
diskwalificeren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.16574374083228763	0.08457992933643853	NA	NA	bound	229	lex	3_3	1	selection	FOC	154	nav	4_4	206	diskwalificeren	0.1654245563266317	BOW	nav_FOC	c7	0
diskwalificeren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.1649636543779394	0.08507943927660694	NA	NA	bound	229	lex	3_3	1	selection	FOC	229	all	4_4	206	diskwalificeren	0.1696189424353594	BOW	all_FOC	c7	1
diskwalificeren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.21258697252207298	0.2035926731715309	NA	NA	bound	270	lex	3_3	1	no	5000	5000	nav	4_4	216	diskwalificeren	0.16865839573462096	BOW	nav_5000	c7	0
diskwalificeren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.25018136822178755	0.168867802782648	NA	NA	bound	270	lex	3_3	1	no	5000	5000	all	4_4	216	diskwalificeren	0.20364287741045922	BOW	all_5000	c7	0
diskwalificeren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.16736147607838542	0.07658516479541516	NA	NA	bound	270	lex	3_3	1	no	FOC	181	nav	4_4	216	diskwalificeren	0.1648285401471741	BOW	nav_FOC	c7	0
diskwalificeren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.17651287059255924	0.08302477697713209	NA	NA	bound	270	lex	3_3	1	no	FOC	270	all	4_4	216	diskwalificeren	0.16699467715073638	BOW	all_FOC	c7	0
diskwalificeren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.06645373604199867	0.2304566309328281	NA	NA	bound	346	all	3_3	1	weight	5000	5000	nav	4_4	230	diskwalificeren	0.18467067406309565	BOW	nav_5000	c5	0
diskwalificeren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.07970958483998174	0.15809971589177782	NA	NA	bound	346	all	3_3	1	weight	5000	5000	all	4_4	230	diskwalificeren	0.17105688794312748	BOW	all_5000	c5	0
diskwalificeren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.047034986775263625	0.08721231410593196	NA	NA	bound	346	all	3_3	1	weight	FOC	154	nav	4_4	230	diskwalificeren	0.16492875851241215	BOW	nav_FOC	c5	0
diskwalificeren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.03900180070416723	0.07338948663702423	NA	NA	bound	346	all	3_3	1	weight	FOC	346	all	4_4	230	diskwalificeren	0.16849070650480785	BOW	all_FOC	c5	0
diskwalificeren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.04743528559237556	0.20676519734628715	NA	NA	bound	346	all	3_3	1	selection	5000	5000	nav	4_4	230	diskwalificeren	0.16751640921933683	BOW	nav_5000	c5	0
diskwalificeren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.08430842405535176	0.14496517184860602	NA	NA	bound	346	all	3_3	1	selection	5000	5000	all	4_4	230	diskwalificeren	0.17750003011297227	BOW	all_5000	c6	0
diskwalificeren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.03040147685860426	0.03881842319140169	NA	NA	bound	346	all	3_3	1	selection	FOC	154	nav	4_4	230	diskwalificeren	0.15939968254029424	BOW	nav_FOC	c5	1
diskwalificeren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.016856139846440184	0.02736857856299676	NA	NA	bound	346	all	3_3	1	selection	FOC	346	all	4_4	230	diskwalificeren	0.16393306990805642	BOW	all_FOC	c5	0
diskwalificeren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	-0.010392881375633437	0.2737636124023147	NA	NA	bound	419	all	3_3	1	no	5000	5000	nav	4_4	234	diskwalificeren	0.20551366128226545	BOW	nav_5000	c5	0
diskwalificeren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	-0.024582194441134617	0.32189421174455135	NA	NA	bound	419	all	3_3	1	no	5000	5000	all	4_4	234	diskwalificeren	0.22066185566773203	BOW	all_5000	c6	0
diskwalificeren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.006735419285270975	0.002508448631158687	NA	NA	bound	419	all	3_3	1	no	FOC	181	nav	4_4	234	diskwalificeren	0.17067317522492195	BOW	nav_FOC	c5	0
diskwalificeren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.03089580345783932	-0.026165141744762303	NA	NA	bound	419	all	3_3	1	no	FOC	419	all	4_4	234	diskwalificeren	0.16987801195800487	BOW	all_FOC	c5	0
diskwalificeren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.24363344915333018	-0.02737548049064345	NA	NA	nobound	425	lex	10_10	1	weight	5000	5000	nav	4_4	233	diskwalificeren	0.14204517923680593	BOW	nav_5000	c1	0
diskwalificeren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.23879166750239755	-0.1394316614800648	NA	NA	nobound	425	lex	10_10	1	weight	5000	5000	all	4_4	233	diskwalificeren	0.1441791764061836	BOW	all_5000	c1	0
diskwalificeren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.16266705937020812	-0.17768281771201333	NA	NA	nobound	425	lex	10_10	1	weight	FOC	296	nav	4_4	233	diskwalificeren	0.1341661463736806	BOW	nav_FOC	c1	0
diskwalificeren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.16952391326677224	-0.1893488669901443	NA	NA	nobound	425	lex	10_10	1	weight	FOC	425	all	4_4	233	diskwalificeren	0.13175737331221885	BOW	all_FOC	c1	0
diskwalificeren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.1369699265752898	-0.09811729840444519	NA	NA	nobound	425	lex	10_10	1	selection	5000	5000	nav	4_4	233	diskwalificeren	0.15757294612363063	BOW	nav_5000	c1	0
diskwalificeren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.16395753138692085	-0.2567465475421982	NA	NA	nobound	425	lex	10_10	1	selection	5000	5000	all	4_4	233	diskwalificeren	0.16173635036953407	BOW	all_5000	c1	0
diskwalificeren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.08624379509982846	-0.22440622670709365	NA	NA	nobound	425	lex	10_10	1	selection	FOC	296	nav	4_4	233	diskwalificeren	0.13157783913660362	BOW	nav_FOC	c1	0
diskwalificeren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.0825138814542334	-0.2481472893389192	NA	NA	nobound	425	lex	10_10	1	selection	FOC	425	all	4_4	233	diskwalificeren	0.131148577823338	BOW	all_FOC	c1	0
diskwalificeren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.06572301243528808	-0.2348051607879347	NA	NA	nobound	936	lex	10_10	1	no	5000	5000	nav	4_4	237	diskwalificeren	0.1696865381071723	BOW	nav_5000	c1	0
diskwalificeren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.08465772328475415	-0.4126558995334907	NA	NA	nobound	936	lex	10_10	1	no	5000	5000	all	4_4	237	diskwalificeren	0.17539263776045672	BOW	all_5000	c3	0
diskwalificeren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.023633240934482335	-0.2967130719949164	NA	NA	nobound	936	lex	10_10	1	no	FOC	660	nav	4_4	237	diskwalificeren	0.12537397355996954	BOW	nav_FOC	c3	0
diskwalificeren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.019123420917625655	-0.31936623517701235	NA	NA	nobound	936	lex	10_10	1	no	FOC	936	all	4_4	237	diskwalificeren	0.11692308634582971	BOW	all_FOC	c3	0
diskwalificeren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.0064022971864718305	-0.0413610944792523	NA	NA	nobound	636	all	10_10	1	weight	5000	5000	nav	4_4	236	diskwalificeren	0.1750565802624133	BOW	nav_5000	c2	0
diskwalificeren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.0026027009174927466	-0.24450085632614038	NA	NA	nobound	636	all	10_10	1	weight	5000	5000	all	4_4	236	diskwalificeren	0.15671359597726925	BOW	all_5000	c3	0
diskwalificeren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.02678837163280521	-0.22701167704622424	NA	NA	nobound	636	all	10_10	1	weight	FOC	296	nav	4_4	236	diskwalificeren	0.12430164391592488	BOW	nav_FOC	c3	0
diskwalificeren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.035317567450105884	-0.24134192026378862	NA	NA	nobound	636	all	10_10	1	weight	FOC	636	all	4_4	236	diskwalificeren	0.12418145402799981	BOW	all_FOC	c3	0
diskwalificeren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.1326298114708734	-0.13374559674613948	NA	NA	nobound	636	all	10_10	1	selection	5000	5000	nav	4_4	236	diskwalificeren	0.18538980357507484	BOW	nav_5000	c3	0
diskwalificeren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.054476107777002125	-0.33236316969311785	NA	NA	nobound	636	all	10_10	1	selection	5000	5000	all	4_4	236	diskwalificeren	0.15436723178122655	BOW	all_5000	c3	0
diskwalificeren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.0550994708682007	-0.22138982687542658	NA	NA	nobound	636	all	10_10	1	selection	FOC	296	nav	4_4	236	diskwalificeren	0.11681742692846014	BOW	nav_FOC	c3	0
diskwalificeren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.0658628108105056	-0.2414116299549063	NA	NA	nobound	636	all	10_10	1	selection	FOC	636	all	4_4	236	diskwalificeren	0.11286465253201286	BOW	all_FOC	c3	0
diskwalificeren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.12008654538904902	-0.2184004000796815	NA	NA	nobound	1373	all	10_10	1	no	5000	5000	nav	4_4	238	diskwalificeren	0.17315125846739518	BOW	nav_5000	c3	0
diskwalificeren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.10643541884065191	-0.4008518856671757	NA	NA	nobound	1373	all	10_10	1	no	5000	5000	all	4_4	238	diskwalificeren	0.17367406904795873	BOW	all_5000	c3	0
diskwalificeren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.06963327323748847	-0.2810200510233819	NA	NA	nobound	1373	all	10_10	1	no	FOC	660	nav	4_4	238	diskwalificeren	0.11729366888397673	BOW	nav_FOC	c3	0
diskwalificeren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.08070307266439655	-0.3000827260729219	NA	NA	nobound	1373	all	10_10	1	no	FOC	1373	all	4_4	238	diskwalificeren	0.11922624619608178	BOW	all_FOC	c3	0
diskwalificeren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.22893875031677893	0.1057481118576307	NA	NA	nobound	354	lex	5_5	1	weight	5000	5000	nav	4_4	228	diskwalificeren	0.15131199212459337	BOW	nav_5000	c4	0
diskwalificeren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.24662525760892925	0.022483211709089262	NA	NA	nobound	354	lex	5_5	1	weight	5000	5000	all	4_4	228	diskwalificeren	0.16126457328979163	BOW	all_5000	c4	0
diskwalificeren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.17564803766991094	-0.042600042878931293	NA	NA	nobound	354	lex	5_5	1	weight	FOC	240	nav	4_4	228	diskwalificeren	0.1594477438080938	BOW	nav_FOC	c4	0
diskwalificeren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.17774038045915858	-0.0495755874877435	NA	NA	nobound	354	lex	5_5	1	weight	FOC	354	all	4_4	228	diskwalificeren	0.15762482769443162	BOW	all_FOC	c4	0
diskwalificeren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.20110873008130006	0.1023964091293758	NA	NA	nobound	354	lex	5_5	1	selection	5000	5000	nav	4_4	228	diskwalificeren	0.16802583105366725	BOW	nav_5000	c4	0
diskwalificeren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.24277082190699875	-0.013153873798056244	NA	NA	nobound	354	lex	5_5	1	selection	5000	5000	all	4_4	228	diskwalificeren	0.1879092203257655	BOW	all_5000	c4	0
diskwalificeren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.12686775407322678	-0.04802604078961819	NA	NA	nobound	354	lex	5_5	1	selection	FOC	240	nav	4_4	228	diskwalificeren	0.1563346907002931	BOW	nav_FOC	c4	0
diskwalificeren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.12417950412414022	-0.05600570851184524	NA	NA	nobound	354	lex	5_5	1	selection	FOC	354	all	4_4	228	diskwalificeren	0.15244764178873643	BOW	all_FOC	c4	0
diskwalificeren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2123309433370182	0.03538451724972423	NA	NA	nobound	502	lex	5_5	1	no	5000	5000	nav	4_4	235	diskwalificeren	0.1891899821391016	BOW	nav_5000	c4	0
diskwalificeren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.3060597389443441	-0.14282535568312718	NA	NA	nobound	502	lex	5_5	1	no	5000	5000	all	4_4	235	diskwalificeren	0.21073469955318042	BOW	all_5000	c4	0
