_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base	soc_vector	pam_cluster	is_medoid
huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.010154088045105087	0.18438474817297731	NA	NA	bound	1059	all	10_10	1	no	FOC	450	nav	4_4	230	huldigen	0.1404553106142503	BOW	nav_FOC	c6	0
huldigen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.015922928233042616	0.21418319046798678	NA	NA	bound	1059	all	10_10	1	no	FOC	1059	all	4_4	230	huldigen	0.13113552632323622	BOW	all_FOC	c6	0
huldigen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.10563501625662246	-0.05409542819189769	NA	NA	bound	273	lex	5_5	1	weight	5000	5000	nav	4_4	213	huldigen	0.14371818859420477	BOW	nav_5000	c1	1
huldigen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.14032517368584518	-0.139681515746427	NA	NA	bound	273	lex	5_5	1	weight	5000	5000	all	4_4	213	huldigen	0.20507312614051418	BOW	all_5000	c2	1
huldigen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.09994032253463098	0.007024831364060748	NA	NA	bound	273	lex	5_5	1	weight	FOC	179	nav	4_4	213	huldigen	0.14521152103377288	BOW	nav_FOC	c1	0
huldigen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.09653190236665073	0.004661873097243612	NA	NA	bound	273	lex	5_5	1	weight	FOC	273	all	4_4	213	huldigen	0.14315927550782778	BOW	all_FOC	c1	0
huldigen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.12246316741784552	-0.05689467535261272	NA	NA	bound	273	lex	5_5	1	selection	5000	5000	nav	4_4	213	huldigen	0.15581127589937463	BOW	nav_5000	c1	0
huldigen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.1681976847378065	-0.15442863702194295	NA	NA	bound	273	lex	5_5	1	selection	5000	5000	all	4_4	213	huldigen	0.22171650368653056	BOW	all_5000	c2	0
huldigen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.10158026090949472	0.030218187812955936	NA	NA	bound	273	lex	5_5	1	selection	FOC	179	nav	4_4	213	huldigen	0.14851522128425476	BOW	nav_FOC	c3	0
huldigen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.09614782214666649	0.025634607804591716	NA	NA	bound	273	lex	5_5	1	selection	FOC	273	all	4_4	213	huldigen	0.14397010555187306	BOW	all_FOC	c3	0
huldigen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.1418022152904642	-0.03230982051219124	NA	NA	bound	395	lex	5_5	1	no	5000	5000	nav	4_4	221	huldigen	0.15787750185966687	BOW	nav_5000	c1	0
huldigen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.22103101543659484	-0.06892754961649286	NA	NA	bound	395	lex	5_5	1	no	5000	5000	all	4_4	221	huldigen	0.22026740401465678	BOW	all_5000	c2	0
huldigen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.10134826544478825	0.0786649649465371	NA	NA	bound	395	lex	5_5	1	no	FOC	276	nav	4_4	221	huldigen	0.1500758718029651	BOW	nav_FOC	c3	0
huldigen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.10191945634723955	0.0779903598994478	NA	NA	bound	395	lex	5_5	1	no	FOC	395	all	4_4	221	huldigen	0.13743064914931616	BOW	all_FOC	c3	0
huldigen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.06908323943586672	-0.06859342952693226	NA	NA	bound	483	all	5_5	1	weight	5000	5000	nav	4_4	229	huldigen	0.14497864919428663	BOW	nav_5000	c1	0
huldigen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.008781368065753022	-0.16957793665698687	NA	NA	bound	483	all	5_5	1	weight	5000	5000	all	4_4	229	huldigen	0.1870145760508864	BOW	all_5000	c2	0
huldigen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.058512012314942	0.0372629194101194	NA	NA	bound	483	all	5_5	1	weight	FOC	179	nav	4_4	229	huldigen	0.13822753202803612	BOW	nav_FOC	c3	0
huldigen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.04086521300835854	0.041163055427798585	NA	NA	bound	483	all	5_5	1	weight	FOC	483	all	4_4	229	huldigen	0.14647097967487402	BOW	all_FOC	c4	0
huldigen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.1325964809850923	0.012115744555627724	NA	NA	bound	483	all	5_5	1	selection	5000	5000	nav	4_4	229	huldigen	0.23531718857787215	BOW	nav_5000	c7	0
huldigen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.2884907409857626	0.12086420861223553	NA	NA	bound	483	all	5_5	1	selection	5000	5000	all	4_4	229	huldigen	0.1938207035474992	BOW	all_5000	c7	0
huldigen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.016808355495817162	0.09309271363821683	NA	NA	bound	483	all	5_5	1	selection	FOC	179	nav	4_4	229	huldigen	0.1660110932970767	BOW	nav_FOC	c7	0
huldigen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.05385162763043625	0.1101723297326076	NA	NA	bound	483	all	5_5	1	selection	FOC	483	all	4_4	229	huldigen	0.16026828428009754	BOW	all_FOC	c7	0
huldigen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.15081604504319404	0.14000763424938475	NA	NA	bound	681	all	5_5	1	no	5000	5000	nav	4_4	230	huldigen	0.2164146084414975	BOW	nav_5000	c6	0
huldigen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.2926331543578906	0.1578086834802321	NA	NA	bound	681	all	5_5	1	no	5000	5000	all	4_4	230	huldigen	0.22012402928854485	BOW	all_5000	c6	0
huldigen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.017854610617697962	0.15654058151504344	NA	NA	bound	681	all	5_5	1	no	FOC	276	nav	4_4	230	huldigen	0.1673895499110365	BOW	nav_FOC	c6	0
huldigen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.044107095965584174	0.16292593709670108	NA	NA	bound	681	all	5_5	1	no	FOC	681	all	4_4	230	huldigen	0.1599430571255708	BOW	all_FOC	c6	0
huldigen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.09945260055917216	-0.07191904149734435	NA	NA	bound	200	lex	3_3	1	weight	5000	5000	nav	4_4	202	huldigen	0.1504532759758889	BOW	nav_5000	c1	0
huldigen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.13660360318544837	-0.1771565762053498	NA	NA	bound	200	lex	3_3	1	weight	5000	5000	all	4_4	202	huldigen	0.2071604675576232	BOW	all_5000	c2	0
huldigen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.09055764491782031	-0.00819318514566213	NA	NA	bound	200	lex	3_3	1	weight	FOC	126	nav	4_4	202	huldigen	0.15231622071400047	BOW	nav_FOC	c8	0
huldigen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.10209211429853793	-0.016731441601290902	NA	NA	bound	200	lex	3_3	1	weight	FOC	200	all	4_4	202	huldigen	0.1565709519257646	BOW	all_FOC	c8	0
huldigen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.10927710564654601	-0.07700582039661233	NA	NA	bound	200	lex	3_3	1	selection	5000	5000	nav	4_4	202	huldigen	0.16315704111990734	BOW	nav_5000	c1	0
huldigen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.15779518405576967	-0.19662616663821184	NA	NA	bound	200	lex	3_3	1	selection	5000	5000	all	4_4	202	huldigen	0.21360635669604452	BOW	all_5000	c2	0
huldigen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.11331199725544736	-0.005225615309036583	NA	NA	bound	200	lex	3_3	1	selection	FOC	126	nav	4_4	202	huldigen	0.16697605963154452	BOW	nav_FOC	c8	0
huldigen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.1011548526553513	-0.007811228885191128	NA	NA	bound	200	lex	3_3	1	selection	FOC	200	all	4_4	202	huldigen	0.1589700663335582	BOW	all_FOC	c8	0
huldigen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.14741931102620598	-0.08169348216905023	NA	NA	bound	256	lex	3_3	1	no	5000	5000	nav	4_4	216	huldigen	0.16333592870009978	BOW	nav_5000	c1	0
huldigen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.178109273695084	-0.18398296665830907	NA	NA	bound	256	lex	3_3	1	no	5000	5000	all	4_4	216	huldigen	0.20939409370858209	BOW	all_5000	c2	0
huldigen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.12056341633407491	0.03535722119977499	NA	NA	bound	256	lex	3_3	1	no	FOC	169	nav	4_4	216	huldigen	0.16284357167018332	BOW	nav_FOC	c8	0
huldigen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.11901037917691637	0.032193277439111684	NA	NA	bound	256	lex	3_3	1	no	FOC	256	all	4_4	216	huldigen	0.15019934071950386	BOW	all_FOC	c8	0
huldigen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.07733151841965512	-0.11023485528516147	NA	NA	bound	350	all	3_3	1	weight	5000	5000	nav	4_4	228	huldigen	0.15934869802510876	BOW	nav_5000	c1	0
huldigen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.030538759915296962	-0.22906038917916705	NA	NA	bound	350	all	3_3	1	weight	5000	5000	all	4_4	228	huldigen	0.19757305681631993	BOW	all_5000	c2	0
huldigen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.05932501619170785	0.018599288775207497	NA	NA	bound	350	all	3_3	1	weight	FOC	126	nav	4_4	228	huldigen	0.1603423480344117	BOW	nav_FOC	c8	0
huldigen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.028871151178454457	0.022595365022395335	NA	NA	bound	350	all	3_3	1	weight	FOC	350	all	4_4	228	huldigen	0.1710136470143971	BOW	all_FOC	c8	0
huldigen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.25420501946226437	8.261105296619854e-5	NA	NA	bound	350	all	3_3	1	selection	5000	5000	nav	4_4	228	huldigen	0.2527246409208886	BOW	nav_5000	c7	0
huldigen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.3587528747697482	0.05819862605874168	NA	NA	bound	350	all	3_3	1	selection	5000	5000	all	4_4	228	huldigen	0.2276735001275387	BOW	all_5000	c7	0
huldigen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.09228669368180137	0.10023585791407014	NA	NA	bound	350	all	3_3	1	selection	FOC	126	nav	4_4	228	huldigen	0.19185066907075912	BOW	nav_FOC	c7	0
huldigen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.11103969648842166	0.10207056614922821	NA	NA	bound	350	all	3_3	1	selection	FOC	350	all	4_4	228	huldigen	0.19606963808181804	BOW	all_FOC	c7	1
huldigen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.26554069704328453	0.038649555447886313	NA	NA	bound	448	all	3_3	1	no	5000	5000	nav	4_4	230	huldigen	0.25103672604154625	BOW	nav_5000	c7	0
huldigen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.36690658719539465	0.08960971982839246	NA	NA	bound	448	all	3_3	1	no	5000	5000	all	4_4	230	huldigen	0.23213254683250031	BOW	all_5000	c7	0
huldigen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.09937932507232827	0.14987567973838095	NA	NA	bound	448	all	3_3	1	no	FOC	169	nav	4_4	230	huldigen	0.19121474799718538	BOW	nav_FOC	c7	0
huldigen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.10224031524450355	0.15293788451214763	NA	NA	bound	448	all	3_3	1	no	FOC	448	all	4_4	230	huldigen	0.17424396691119018	BOW	all_FOC	c7	0
huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.14676431145866708	-0.050922355047806185	NA	NA	nobound	414	lex	10_10	1	weight	5000	5000	nav	4_4	229	huldigen	0.1534161308099364	BOW	nav_5000	c1	0
huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.20609476918875108	-0.09261309575015747	NA	NA	nobound	414	lex	10_10	1	weight	5000	5000	all	4_4	229	huldigen	0.20863043126479375	BOW	all_5000	c2	0
huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.14889058050451348	0.06123107379512933	NA	NA	nobound	414	lex	10_10	1	weight	FOC	269	nav	4_4	229	huldigen	0.14116141174270855	BOW	nav_FOC	c3	0
huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.14317332255671772	0.055722858668502996	NA	NA	nobound	414	lex	10_10	1	weight	FOC	414	all	4_4	229	huldigen	0.1364644060096016	BOW	all_FOC	c3	0
huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.14903959286106963	0.0031198174852726662	NA	NA	nobound	414	lex	10_10	1	selection	5000	5000	nav	4_4	229	huldigen	0.16924610227628584	BOW	nav_5000	c3	0
huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.30159371358757886	0.06650797654834703	NA	NA	nobound	414	lex	10_10	1	selection	5000	5000	all	4_4	229	huldigen	0.22834212054104813	BOW	all_5000	c2	0
huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.15306728582195495	0.11516566209932866	NA	NA	nobound	414	lex	10_10	1	selection	FOC	269	nav	4_4	229	huldigen	0.14708860694748263	BOW	nav_FOC	c3	0
huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.14744293987349613	0.11226993924542329	NA	NA	nobound	414	lex	10_10	1	selection	FOC	414	all	4_4	229	huldigen	0.14486437904314892	BOW	all_FOC	c3	0
huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.14331621462551344	0.14441435524233256	NA	NA	nobound	927	lex	10_10	1	no	5000	5000	nav	4_4	230	huldigen	0.17533034092048122	BOW	nav_5000	c3	0
huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.22168746275626225	0.2950171881647177	NA	NA	nobound	927	lex	10_10	1	no	5000	5000	all	4_4	230	huldigen	0.19443346799433914	BOW	all_5000	c3	0
huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.1331416568610593	0.17126384311686754	NA	NA	nobound	927	lex	10_10	1	no	FOC	659	nav	4_4	230	huldigen	0.14441865113646937	BOW	nav_FOC	c3	0
huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.13348345151118704	0.17478865979180586	NA	NA	nobound	927	lex	10_10	1	no	FOC	927	all	4_4	230	huldigen	0.12897562994073897	BOW	all_FOC	c3	0
huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.07080920085292966	-0.05649333514624755	NA	NA	nobound	733	all	10_10	1	weight	5000	5000	nav	4_4	230	huldigen	0.1311625257100976	BOW	nav_5000	c1	0
huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.011723811449387202	-0.1378892658421781	NA	NA	nobound	733	all	10_10	1	weight	5000	5000	all	4_4	230	huldigen	0.1839545102186037	BOW	all_5000	c2	0
huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.08934294023553022	0.08570110939624102	NA	NA	nobound	733	all	10_10	1	weight	FOC	269	nav	4_4	230	huldigen	0.12591613624129094	BOW	nav_FOC	c3	0
huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.06862508833560838	0.10436934889420155	NA	NA	nobound	733	all	10_10	1	weight	FOC	733	all	4_4	230	huldigen	0.13842926915772175	BOW	all_FOC	c3	0
huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.09968010817131726	0.05740240127406124	NA	NA	nobound	733	all	10_10	1	selection	5000	5000	nav	4_4	230	huldigen	0.19761817630660708	BOW	nav_5000	c4	0
huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.14253334446143356	0.33283261255904917	NA	NA	nobound	733	all	10_10	1	selection	5000	5000	all	4_4	230	huldigen	0.18432673286410997	BOW	all_5000	c6	0
huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.043532732824785425	0.13945955334641844	NA	NA	nobound	733	all	10_10	1	selection	FOC	269	nav	4_4	230	huldigen	0.14984330533639512	BOW	nav_FOC	c3	0
huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.016948477318384794	0.19708248475332568	NA	NA	nobound	733	all	10_10	1	selection	FOC	733	all	4_4	230	huldigen	0.14362784347430146	BOW	all_FOC	c6	0
huldigen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.021708741919953905	0.23628556261212352	NA	NA	nobound	1478	all	10_10	1	no	5000	5000	nav	4_4	230	huldigen	0.18129850919421767	BOW	nav_5000	c6	0
huldigen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.09799975751613581	0.3765407508794194	NA	NA	nobound	1478	all	10_10	1	no	5000	5000	all	4_4	230	huldigen	0.167907491199106	BOW	all_5000	c6	0
huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.05018290356165692	0.21463795721487	NA	NA	nobound	1478	all	10_10	1	no	FOC	659	nav	4_4	230	huldigen	0.12808844086151905	BOW	nav_FOC	c6	0
huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.02427951913838332	0.25462198245330225	NA	NA	nobound	1478	all	10_10	1	no	FOC	1478	all	4_4	230	huldigen	0.11535638660562389	BOW	all_FOC	c6	0
huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.13035034795083505	-0.05729063231910981	NA	NA	nobound	324	lex	5_5	1	weight	5000	5000	nav	4_4	223	huldigen	0.1551911298594087	BOW	nav_5000	c1	0
huldigen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.1764805397897253	-0.12908507596060587	NA	NA	nobound	324	lex	5_5	1	weight	5000	5000	all	4_4	223	huldigen	0.2162963225476146	BOW	all_5000	c2	0
huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.13414604809258784	0.02380894159135489	NA	NA	nobound	324	lex	5_5	1	weight	FOC	210	nav	4_4	223	huldigen	0.14389137923672904	BOW	nav_FOC	c8	0
huldigen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.11219240671611055	0.02282150838881012	NA	NA	nobound	324	lex	5_5	1	weight	FOC	324	all	4_4	223	huldigen	0.14431233911353525	BOW	all_FOC	c8	0
huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.14259115075099751	-0.05486224372166538	NA	NA	nobound	324	lex	5_5	1	selection	5000	5000	nav	4_4	223	huldigen	0.1686062529202913	BOW	nav_5000	c1	0
huldigen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.23131124746130088	-0.13017234093233856	NA	NA	nobound	324	lex	5_5	1	selection	5000	5000	all	4_4	223	huldigen	0.23621815263496382	BOW	all_5000	c2	0
huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.12546644190081851	0.055060927865797915	NA	NA	nobound	324	lex	5_5	1	selection	FOC	210	nav	4_4	223	huldigen	0.15365458798396583	BOW	nav_FOC	c8	0
huldigen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.11414136755234607	0.050541595947119225	NA	NA	nobound	324	lex	5_5	1	selection	FOC	324	all	4_4	223	huldigen	0.15176236359815076	BOW	all_FOC	c8	0
huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.1614498033219771	-0.017665704417990515	NA	NA	nobound	484	lex	5_5	1	no	5000	5000	nav	4_4	229	huldigen	0.17832102951085424	BOW	nav_5000	c1	0
huldigen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.2817277100665832	0.023984690119763452	NA	NA	nobound	484	lex	5_5	1	no	5000	5000	all	4_4	229	huldigen	0.22293486053745598	BOW	all_5000	c2	0
huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.12389954990368555	0.10107373497137344	NA	NA	nobound	484	lex	5_5	1	no	FOC	337	nav	4_4	229	huldigen	0.15304272385728507	BOW	nav_FOC	c3	0
huldigen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.12234992628763557	0.0997332631718605	NA	NA	nobound	484	lex	5_5	1	no	FOC	484	all	4_4	229	huldigen	0.14078848364659965	BOW	all_FOC	c3	0
huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.08177811795504993	-0.06620826196225688	NA	NA	nobound	568	all	5_5	1	weight	5000	5000	nav	4_4	230	huldigen	0.13789246758416301	BOW	nav_5000	c1	0
huldigen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.005355576385239537	-0.16995297747305355	NA	NA	nobound	568	all	5_5	1	weight	5000	5000	all	4_4	230	huldigen	0.19108348976543604	BOW	all_5000	c2	0
huldigen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.08082625509257269	0.06896770589986065	NA	NA	nobound	568	all	5_5	1	weight	FOC	210	nav	4_4	230	huldigen	0.13584341974977876	BOW	nav_FOC	c8	0
