_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_vector	soc_length_num	soc_soc_win	tokens	type	stress	foc_base	pam_cluster	is_medoid
haten.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.32036393125548857	0.05202144543908878	NA	NA	bound	374	lex	5_5	1	no	nav_5000	5000	4_4	211	haten	0.27088090516943947	BOW	c1	0
haten.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.40569865226197627	-0.2146224974069074	NA	NA	bound	374	lex	5_5	1	no	all_5000	5000	4_4	211	haten	0.2710697349361154	BOW	c2	0
haten.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.26247704056777454	0.17000760536906553	NA	NA	bound	374	lex	5_5	1	no	nav_FOC	282	4_4	211	haten	0.2805778285494305	BOW	c1	0
haten.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.25478203271489164	0.17456754677847702	NA	NA	bound	374	lex	5_5	1	no	all_FOC	374	4_4	211	haten	0.28084337847673907	BOW	c1	0
haten.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.2678070736892437	0.04352675043231321	NA	NA	bound	368	all	5_5	1	weight	nav_5000	5000	4_4	228	haten	0.23327440059445878	BOW	c3	0
haten.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	0.22919588541597113	-0.10810415921279569	NA	NA	bound	368	all	5_5	1	weight	all_5000	5000	4_4	228	haten	0.26478650885018856	BOW	c3	0
haten.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.211012427271021	0.09015235571150335	NA	NA	bound	368	all	5_5	1	weight	nav_FOC	180	4_4	228	haten	0.2348468216167541	BOW	c3	0
haten.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.24127532573611457	0.07902869274938415	NA	NA	bound	368	all	5_5	1	weight	all_FOC	368	4_4	228	haten	0.21947239554862266	BOW	c3	1
haten.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.16489074109269217	-0.05873180450416852	NA	NA	bound	368	all	5_5	1	selection	nav_5000	5000	4_4	228	haten	0.21903629319522877	BOW	c4	0
haten.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.008389312307399187	-0.28224913829252396	NA	NA	bound	368	all	5_5	1	selection	all_5000	5000	4_4	228	haten	0.26451427912945635	BOW	c5	0
haten.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.1422215820536482	0.03817929289314928	NA	NA	bound	368	all	5_5	1	selection	nav_FOC	180	4_4	228	haten	0.2276147257046828	BOW	c4	0
haten.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.17464293612698525	0.033266399382771206	NA	NA	bound	368	all	5_5	1	selection	all_FOC	368	4_4	228	haten	0.20991087923059074	BOW	c3	0
haten.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.12992216119639927	-0.08011725166869098	NA	NA	bound	548	all	5_5	1	no	nav_5000	5000	4_4	229	haten	0.21631407555326787	BOW	c4	0
haten.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	-0.05430727606713407	-0.29345770071651295	NA	NA	bound	548	all	5_5	1	no	all_5000	5000	4_4	229	haten	0.252942834602704	BOW	c5	0
haten.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.1300614146661971	0.045580177081571235	NA	NA	bound	548	all	5_5	1	no	nav_FOC	282	4_4	229	haten	0.2209928656425017	BOW	c4	1
haten.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.1529661673485147	0.04398143319522134	NA	NA	bound	548	all	5_5	1	no	all_FOC	548	4_4	229	haten	0.20265939552291212	BOW	c4	0
haten.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.25201418728439606	0.035508140420398786	NA	NA	bound	188	lex	3_3	1	weight	nav_5000	5000	4_4	172	haten	0.2859250808575795	BOW	c6	0
haten.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.3070820080374408	-0.15198790569678663	NA	NA	bound	188	lex	3_3	1	weight	all_5000	5000	4_4	172	haten	0.2917383971550584	BOW	c2	0
haten.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.23980210623247195	0.09486052577425375	NA	NA	bound	188	lex	3_3	1	weight	nav_FOC	142	4_4	172	haten	0.31550656867376325	BOW	c6	0
haten.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.23313388952094619	0.09233006683748533	NA	NA	bound	188	lex	3_3	1	weight	all_FOC	188	4_4	172	haten	0.31249522377945926	BOW	c6	0
haten.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.27518694998824234	0.01131510594594504	NA	NA	bound	188	lex	3_3	1	selection	nav_5000	5000	4_4	172	haten	0.28251313611681944	BOW	c6	0
haten.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.31803072865304616	-0.18353227927747262	NA	NA	bound	188	lex	3_3	1	selection	all_5000	5000	4_4	172	haten	0.2829922145246619	BOW	c2	0
haten.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.24996515080019316	0.07533207137974572	NA	NA	bound	188	lex	3_3	1	selection	nav_FOC	142	4_4	172	haten	0.3105886026269855	BOW	c6	0
haten.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.23744910847478104	0.06974809698245688	NA	NA	bound	188	lex	3_3	1	selection	all_FOC	188	4_4	172	haten	0.309104583510679	BOW	c6	1
haten.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.3182532911919553	0.02790533860263562	NA	NA	bound	254	lex	3_3	1	no	nav_5000	5000	4_4	196	haten	0.28196995076660564	BOW	c6	0
haten.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.36807568517020456	-0.18529370366972717	NA	NA	bound	254	lex	3_3	1	no	all_5000	5000	4_4	196	haten	0.28087556449628437	BOW	c2	0
haten.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.29089920988353574	0.10556997120356282	NA	NA	bound	254	lex	3_3	1	no	nav_FOC	195	4_4	196	haten	0.2960131784648696	BOW	c6	0
haten.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.28449581878822466	0.10836707942443662	NA	NA	bound	254	lex	3_3	1	no	all_FOC	254	4_4	196	haten	0.2935714211560608	BOW	c6	0
haten.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.2861627721632639	0.03661728890409196	NA	NA	bound	288	all	3_3	1	weight	nav_5000	5000	4_4	227	haten	0.23830491091262507	BOW	c3	0
haten.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.2768862020544052	-0.07717872337136082	NA	NA	bound	288	all	3_3	1	weight	all_5000	5000	4_4	227	haten	0.261854564720867	BOW	c3	0
haten.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.2428447507145358	0.09035122101522412	NA	NA	bound	288	all	3_3	1	weight	nav_FOC	142	4_4	227	haten	0.23960871443822213	BOW	c3	0
haten.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.2742648408560417	0.07669442452590679	NA	NA	bound	288	all	3_3	1	weight	all_FOC	288	4_4	227	haten	0.22387729648566976	BOW	c3	0
haten.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.18894166054636438	-0.05588260677166479	NA	NA	bound	288	all	3_3	1	selection	nav_5000	5000	4_4	227	haten	0.22902744382187681	BOW	c7	0
haten.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.1052863065948007	-0.2481460037879952	NA	NA	bound	288	all	3_3	1	selection	all_5000	5000	4_4	227	haten	0.2639604844119952	BOW	c5	0
haten.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.15761766028685187	0.02981450535484234	NA	NA	bound	288	all	3_3	1	selection	nav_FOC	142	4_4	227	haten	0.2401839682244031	BOW	c3	0
haten.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.19894219769169497	0.023852376741416596	NA	NA	bound	288	all	3_3	1	selection	all_FOC	288	4_4	227	haten	0.22279179646666533	BOW	c3	0
haten.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.15535757670136854	-0.06129952242866577	NA	NA	bound	384	all	3_3	1	no	nav_5000	5000	4_4	229	haten	0.23206431223705187	BOW	c4	0
haten.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.02687737247917074	-0.295769138787431	NA	NA	bound	384	all	3_3	1	no	all_5000	5000	4_4	229	haten	0.26216624457539633	BOW	c5	0
haten.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.15087060359300108	0.049594161133051616	NA	NA	bound	384	all	3_3	1	no	nav_FOC	195	4_4	229	haten	0.23015882740683472	BOW	c4	0
haten.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.18485196108122784	0.03999803666173169	NA	NA	bound	384	all	3_3	1	no	all_FOC	384	4_4	229	haten	0.21528660192439447	BOW	c4	0
haten.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.34147761935546433	0.20683957302412387	NA	NA	nobound	435	lex	10_10	1	weight	nav_5000	5000	4_4	225	haten	0.2674984911876561	BOW	c1	0
haten.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.4993760669481983	-0.1338875428540609	NA	NA	nobound	435	lex	10_10	1	weight	all_5000	5000	4_4	225	haten	0.27390024144304037	BOW	c2	0
haten.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3129136197267757	0.287809336395554	NA	NA	nobound	435	lex	10_10	1	weight	nav_FOC	325	4_4	225	haten	0.2752029274273413	BOW	c1	0
haten.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.3039058878931002	0.2782744642417426	NA	NA	nobound	435	lex	10_10	1	weight	all_FOC	435	4_4	225	haten	0.27399464621936354	BOW	c1	0
haten.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.3530904347024845	0.17801721610951488	NA	NA	nobound	435	lex	10_10	1	selection	nav_5000	5000	4_4	225	haten	0.2500806492831207	BOW	c1	0
haten.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.5292398975600754	-0.20535026598391307	NA	NA	nobound	435	lex	10_10	1	selection	all_5000	5000	4_4	225	haten	0.25772060411040787	BOW	c2	0
haten.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.27968457598133645	0.27348025416407584	NA	NA	nobound	435	lex	10_10	1	selection	nav_FOC	325	4_4	225	haten	0.2585471548428778	BOW	c1	0
haten.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.2632380920576405	0.26934332064252875	NA	NA	nobound	435	lex	10_10	1	selection	all_FOC	435	4_4	225	haten	0.2565956185498439	BOW	c1	0
haten.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.1871112598287385	0.28867867371286066	NA	NA	nobound	950	lex	10_10	1	no	nav_5000	5000	4_4	228	haten	0.26964023421971606	BOW	c1	0
haten.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.5741262273064066	-0.23034965992978199	NA	NA	nobound	950	lex	10_10	1	no	all_5000	5000	4_4	228	haten	0.26157342597529254	BOW	c2	0
haten.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.1450095488984274	0.28968891160149185	NA	NA	nobound	950	lex	10_10	1	no	nav_FOC	717	4_4	228	haten	0.2602764011823101	BOW	c1	0
haten.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.1311812963341561	0.2960267493453479	NA	NA	nobound	950	lex	10_10	1	no	all_FOC	950	4_4	228	haten	0.2560211891888927	BOW	c1	0
haten.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.17156911219035362	0.13796167712720728	NA	NA	nobound	618	all	10_10	1	weight	nav_5000	5000	4_4	229	haten	0.22390991771946583	BOW	c3	0
haten.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.06395119458212559	-0.2080389535849918	NA	NA	nobound	618	all	10_10	1	weight	all_5000	5000	4_4	229	haten	0.2572003317929382	BOW	c3	0
haten.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.17144532229293696	0.18928999542745267	NA	NA	nobound	618	all	10_10	1	weight	nav_FOC	325	4_4	229	haten	0.21511606237602138	BOW	c3	0
haten.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.19638909269675142	0.160929314528917	NA	NA	nobound	618	all	10_10	1	weight	all_FOC	618	4_4	229	haten	0.20488827254122227	BOW	c3	0
haten.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.05567354390492576	0.17778931334317175	NA	NA	nobound	618	all	10_10	1	selection	nav_5000	5000	4_4	229	haten	0.23995517034616407	BOW	c4	0
haten.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.20034804052217692	-0.36253209484465004	NA	NA	nobound	618	all	10_10	1	selection	all_5000	5000	4_4	229	haten	0.25915246407390713	BOW	c5	0
haten.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.08919060004387322	0.15732102131558812	NA	NA	nobound	618	all	10_10	1	selection	nav_FOC	325	4_4	229	haten	0.2211543013691113	BOW	c4	0
haten.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.12494488265204004	0.14469634739875067	NA	NA	nobound	618	all	10_10	1	selection	all_FOC	618	4_4	229	haten	0.21091785329795454	BOW	c4	0
haten.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.042928149824823555	0.22001981978896837	NA	NA	nobound	1305	all	10_10	1	no	nav_5000	5000	4_4	229	haten	0.23015942146387866	BOW	c4	0
haten.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.28241969665055783	-0.44324735790104575	NA	NA	nobound	1305	all	10_10	1	no	all_5000	5000	4_4	229	haten	0.2343555660926837	BOW	c2	0
haten.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.09575879501224203	0.1802854643788686	NA	NA	nobound	1305	all	10_10	1	no	nav_FOC	717	4_4	229	haten	0.22295704724654636	BOW	c4	0
haten.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.11871606589358616	0.19300529093202243	NA	NA	nobound	1305	all	10_10	1	no	all_FOC	1305	4_4	229	haten	0.2111309693511577	BOW	c4	0
haten.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.32713752567564375	0.11526904494865468	NA	NA	nobound	304	lex	5_5	1	weight	nav_5000	5000	4_4	214	haten	0.2764306432998929	BOW	c1	0
haten.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.4217836818687578	-0.15727475487619907	NA	NA	nobound	304	lex	5_5	1	weight	all_5000	5000	4_4	214	haten	0.28621181698858533	BOW	c2	0
haten.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.2983484245561346	0.19558875025929592	NA	NA	nobound	304	lex	5_5	1	weight	nav_FOC	219	4_4	214	haten	0.30264237615969686	BOW	c1	0
haten.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.2895831486476581	0.18433507699652102	NA	NA	nobound	304	lex	5_5	1	weight	all_FOC	304	4_4	214	haten	0.3003929546340328	BOW	c1	0
haten.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.35131474071939484	0.05470913823517233	NA	NA	nobound	304	lex	5_5	1	selection	nav_5000	5000	4_4	214	haten	0.26532286455325466	BOW	c1	0
haten.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.4473663625188672	-0.2222207765300427	NA	NA	nobound	304	lex	5_5	1	selection	all_5000	5000	4_4	214	haten	0.2765155493503304	BOW	c2	0
haten.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2872747667773216	0.15368338858217867	NA	NA	nobound	304	lex	5_5	1	selection	nav_FOC	219	4_4	214	haten	0.28863526032600506	BOW	c1	0
haten.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.2693604708616097	0.1380865126461351	NA	NA	nobound	304	lex	5_5	1	selection	all_FOC	304	4_4	214	haten	0.2869707234629706	BOW	c1	0
haten.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.3510670963412112	0.08640631782269202	NA	NA	nobound	485	lex	5_5	1	no	nav_5000	5000	4_4	226	haten	0.2556114352421385	BOW	c1	0
haten.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.4721135242142267	-0.21842743136171505	NA	NA	nobound	485	lex	5_5	1	no	all_5000	5000	4_4	226	haten	0.26649766148823306	BOW	c2	0
haten.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.23299117217502935	0.2103023314483178	NA	NA	nobound	485	lex	5_5	1	no	nav_FOC	363	4_4	226	haten	0.27244541152856655	BOW	c1	0
haten.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.21464329780486366	0.2056547224645283	NA	NA	nobound	485	lex	5_5	1	no	all_FOC	485	4_4	226	haten	0.26768281698554125	BOW	c1	0
haten.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.23924042473513474	0.08751687485213464	NA	NA	nobound	446	all	5_5	1	weight	nav_5000	5000	4_4	229	haten	0.23515163623492288	BOW	c3	0
haten.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	0.15524986359583795	-0.15040354472551296	NA	NA	nobound	446	all	5_5	1	weight	all_5000	5000	4_4	229	haten	0.26227257521756653	BOW	c3	0
haten.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.19792382708960737	0.129169764215755	NA	NA	nobound	446	all	5_5	1	weight	nav_FOC	219	4_4	229	haten	0.23050390798676404	BOW	c3	0
haten.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.22317241498670992	0.11698493841241933	NA	NA	nobound	446	all	5_5	1	weight	all_FOC	446	4_4	229	haten	0.2161166028210166	BOW	c3	0
haten.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.09281142409500161	-0.036146966819794964	NA	NA	nobound	446	all	5_5	1	selection	nav_5000	5000	4_4	229	haten	0.23978411362653607	BOW	c4	0
haten.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.08365969646773047	-0.3050286368934222	NA	NA	nobound	446	all	5_5	1	selection	all_5000	5000	4_4	229	haten	0.2683768490308965	BOW	c5	0
haten.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.11033682481946605	0.07109597311585045	NA	NA	nobound	446	all	5_5	1	selection	nav_FOC	219	4_4	229	haten	0.2254234330605232	BOW	c4	0
haten.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.1449174019267953	0.06846983944793861	NA	NA	nobound	446	all	5_5	1	selection	all_FOC	446	4_4	229	haten	0.20919379239076188	BOW	c4	0
haten.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.05077877192990694	-0.033061527501706184	NA	NA	nobound	698	all	5_5	1	no	nav_5000	5000	4_4	229	haten	0.2369952982843544	BOW	c4	0
haten.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	-0.14893838045005145	-0.3389869851090329	NA	NA	nobound	698	all	5_5	1	no	all_5000	5000	4_4	229	haten	0.2679498991680659	BOW	c5	0
haten.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.10399439039120857	0.09780331603253387	NA	NA	nobound	698	all	5_5	1	no	nav_FOC	363	4_4	229	haten	0.2202099557227319	BOW	c4	0
haten.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.12536327711083006	0.08920266227121013	NA	NA	nobound	698	all	5_5	1	no	all_FOC	698	4_4	229	haten	0.20534861986401623	BOW	c4	0
haten.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.26617496308398836	0.04067147070746367	NA	NA	nobound	206	lex	3_3	1	weight	nav_5000	5000	4_4	179	haten	0.2855547779068651	BOW	c6	0
haten.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.3349123074483822	-0.15838758314430543	NA	NA	nobound	206	lex	3_3	1	weight	all_5000	5000	4_4	179	haten	0.29004299731945	BOW	c2	0
