_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base	soc_vector	pam_cluster	is_medoid
haken.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.01429378786309933	0.09929479657521881	NA	NA	bound	556	all	10_10	1	selection	FOC	556	all	4_4	251	haken	0.12579280637954296	BOW	all_FOC	c3	0
haken.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.006291861242151007	0.16985809221186338	NA	NA	bound	1040	all	10_10	1	no	5000	5000	nav	4_4	251	haken	0.18631063017625452	BOW	nav_5000	c3	0
haken.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	0.09856478757190715	0.2612999311555034	NA	NA	bound	1040	all	10_10	1	no	5000	5000	all	4_4	251	haken	0.17066719192038576	BOW	all_5000	c3	0
haken.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.06135197265716359	0.14467853305799158	NA	NA	bound	1040	all	10_10	1	no	FOC	521	nav	4_4	251	haken	0.14117094767065502	BOW	nav_FOC	c3	0
haken.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.061380149585713514	0.15483792929509824	NA	NA	bound	1040	all	10_10	1	no	FOC	1040	all	4_4	251	haken	0.12293092294350563	BOW	all_FOC	c3	1
haken.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.19136167591736283	-0.04029536814862327	NA	NA	bound	320	lex	5_5	1	weight	5000	5000	nav	4_4	244	haken	0.18783246592662195	BOW	nav_5000	c1	0
haken.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.26308575227134007	-0.12800710115992828	NA	NA	bound	320	lex	5_5	1	weight	5000	5000	all	4_4	244	haken	0.19428373913643204	BOW	all_5000	c2	0
haken.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.18940677132314268	0.013845120251117012	NA	NA	bound	320	lex	5_5	1	weight	FOC	218	nav	4_4	244	haken	0.19963460099952265	BOW	nav_FOC	c1	0
haken.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1826883491958923	0.018191828672742764	NA	NA	bound	320	lex	5_5	1	weight	FOC	320	all	4_4	244	haken	0.19586734633780625	BOW	all_FOC	c1	0
haken.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.2020796879530407	-0.06260476424464186	NA	NA	bound	320	lex	5_5	1	selection	5000	5000	nav	4_4	244	haken	0.19481789370117367	BOW	nav_5000	c1	0
haken.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.2664097354428037	-0.15551992900931455	NA	NA	bound	320	lex	5_5	1	selection	5000	5000	all	4_4	244	haken	0.21564589365982942	BOW	all_5000	c2	1
haken.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.17413657280812664	0.022578865077562977	NA	NA	bound	320	lex	5_5	1	selection	FOC	218	nav	4_4	244	haken	0.20284077086404845	BOW	nav_FOC	c1	0
haken.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.17553999869340406	0.024791785850176946	NA	NA	bound	320	lex	5_5	1	selection	FOC	320	all	4_4	244	haken	0.19840958344486903	BOW	all_FOC	c1	0
haken.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2194956807641418	-0.0059799095950085635	NA	NA	bound	440	lex	5_5	1	no	5000	5000	nav	4_4	247	haken	0.1908046616905354	BOW	nav_5000	c1	0
haken.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.28742557697997806	-0.12157938907068694	NA	NA	bound	440	lex	5_5	1	no	5000	5000	all	4_4	247	haken	0.19854155169650264	BOW	all_5000	c2	0
haken.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.1780651863867039	0.04177341087565216	NA	NA	bound	440	lex	5_5	1	no	FOC	305	nav	4_4	247	haken	0.18771741706050024	BOW	nav_FOC	c1	0
haken.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.18225100329057448	0.051746399377169384	NA	NA	bound	440	lex	5_5	1	no	FOC	440	all	4_4	247	haken	0.1784325809570856	BOW	all_FOC	c1	0
haken.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.019153887519412233	-0.05532176679236898	NA	NA	bound	474	all	5_5	1	weight	5000	5000	nav	4_4	251	haken	0.15711372232302948	BOW	nav_5000	c4	0
haken.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	0.0300395493077498	-0.07607568475789987	NA	NA	bound	474	all	5_5	1	weight	5000	5000	all	4_4	251	haken	0.1711846178733897	BOW	all_5000	c6	0
haken.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.032896783425039086	0.018580049569203057	NA	NA	bound	474	all	5_5	1	weight	FOC	218	nav	4_4	251	haken	0.15078662132788248	BOW	nav_FOC	c6	0
haken.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.031603778578185616	0.028496864691645096	NA	NA	bound	474	all	5_5	1	weight	FOC	474	all	4_4	251	haken	0.13492647098963445	BOW	all_FOC	c6	0
haken.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.1328466897747746	-0.011808799886980173	NA	NA	bound	474	all	5_5	1	selection	5000	5000	nav	4_4	251	haken	0.19475177601266924	BOW	nav_5000	c4	0
haken.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.2986532687289118	-0.03247940398402414	NA	NA	bound	474	all	5_5	1	selection	5000	5000	all	4_4	251	haken	0.19411801560053704	BOW	all_5000	c5	0
haken.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.005109634025165429	0.05769153506578707	NA	NA	bound	474	all	5_5	1	selection	FOC	218	nav	4_4	251	haken	0.16201976553430678	BOW	nav_FOC	c4	0
haken.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.0014810017869345603	0.06706773958662142	NA	NA	bound	474	all	5_5	1	selection	FOC	474	all	4_4	251	haken	0.1438317954675596	BOW	all_FOC	c6	0
haken.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.1399360912683844	0.05991799171862999	NA	NA	bound	658	all	5_5	1	no	5000	5000	nav	4_4	251	haken	0.22099140547202195	BOW	nav_5000	c4	0
haken.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.3020923800724842	0.11529257299259786	NA	NA	bound	658	all	5_5	1	no	5000	5000	all	4_4	251	haken	0.18712630965151095	BOW	all_5000	c5	0
haken.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.01837342459889617	0.07786000645870413	NA	NA	bound	658	all	5_5	1	no	FOC	305	nav	4_4	251	haken	0.17488016469287102	BOW	nav_FOC	c3	0
haken.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.0192114498026286	0.08977560548847224	NA	NA	bound	658	all	5_5	1	no	FOC	658	all	4_4	251	haken	0.14938995285903242	BOW	all_FOC	c3	0
haken.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.18622586166951077	-0.1603471726431603	NA	NA	bound	216	lex	3_3	1	weight	5000	5000	nav	4_4	225	haken	0.20657282138813868	BOW	nav_5000	c7	0
haken.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.22755457888132422	-0.3169093106021425	NA	NA	bound	216	lex	3_3	1	weight	5000	5000	all	4_4	225	haken	0.21767226820335595	BOW	all_5000	c2	0
haken.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.16503053782246868	-0.06919645376978652	NA	NA	bound	216	lex	3_3	1	weight	FOC	145	nav	4_4	225	haken	0.23970724003188001	BOW	nav_FOC	c7	0
haken.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1667271889338492	-0.07641346230716273	NA	NA	bound	216	lex	3_3	1	weight	FOC	216	all	4_4	225	haken	0.23451798713080657	BOW	all_FOC	c7	0
haken.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.18081705008445562	-0.14802199897442453	NA	NA	bound	216	lex	3_3	1	selection	5000	5000	nav	4_4	225	haken	0.20291911329701953	BOW	nav_5000	c7	0
haken.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.20753718999532783	-0.2801341283431891	NA	NA	bound	216	lex	3_3	1	selection	5000	5000	all	4_4	225	haken	0.22318196882906585	BOW	all_5000	c2	0
haken.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.15628915846795272	-0.05805535921989686	NA	NA	bound	216	lex	3_3	1	selection	FOC	145	nav	4_4	225	haken	0.24118675135208067	BOW	nav_FOC	c7	0
haken.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.16017985022450965	-0.06784052431023911	NA	NA	bound	216	lex	3_3	1	selection	FOC	216	all	4_4	225	haken	0.22439163736628828	BOW	all_FOC	c7	1
haken.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.19089152041974664	-0.15403040400663265	NA	NA	bound	267	lex	3_3	1	no	5000	5000	nav	4_4	230	haken	0.20365344355095652	BOW	nav_5000	c7	0
haken.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.20853149359079157	-0.26549924063579783	NA	NA	bound	267	lex	3_3	1	no	5000	5000	all	4_4	230	haken	0.20499282597385501	BOW	all_5000	c2	0
haken.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.16643403690643355	-0.04568056919975413	NA	NA	bound	267	lex	3_3	1	no	FOC	185	nav	4_4	230	haken	0.2245564342460669	BOW	nav_FOC	c7	0
haken.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.17516099627505616	-0.06110081344803245	NA	NA	bound	267	lex	3_3	1	no	FOC	267	all	4_4	230	haken	0.2069629765838184	BOW	all_FOC	c7	0
haken.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.0021467032961888705	-0.1656503040522085	NA	NA	bound	342	all	3_3	1	weight	5000	5000	nav	4_4	251	haken	0.1768796380062348	BOW	nav_5000	c6	0
haken.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.05102165048871972	-0.23214357254008416	NA	NA	bound	342	all	3_3	1	weight	5000	5000	all	4_4	251	haken	0.1722994224697479	BOW	all_5000	c6	0
haken.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.04336363344082236	-0.07600769017880418	NA	NA	bound	342	all	3_3	1	weight	FOC	145	nav	4_4	251	haken	0.17119586264609307	BOW	nav_FOC	c6	0
haken.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.039176845979253395	-0.05706090504384079	NA	NA	bound	342	all	3_3	1	weight	FOC	342	all	4_4	251	haken	0.15634184850809263	BOW	all_FOC	c6	0
haken.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.10939091561683176	-0.1831941549811315	NA	NA	bound	342	all	3_3	1	selection	5000	5000	nav	4_4	251	haken	0.20987937479395638	BOW	nav_5000	c6	0
haken.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.2497290753120052	-0.28259612647077015	NA	NA	bound	342	all	3_3	1	selection	5000	5000	all	4_4	251	haken	0.18815579469487037	BOW	all_5000	c5	0
haken.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.006019824967319232	-0.04758602217913539	NA	NA	bound	342	all	3_3	1	selection	FOC	145	nav	4_4	251	haken	0.18282396251987393	BOW	nav_FOC	c6	0
haken.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.006599307082167759	-0.0383007911496847	NA	NA	bound	342	all	3_3	1	selection	FOC	342	all	4_4	251	haken	0.16518220604416595	BOW	all_FOC	c6	0
haken.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.14767695867790648	-0.20894680386682807	NA	NA	bound	427	all	3_3	1	no	5000	5000	nav	4_4	251	haken	0.2300582782611649	BOW	nav_5000	c6	0
haken.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.29783523688135394	-0.2550104505581919	NA	NA	bound	427	all	3_3	1	no	5000	5000	all	4_4	251	haken	0.18912281307846107	BOW	all_5000	c5	0
haken.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.0030602882242230576	-0.028941367882903732	NA	NA	bound	427	all	3_3	1	no	FOC	185	nav	4_4	251	haken	0.18438506835273447	BOW	nav_FOC	c6	0
haken.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.0018501544057608066	-0.013886684403756148	NA	NA	bound	427	all	3_3	1	no	FOC	427	all	4_4	251	haken	0.16864470263066378	BOW	all_FOC	c6	0
haken.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.15833617714714232	0.057651076548825265	NA	NA	nobound	463	lex	10_10	1	weight	5000	5000	nav	4_4	248	haken	0.16319219002751867	BOW	nav_5000	c1	0
haken.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.2234420225073579	0.03794833553340452	NA	NA	nobound	463	lex	10_10	1	weight	5000	5000	all	4_4	248	haken	0.1765629531884982	BOW	all_5000	c2	0
haken.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.16525191085987298	0.0903011659488294	NA	NA	nobound	463	lex	10_10	1	weight	FOC	319	nav	4_4	248	haken	0.14435805217093506	BOW	nav_FOC	c1	0
haken.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.16180485041370793	0.09089596771085441	NA	NA	nobound	463	lex	10_10	1	weight	FOC	463	all	4_4	248	haken	0.13757969190940764	BOW	all_FOC	c1	0
haken.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.180970692007887	0.0917038691997524	NA	NA	nobound	463	lex	10_10	1	selection	5000	5000	nav	4_4	248	haken	0.18229773155023268	BOW	nav_5000	c1	0
haken.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.2104306356350225	0.10734265242080634	NA	NA	nobound	463	lex	10_10	1	selection	5000	5000	all	4_4	248	haken	0.2058969793451498	BOW	all_5000	c2	0
haken.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.16331825503292113	0.11165921132243639	NA	NA	nobound	463	lex	10_10	1	selection	FOC	319	nav	4_4	248	haken	0.13990719579875463	BOW	nav_FOC	c1	0
haken.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.16221714833997544	0.116211954036368	NA	NA	nobound	463	lex	10_10	1	selection	FOC	463	all	4_4	248	haken	0.13709408964412026	BOW	all_FOC	c1	0
haken.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.18309235598206924	0.1835771359716154	NA	NA	nobound	1030	lex	10_10	1	no	5000	5000	nav	4_4	250	haken	0.15091284259816848	BOW	nav_5000	c3	0
haken.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.2095685025214099	0.24272816363194133	NA	NA	nobound	1030	lex	10_10	1	no	5000	5000	all	4_4	250	haken	0.15432229956586155	BOW	all_5000	c3	0
haken.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.17268238740440534	0.17562871234847074	NA	NA	nobound	1030	lex	10_10	1	no	FOC	734	nav	4_4	250	haken	0.12594525283549446	BOW	nav_FOC	c3	0
haken.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.1753315376931761	0.18344092728020767	NA	NA	nobound	1030	lex	10_10	1	no	FOC	1030	all	4_4	250	haken	0.11952569611501049	BOW	all_FOC	c3	0
haken.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.011089911121922503	0.022796344013506137	NA	NA	nobound	675	all	10_10	1	weight	5000	5000	nav	4_4	251	haken	0.12284433264965744	BOW	nav_5000	c4	0
haken.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.005160726779617098	0.048441712726057226	NA	NA	nobound	675	all	10_10	1	weight	5000	5000	all	4_4	251	haken	0.14762064517445214	BOW	all_5000	c4	0
haken.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.025460708050056593	0.0585624233643012	NA	NA	nobound	675	all	10_10	1	weight	FOC	319	nav	4_4	251	haken	0.1196246215920494	BOW	nav_FOC	c4	0
haken.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.02938805733862285	0.06251393077369004	NA	NA	nobound	675	all	10_10	1	weight	FOC	675	all	4_4	251	haken	0.11089817222057964	BOW	all_FOC	c4	0
haken.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.03104756060479214	0.11853961854533332	NA	NA	nobound	675	all	10_10	1	selection	5000	5000	nav	4_4	251	haken	0.1725413477031278	BOW	nav_5000	c3	0
haken.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.09548265631356176	0.278896623355629	NA	NA	nobound	675	all	10_10	1	selection	5000	5000	all	4_4	251	haken	0.169500252189865	BOW	all_5000	c3	0
haken.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.03703034179406965	0.11506743139262904	NA	NA	nobound	675	all	10_10	1	selection	FOC	319	nav	4_4	251	haken	0.12875159526974864	BOW	nav_FOC	c3	0
haken.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.04593324928774364	0.13123997305134266	NA	NA	nobound	675	all	10_10	1	selection	FOC	675	all	4_4	251	haken	0.11729935037041658	BOW	all_FOC	c3	0
haken.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.06424558764372768	0.22263156870230819	NA	NA	nobound	1473	all	10_10	1	no	5000	5000	nav	4_4	251	haken	0.15837352415286673	BOW	nav_5000	c3	0
haken.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.03358326593246972	0.3433713358873211	NA	NA	nobound	1473	all	10_10	1	no	5000	5000	all	4_4	251	haken	0.13410023622398123	BOW	all_5000	c3	0
haken.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.0918347880135509	0.1909578159328362	NA	NA	nobound	1473	all	10_10	1	no	FOC	734	nav	4_4	251	haken	0.13018283591330343	BOW	nav_FOC	c3	0
haken.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.09610573046720546	0.2126111068670998	NA	NA	nobound	1473	all	10_10	1	no	FOC	1473	all	4_4	251	haken	0.11347357209186654	BOW	all_FOC	c3	0
haken.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.20598701799924346	-0.015389719521701819	NA	NA	nobound	367	lex	5_5	1	weight	5000	5000	nav	4_4	246	haken	0.17808053531101223	BOW	nav_5000	c1	0
haken.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.26904493169805765	-0.0889998255851294	NA	NA	nobound	367	lex	5_5	1	weight	5000	5000	all	4_4	246	haken	0.19625000754286973	BOW	all_5000	c2	0
haken.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.2052509117157351	0.03289304540401413	NA	NA	nobound	367	lex	5_5	1	weight	FOC	251	nav	4_4	246	haken	0.17111466946595957	BOW	nav_FOC	c1	0
haken.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1999908819687056	0.03496984889731481	NA	NA	nobound	367	lex	5_5	1	weight	FOC	367	all	4_4	246	haken	0.16976574403782943	BOW	all_FOC	c1	0
haken.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.22092088395774742	-0.01201978307191844	NA	NA	nobound	367	lex	5_5	1	selection	5000	5000	nav	4_4	246	haken	0.19274228667306637	BOW	nav_5000	c1	0
haken.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.2861751361530068	-0.08204558123795547	NA	NA	nobound	367	lex	5_5	1	selection	5000	5000	all	4_4	246	haken	0.22213371671376086	BOW	all_5000	c2	0
haken.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1891682836629317	0.04740310349690921	NA	NA	nobound	367	lex	5_5	1	selection	FOC	251	nav	4_4	246	haken	0.1767647148004905	BOW	nav_FOC	c1	1
haken.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.19165789111580286	0.05090434587149134	NA	NA	nobound	367	lex	5_5	1	selection	FOC	367	all	4_4	246	haken	0.1726557624652045	BOW	all_FOC	c1	0
haken.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2371816514623627	0.057146793923007186	NA	NA	nobound	534	lex	5_5	1	no	5000	5000	nav	4_4	249	haken	0.17621585472392864	BOW	nav_5000	c1	0
haken.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.322953002143671	0.040478089925382814	NA	NA	nobound	534	lex	5_5	1	no	5000	5000	all	4_4	249	haken	0.20118747461825048	BOW	all_5000	c2	0
haken.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.20676962088167034	0.0841005009835886	NA	NA	nobound	534	lex	5_5	1	no	FOC	371	nav	4_4	249	haken	0.15560263331565058	BOW	nav_FOC	c1	0
haken.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2126295040025953	0.09355392369281715	NA	NA	nobound	534	lex	5_5	1	no	FOC	534	all	4_4	249	haken	0.14933467288180258	BOW	all_FOC	c1	0
haken.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.006517050535493639	-0.03760102779542902	NA	NA	nobound	552	all	5_5	1	weight	5000	5000	nav	4_4	251	haken	0.15862837945307104	BOW	nav_5000	c4	0
haken.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	0.008354386019446375	-0.062443329798467916	NA	NA	nobound	552	all	5_5	1	weight	5000	5000	all	4_4	251	haken	0.16560183379176452	BOW	all_5000	c6	0
haken.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.03773767868825292	0.02922297361428416	NA	NA	nobound	552	all	5_5	1	weight	FOC	251	nav	4_4	251	haken	0.14457571516317372	BOW	nav_FOC	c6	0
haken.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.03792389304542196	0.03783246747061988	NA	NA	nobound	552	all	5_5	1	weight	FOC	552	all	4_4	251	haken	0.12500274262023503	BOW	all_FOC	c6	0
haken.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.11186447001379582	0.0162510414676729	NA	NA	nobound	552	all	5_5	1	selection	5000	5000	nav	4_4	251	haken	0.20348200825472224	BOW	nav_5000	c4	0
haken.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.26617871546020017	0.12081895996051724	NA	NA	nobound	552	all	5_5	1	selection	5000	5000	all	4_4	251	haken	0.19667079456060868	BOW	all_5000	c5	0
haken.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.013742358240795258	0.07031659845210719	NA	NA	nobound	552	all	5_5	1	selection	FOC	251	nav	4_4	251	haken	0.14945010492792932	BOW	nav_FOC	c6	0
