_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base
herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.9726049576312924	0.5125615091559292	NA	NA	bound	217	lex	5_5	1	weight	5000	5000	all	4_4	203	herinneren	0.1675054982470502	BOW
herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.9119777898373814	0.40626768195936996	NA	NA	bound	217	lex	5_5	1	weight	FOC	148	nav	4_4	203	herinneren	0.20352361867208643	BOW
herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.9163921791689499	0.4120951693442765	NA	NA	bound	217	lex	5_5	1	weight	FOC	217	all	4_4	203	herinneren	0.18917536580451044	BOW
herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.8650379168598655	0.23623142110890397	NA	NA	bound	217	lex	5_5	1	selection	5000	5000	nav	4_4	203	herinneren	0.20800409139361886	BOW
herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-1.0043772778183557	0.17923484836502898	NA	NA	bound	217	lex	5_5	1	selection	5000	5000	all	4_4	203	herinneren	0.2061066977724236	BOW
herinneren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8815488932538571	0.29382092164314827	NA	NA	bound	217	lex	5_5	1	selection	FOC	148	nav	4_4	203	herinneren	0.2151949801969279	BOW
herinneren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.8776621364141673	0.30085986197682335	NA	NA	bound	217	lex	5_5	1	selection	FOC	217	all	4_4	203	herinneren	0.1984848657577934	BOW
herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.5754542926192316	0.5157462768034629	NA	NA	bound	415	lex	5_5	1	no	5000	5000	nav	4_4	234	herinneren	0.2169324999969898	BOW
herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-1.9651108383984899	0.6379088067970583	NA	NA	bound	415	lex	5_5	1	no	5000	5000	all	4_4	234	herinneren	0.1987306428307129	BOW
herinneren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.5487476110957281	0.5849198093701601	NA	NA	bound	415	lex	5_5	1	no	FOC	300	nav	4_4	234	herinneren	0.22960153090670565	BOW
herinneren.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.5268107944522644	0.5702808016188714	NA	NA	bound	415	lex	5_5	1	no	FOC	415	all	4_4	234	herinneren	0.20913444594193042	BOW
herinneren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	1.0082201116389733	0.38929402672481456	NA	NA	bound	343	all	5_5	1	weight	5000	5000	nav	4_4	240	herinneren	0.08935517544779024	BOW
herinneren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	1.051563228275704	0.37390946689307825	NA	NA	bound	343	all	5_5	1	weight	5000	5000	all	4_4	240	herinneren	0.11093574112359277	BOW
herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.7994569017483069	0.36650220592780935	NA	NA	bound	343	all	5_5	1	weight	FOC	148	nav	4_4	240	herinneren	0.12961419497482812	BOW
herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.7892939048270196	0.3520624797154095	NA	NA	bound	343	all	5_5	1	weight	FOC	343	all	4_4	240	herinneren	0.10477716046850494	BOW
herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.4923325721812765	0.2407167061175162	NA	NA	bound	343	all	5_5	1	selection	5000	5000	nav	4_4	240	herinneren	0.1268271512134182	BOW
herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.5007417150974774	0.5314112011252214	NA	NA	bound	343	all	5_5	1	selection	5000	5000	all	4_4	240	herinneren	0.18947917033051173	BOW
herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.264720291594735	0.2949377139196427	NA	NA	bound	343	all	5_5	1	selection	FOC	148	nav	4_4	240	herinneren	0.19588802962281118	BOW
herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.30150689848875084	0.2536177241654033	NA	NA	bound	343	all	5_5	1	selection	FOC	343	all	4_4	240	herinneren	0.1539662527351935	BOW
herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.4084762981078472	-0.706938896239504	NA	NA	bound	634	all	5_5	1	no	5000	5000	nav	4_4	240	herinneren	0.175304889927723	BOW
herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	-0.10469187726404426	-2.0124662074368214	NA	NA	bound	634	all	5_5	1	no	5000	5000	all	4_4	240	herinneren	0.24626164291185162	BOW
herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.11242526346707138	-0.6707234753163133	NA	NA	bound	634	all	5_5	1	no	FOC	300	nav	4_4	240	herinneren	0.1657304629859774	BOW
herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.14287129578144342	-0.4922301465178836	NA	NA	bound	634	all	5_5	1	no	FOC	634	all	4_4	240	herinneren	0.14417956684581534	BOW
herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.45897465573460283	0.2841710682853361	NA	NA	bound	129	lex	3_3	1	weight	5000	5000	nav	4_4	169	herinneren	0.2074449715225142	BOW
herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.4438458255655307	0.45648741849751384	NA	NA	bound	129	lex	3_3	1	weight	5000	5000	all	4_4	169	herinneren	0.17898612153252771	BOW
herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.45953690263770053	0.35348879401507527	NA	NA	bound	129	lex	3_3	1	weight	FOC	86	nav	4_4	169	herinneren	0.22697765573904388	BOW
herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.47398834101578596	0.35230016662198727	NA	NA	bound	129	lex	3_3	1	weight	FOC	129	all	4_4	169	herinneren	0.2298208392551529	BOW
herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.4655661907575465	0.26231439745274804	NA	NA	bound	129	lex	3_3	1	selection	5000	5000	nav	4_4	169	herinneren	0.2091027594949355	BOW
herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.46526773717797404	0.44104093448791043	NA	NA	bound	129	lex	3_3	1	selection	5000	5000	all	4_4	169	herinneren	0.18543664037672014	BOW
herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.4441294413717831	0.30160448827467534	NA	NA	bound	129	lex	3_3	1	selection	FOC	86	nav	4_4	169	herinneren	0.22350357040345184	BOW
herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.4748169510183653	0.3157481278540052	NA	NA	bound	129	lex	3_3	1	selection	FOC	129	all	4_4	169	herinneren	0.22482694596563205	BOW
herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-1.0305208843816445	0.8892724574645239	NA	NA	bound	239	lex	3_3	1	no	5000	5000	nav	4_4	212	herinneren	0.19789503342740586	BOW
herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-1.103352743896914	1.2160947451905746	NA	NA	bound	239	lex	3_3	1	no	5000	5000	all	4_4	212	herinneren	0.18578679021369726	BOW
herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.9842555115775292	0.9594214654619511	NA	NA	bound	239	lex	3_3	1	no	FOC	170	nav	4_4	212	herinneren	0.21238119937946467	BOW
herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.9881791388410439	0.9314717421778147	NA	NA	bound	239	lex	3_3	1	no	FOC	239	all	4_4	212	herinneren	0.1923426590160171	BOW
herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	1.0391549510082834	0.7247923967743721	NA	NA	bound	226	all	3_3	1	weight	5000	5000	nav	4_4	239	herinneren	0.10328556061301324	BOW
herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	1.0632538766044144	0.6884894815827338	NA	NA	bound	226	all	3_3	1	weight	5000	5000	all	4_4	239	herinneren	0.13661129206174347	BOW
herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.9649660131550846	0.7346338783270256	NA	NA	bound	226	all	3_3	1	weight	FOC	86	nav	4_4	239	herinneren	0.17075855163563436	BOW
herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.92889253326928245	0.7030242391265175	NA	NA	bound	226	all	3_3	1	weight	FOC	226	all	4_4	239	herinneren	0.13314939815424695	BOW
herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.784165355332528	0.6924398026481593	NA	NA	bound	226	all	3_3	1	selection	5000	5000	nav	4_4	239	herinneren	0.13551785615262954	BOW
herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.8362507466568988	0.8758120818169305	NA	NA	bound	226	all	3_3	1	selection	5000	5000	all	4_4	239	herinneren	0.18561446558392605	BOW
herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.5168396197205848	0.9022269233378893	NA	NA	bound	226	all	3_3	1	selection	FOC	86	nav	4_4	239	herinneren	0.21582412886302532	BOW
herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.5554476657714322	0.7814127732379748	NA	NA	bound	226	all	3_3	1	selection	FOC	226	all	4_4	239	herinneren	0.15890744864504489	BOW
herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.8494080745784848	0.9468844279730044	NA	NA	bound	387	all	3_3	1	no	5000	5000	nav	4_4	240	herinneren	0.15036226973373085	BOW
herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.6998066707686069	1.657638144983512	NA	NA	bound	387	all	3_3	1	no	5000	5000	all	4_4	240	herinneren	0.24184686034769937	BOW
herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.43361372437441237	1.1214882584398735	NA	NA	bound	387	all	3_3	1	no	FOC	170	nav	4_4	240	herinneren	0.157518705940416	BOW
herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.455169000970235	0.9155719863886976	NA	NA	bound	387	all	3_3	1	no	FOC	387	all	4_4	240	herinneren	0.14345832303990738	BOW
herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-1.6563703851249596	0.10173080198063196	NA	NA	nobound	370	lex	10_10	1	weight	5000	5000	nav	4_4	231	herinneren	0.20090660790300616	BOW
herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-1.9750360731473022	0.0810067818858501	NA	NA	nobound	370	lex	10_10	1	weight	5000	5000	all	4_4	231	herinneren	0.18954364313721092	BOW
herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.7128589829331298	0.16894703419358534	NA	NA	nobound	370	lex	10_10	1	weight	FOC	256	nav	4_4	231	herinneren	0.20881887690592704	BOW
herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.7049091947190553	0.17672979121380974	NA	NA	nobound	370	lex	10_10	1	weight	FOC	370	all	4_4	231	herinneren	0.19197211553372792	BOW
herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-1.7049439656797296	-0.1491288688374305	NA	NA	nobound	370	lex	10_10	1	selection	5000	5000	nav	4_4	231	herinneren	0.21795169296161004	BOW
herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-1.9889355451308341	-0.769593246225868	NA	NA	nobound	370	lex	10_10	1	selection	5000	5000	all	4_4	231	herinneren	0.2138122061992349	BOW
herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.6981547701875161	-0.06352072943491853	NA	NA	nobound	370	lex	10_10	1	selection	FOC	256	nav	4_4	231	herinneren	0.22013322956457881	BOW
herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-1.688800049836132	-0.042772286323291345	NA	NA	nobound	370	lex	10_10	1	selection	FOC	370	all	4_4	231	herinneren	0.19646735064764723	BOW
herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-2.0377939183318556	-0.52905510992589	NA	NA	nobound	967	lex	10_10	1	no	5000	5000	nav	4_4	240	herinneren	0.22590989012694954	BOW
herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-2.125712853543078	-1.4025530399609272	NA	NA	nobound	967	lex	10_10	1	no	5000	5000	all	4_4	240	herinneren	0.20347725206529202	BOW
herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.9948289055014146	-0.4602493520658761	NA	NA	nobound	967	lex	10_10	1	no	FOC	722	nav	4_4	240	herinneren	0.24281852215856123	BOW
herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-1.9591327713299749	-0.45540061876611276	NA	NA	nobound	967	lex	10_10	1	no	FOC	967	all	4_4	240	herinneren	0.23238771015566698	BOW
herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	1.105086182941686	-0.1562628304799402	NA	NA	nobound	556	all	10_10	1	weight	5000	5000	nav	4_4	240	herinneren	0.0736678390917388	BOW
herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	1.16158553151159	-0.23324103704560717	NA	NA	nobound	556	all	10_10	1	weight	5000	5000	all	4_4	240	herinneren	0.11345212825790496	BOW
herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.8996013457215829	-0.1944429172261837	NA	NA	nobound	556	all	10_10	1	weight	FOC	256	nav	4_4	240	herinneren	0.10600452931660073	BOW
herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.8648440600697225	-0.19560290223178478	NA	NA	nobound	556	all	10_10	1	weight	FOC	556	all	4_4	240	herinneren	0.10176035408770552	BOW
herinneren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.1844922510524749	-0.618633374568381	NA	NA	nobound	556	all	10_10	1	selection	5000	5000	nav	4_4	240	herinneren	0.18178804967519102	BOW
herinneren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.24453147045716347	-1.6421938242769565	NA	NA	nobound	556	all	10_10	1	selection	5000	5000	all	4_4	240	herinneren	0.25095856710344144	BOW
herinneren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.13342766905190132	-0.7008291627150187	NA	NA	nobound	556	all	10_10	1	selection	FOC	256	nav	4_4	240	herinneren	0.1823312846272202	BOW
herinneren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.07600691469777017	-0.7006846298015205	NA	NA	nobound	556	all	10_10	1	selection	FOC	556	all	4_4	240	herinneren	0.15895575474758006	BOW
herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.2836225882545694	-1.5003007364873804	NA	NA	nobound	1391	all	10_10	1	no	5000	5000	nav	4_4	240	herinneren	0.2035940115609261	BOW
herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.8632699393253986	-2.285261499204359	NA	NA	nobound	1391	all	10_10	1	no	5000	5000	all	4_4	240	herinneren	0.23854563411338472	BOW
herinneren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.37089619154700576	-1.309387039768034	NA	NA	nobound	1391	all	10_10	1	no	FOC	722	nav	4_4	240	herinneren	0.1851699264671736	BOW
herinneren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.3982161080102424	-1.3867391696374403	NA	NA	nobound	1391	all	10_10	1	no	FOC	1391	all	4_4	240	herinneren	0.18483204583203186	BOW
herinneren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-1.1402377593823334	0.42790142663582215	NA	NA	nobound	250	lex	5_5	1	weight	5000	5000	nav	4_4	215	herinneren	0.18633292785992314	BOW
herinneren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-1.279814408035008	0.6374532468398455	NA	NA	nobound	250	lex	5_5	1	weight	5000	5000	all	4_4	215	herinneren	0.17228280113235087	BOW
herinneren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.1555346420568378	0.5216766906069527	NA	NA	nobound	250	lex	5_5	1	weight	FOC	173	nav	4_4	215	herinneren	0.19619794046318523	BOW
herinneren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.155481619824035	0.5081499102631031	NA	NA	nobound	250	lex	5_5	1	weight	FOC	250	all	4_4	215	herinneren	0.19433662109217636	BOW
herinneren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-1.1522563171494584	0.3278396318948136	NA	NA	nobound	250	lex	5_5	1	selection	5000	5000	nav	4_4	215	herinneren	0.22085310606027037	BOW
herinneren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-1.3256768261664709	0.5131856121395756	NA	NA	nobound	250	lex	5_5	1	selection	5000	5000	all	4_4	215	herinneren	0.21360730903020836	BOW
herinneren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.1398285035643732	0.39281270754811387	NA	NA	nobound	250	lex	5_5	1	selection	FOC	173	nav	4_4	215	herinneren	0.20876852133518772	BOW
herinneren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-1.1312529725052591	0.39011792831883596	NA	NA	nobound	250	lex	5_5	1	selection	FOC	250	all	4_4	215	herinneren	0.20198129842966583	BOW
herinneren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.6873792625018609	0.5348483050504771	NA	NA	nobound	513	lex	5_5	1	no	5000	5000	nav	4_4	236	herinneren	0.2367077970826594	BOW
herinneren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-1.9619802842321303	-0.8785821879093353	NA	NA	nobound	513	lex	5_5	1	no	5000	5000	all	4_4	236	herinneren	0.22741970607888262	BOW
herinneren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.6434834731837233	0.5576716604309775	NA	NA	nobound	513	lex	5_5	1	no	FOC	380	nav	4_4	236	herinneren	0.2215843350432944	BOW
herinneren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.6022545080164239	0.5424245338613882	NA	NA	nobound	513	lex	5_5	1	no	FOC	513	all	4_4	236	herinneren	0.2096761034942646	BOW
herinneren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	1.027854366343161	0.38331550110981666	NA	NA	nobound	387	all	5_5	1	weight	5000	5000	nav	4_4	240	herinneren	0.08671276287275935	BOW
herinneren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	1.0732812639785012	0.3735482030875098	NA	NA	nobound	387	all	5_5	1	weight	5000	5000	all	4_4	240	herinneren	0.11016417579627051	BOW
herinneren.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.8018305878082843	0.36078483045080545	NA	NA	nobound	387	all	5_5	1	weight	FOC	173	nav	4_4	240	herinneren	0.11996539057305435	BOW
herinneren.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.792436237897724	0.34250107524700396	NA	NA	nobound	387	all	5_5	1	weight	FOC	387	all	4_4	240	herinneren	0.10979168021883573	BOW
herinneren.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.4482874973279173	0.22768804985448432	NA	NA	nobound	387	all	5_5	1	selection	5000	5000	nav	4_4	240	herinneren	0.1378867293015861	BOW
herinneren.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.3783128397007226	0.6701594399999691	NA	NA	nobound	387	all	5_5	1	selection	5000	5000	all	4_4	240	herinneren	0.20050322958364622	BOW
herinneren.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.20573715330082273	0.28080107374067437	NA	NA	nobound	387	all	5_5	1	selection	FOC	173	nav	4_4	240	herinneren	0.20447872023404373	BOW
herinneren.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.2424447118117904	0.21886423720108195	NA	NA	nobound	387	all	5_5	1	selection	FOC	387	all	4_4	240	herinneren	0.16031491489680974	BOW
herinneren.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.28856912192753575	-0.9123703810653597	NA	NA	nobound	758	all	5_5	1	no	5000	5000	nav	4_4	240	herinneren	0.19331349406801437	BOW
herinneren.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	-0.3290342455368786	-2.1359837955735994	NA	NA	nobound	758	all	5_5	1	no	5000	5000	all	4_4	240	herinneren	0.24348214616351882	BOW
herinneren.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.09326228614663408	-0.7723974483489545	NA	NA	nobound	758	all	5_5	1	no	FOC	380	nav	4_4	240	herinneren	0.18109728080954435	BOW
herinneren.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.08275032822445223	-0.6616496478606946	NA	NA	nobound	758	all	5_5	1	no	FOC	758	all	4_4	240	herinneren	0.16232024138739642	BOW
herinneren.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.5293964438386504	0.31342669715517685	NA	NA	nobound	142	lex	3_3	1	weight	5000	5000	nav	4_4	174	herinneren	0.20378916855268556	BOW
herinneren.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.5047516687293552	0.508787768253405	NA	NA	nobound	142	lex	3_3	1	weight	5000	5000	all	4_4	174	herinneren	0.17902756942828726	BOW
herinneren.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5276204150907421	0.3980250183418986	NA	NA	nobound	142	lex	3_3	1	weight	FOC	97	nav	4_4	174	herinneren	0.2138634091394994	BOW
