_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_vector	soc_length_num	soc_soc_win	tokens	type	stress	foc_base	pam_cluster	is_medoid
helpen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.12572706685506577	0.07261955331935194	NA	NA	bound	478	all	10_10	1	selection	nav_FOC	256	4_4	229	helpen	0.21180379025902124	BOW	c5	0
helpen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.10982033717207537	0.08114865688366728	NA	NA	bound	478	all	10_10	1	selection	all_FOC	478	4_4	229	helpen	0.20316440419128956	BOW	c5	0
helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.11545615803617507	-0.08337755124792316	NA	NA	bound	1026	all	10_10	1	no	nav_5000	5000	4_4	233	helpen	0.2030576789096796	BOW	c6	0
helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	-0.14712698814867342	-0.48719027223779604	NA	NA	bound	1026	all	10_10	1	no	all_5000	5000	4_4	233	helpen	0.23074896789183652	BOW	c4	0
helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.12009114424822757	0.15124871652478006	NA	NA	bound	1026	all	10_10	1	no	nav_FOC	565	4_4	233	helpen	0.20915610857311467	BOW	c6	0
helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.12319919937866872	0.1807112219666687	NA	NA	bound	1026	all	10_10	1	no	all_FOC	1026	4_4	233	helpen	0.19938034545465955	BOW	c6	0
helpen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.22510661305508906	0.13243662592373182	NA	NA	bound	254	lex	5_5	1	weight	nav_5000	5000	4_4	211	helpen	0.24711696077110373	BOW	c7	0
helpen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.27527209438166783	-0.031935212761393356	NA	NA	bound	254	lex	5_5	1	weight	all_5000	5000	4_4	211	helpen	0.2735339659154398	BOW	c2	0
helpen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.1916787280897113	0.16555128215320167	NA	NA	bound	254	lex	5_5	1	weight	nav_FOC	186	4_4	211	helpen	0.26229924159650486	BOW	c7	0
helpen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.192711043522311	0.1507408774498008	NA	NA	bound	254	lex	5_5	1	weight	all_FOC	254	4_4	211	helpen	0.25903724906466014	BOW	c7	0
helpen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.19822991778686266	0.1061007404290778	NA	NA	bound	254	lex	5_5	1	selection	nav_5000	5000	4_4	211	helpen	0.24324312685060046	BOW	c7	0
helpen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.25280208689801514	-0.06031966528066583	NA	NA	bound	254	lex	5_5	1	selection	all_5000	5000	4_4	211	helpen	0.2642071196519142	BOW	c2	1
helpen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1614146632882506	0.14186490862619194	NA	NA	bound	254	lex	5_5	1	selection	nav_FOC	186	4_4	211	helpen	0.2565906624987979	BOW	c7	0
helpen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.1632697250962592	0.12830414012345107	NA	NA	bound	254	lex	5_5	1	selection	all_FOC	254	4_4	211	helpen	0.2506469248267323	BOW	c7	0
helpen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.229472532015615	0.10097640612218704	NA	NA	bound	459	lex	5_5	1	no	nav_5000	5000	4_4	225	helpen	0.26917858467501615	BOW	c1	0
helpen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.3449744655150262	-0.1727394401529748	NA	NA	bound	459	lex	5_5	1	no	all_5000	5000	4_4	225	helpen	0.2711266195782315	BOW	c2	0
helpen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.16142446792672777	0.0982707439081489	NA	NA	bound	459	lex	5_5	1	no	nav_FOC	354	4_4	225	helpen	0.26619534658969185	BOW	c1	0
helpen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.16917481318529223	0.10443424287090725	NA	NA	bound	459	lex	5_5	1	no	all_FOC	459	4_4	225	helpen	0.2570216627120157	BOW	c1	0
helpen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.22712414708807596	0.012799233120755604	NA	NA	bound	350	all	5_5	1	weight	nav_5000	5000	4_4	229	helpen	0.21755173857490442	BOW	c3	0
helpen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	0.011309749512755473	-0.18502014949244452	NA	NA	bound	350	all	5_5	1	weight	all_5000	5000	4_4	229	helpen	0.2614467161836433	BOW	c4	0
helpen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.1857389654429242	0.0748765267880494	NA	NA	bound	350	all	5_5	1	weight	nav_FOC	186	4_4	229	helpen	0.2389954222671774	BOW	c3	1
helpen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.1767880240413145	0.08047749099443585	NA	NA	bound	350	all	5_5	1	weight	all_FOC	350	4_4	229	helpen	0.22765931319979088	BOW	c3	0
helpen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.13977504584130301	-0.01695177388628412	NA	NA	bound	350	all	5_5	1	selection	nav_5000	5000	4_4	229	helpen	0.23455224741299222	BOW	c3	0
helpen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.07738057784056576	-0.25898094691474766	NA	NA	bound	350	all	5_5	1	selection	all_5000	5000	4_4	229	helpen	0.2671873423975773	BOW	c4	0
helpen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.11327369289348425	0.07506051730780318	NA	NA	bound	350	all	5_5	1	selection	nav_FOC	186	4_4	229	helpen	0.23568683292332707	BOW	c3	0
helpen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.0964033162939508	0.07085662006800371	NA	NA	bound	350	all	5_5	1	selection	all_FOC	350	4_4	229	helpen	0.22604215685355578	BOW	c3	0
helpen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.058229270768141626	-0.028434227812131726	NA	NA	bound	634	all	5_5	1	no	nav_5000	5000	4_4	233	helpen	0.23605735080925594	BOW	c5	0
helpen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	-0.11728014239013194	-0.39234758483173854	NA	NA	bound	634	all	5_5	1	no	all_5000	5000	4_4	233	helpen	0.2537951177637975	BOW	c4	0
helpen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.06863214663173256	0.04572449455202341	NA	NA	bound	634	all	5_5	1	no	nav_FOC	354	4_4	233	helpen	0.2312582272668469	BOW	c5	0
helpen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.060439499630170326	0.05347107926372124	NA	NA	bound	634	all	5_5	1	no	all_FOC	634	4_4	233	helpen	0.21301438144130302	BOW	c5	0
helpen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.21606716370008616	0.1275787407348583	NA	NA	bound	185	lex	3_3	1	weight	nav_5000	5000	4_4	196	helpen	0.2574817990197111	BOW	c7	0
helpen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.2535062093786409	-0.005713703527040052	NA	NA	bound	185	lex	3_3	1	weight	all_5000	5000	4_4	196	helpen	0.26704952734869275	BOW	c2	0
helpen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.16966793054179027	0.14884107425063745	NA	NA	bound	185	lex	3_3	1	weight	nav_FOC	134	4_4	196	helpen	0.25920865627026135	BOW	c7	0
helpen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.15186848303339093	0.137314664228482	NA	NA	bound	185	lex	3_3	1	weight	all_FOC	185	4_4	196	helpen	0.2568006690752718	BOW	c7	0
helpen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.2073404640357402	0.12201541728544107	NA	NA	bound	185	lex	3_3	1	selection	nav_5000	5000	4_4	196	helpen	0.24801894420888554	BOW	c7	0
helpen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.24550352009970317	-0.01807840266334551	NA	NA	bound	185	lex	3_3	1	selection	all_5000	5000	4_4	196	helpen	0.2609318107801027	BOW	c2	0
helpen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.14085950634349148	0.13287935129529957	NA	NA	bound	185	lex	3_3	1	selection	nav_FOC	134	4_4	196	helpen	0.25408616825378183	BOW	c7	0
helpen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.13872132715149368	0.133181084569673	NA	NA	bound	185	lex	3_3	1	selection	all_FOC	185	4_4	196	helpen	0.25114612653721946	BOW	c7	1
helpen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.24437516832262982	0.12820618917425794	NA	NA	bound	307	lex	3_3	1	no	nav_5000	5000	4_4	216	helpen	0.26790997124689686	BOW	c7	0
helpen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.34521423161807285	-0.11265330328405128	NA	NA	bound	307	lex	3_3	1	no	all_5000	5000	4_4	216	helpen	0.2707633659726852	BOW	c2	0
helpen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.16166256770876333	0.11204662827417983	NA	NA	bound	307	lex	3_3	1	no	nav_FOC	238	4_4	216	helpen	0.27719305962781343	BOW	c7	0
helpen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.16814423569914927	0.11998803164189181	NA	NA	bound	307	lex	3_3	1	no	all_FOC	307	4_4	216	helpen	0.26744733639858126	BOW	c7	0
helpen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.21603568388209607	0.0023366764317538855	NA	NA	bound	266	all	3_3	1	weight	nav_5000	5000	4_4	226	helpen	0.22920052651615808	BOW	c3	0
helpen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.020065725992738835	-0.17182250558774698	NA	NA	bound	266	all	3_3	1	weight	all_5000	5000	4_4	226	helpen	0.26050270185289903	BOW	c4	0
helpen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.16284534966820433	0.09793489074153879	NA	NA	bound	266	all	3_3	1	weight	nav_FOC	134	4_4	226	helpen	0.2551865778509698	BOW	c3	0
helpen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.1448564830397869	0.09917774391647194	NA	NA	bound	266	all	3_3	1	weight	all_FOC	266	4_4	226	helpen	0.23700623828308198	BOW	c3	0
helpen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.1253348923754021	-0.02420158398860918	NA	NA	bound	266	all	3_3	1	selection	nav_5000	5000	4_4	226	helpen	0.2403732799432959	BOW	c3	0
helpen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.09446662390145953	-0.21543756229747174	NA	NA	bound	266	all	3_3	1	selection	all_5000	5000	4_4	226	helpen	0.26790507687449733	BOW	c4	0
helpen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.07934014921227726	0.06946785631768534	NA	NA	bound	266	all	3_3	1	selection	nav_FOC	134	4_4	226	helpen	0.25022382864664267	BOW	c3	0
helpen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.06699136458776003	0.07496593618580259	NA	NA	bound	266	all	3_3	1	selection	all_FOC	266	4_4	226	helpen	0.23668300023964614	BOW	c3	0
helpen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.06464505603367361	-0.03552707631047561	NA	NA	bound	434	all	3_3	1	no	nav_5000	5000	4_4	232	helpen	0.24920606553333566	BOW	c5	0
helpen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	-0.1254837464428605	-0.2919540813144165	NA	NA	bound	434	all	3_3	1	no	all_5000	5000	4_4	232	helpen	0.2714152292475045	BOW	c4	0
helpen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.05281368551527446	0.051207084090120404	NA	NA	bound	434	all	3_3	1	no	nav_FOC	238	4_4	232	helpen	0.2493721095498665	BOW	c5	0
helpen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.04774403279034568	0.054925471012446644	NA	NA	bound	434	all	3_3	1	no	all_FOC	434	4_4	232	helpen	0.23164985032995206	BOW	c5	0
helpen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.21703150901396598	0.22807486784717051	NA	NA	nobound	434	lex	10_10	1	weight	nav_5000	5000	4_4	227	helpen	0.2582887257100154	BOW	c1	0
helpen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.35530514949706293	-0.043035777882538435	NA	NA	nobound	434	lex	10_10	1	weight	all_5000	5000	4_4	227	helpen	0.2753232277878972	BOW	c2	0
helpen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.17464391313910838	0.2551976365068465	NA	NA	nobound	434	lex	10_10	1	weight	nav_FOC	310	4_4	227	helpen	0.26293234951936273	BOW	c1	0
helpen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1710086605726755	0.24252820792639884	NA	NA	nobound	434	lex	10_10	1	weight	all_FOC	434	4_4	227	helpen	0.25982396802480034	BOW	c1	0
helpen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.17338794397152224	0.22487267940916383	NA	NA	nobound	434	lex	10_10	1	selection	nav_5000	5000	4_4	227	helpen	0.24907917786215883	BOW	c1	0
helpen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3729739157800854	-0.10461578748751653	NA	NA	nobound	434	lex	10_10	1	selection	all_5000	5000	4_4	227	helpen	0.26929275449492934	BOW	c2	0
helpen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1337637237894522	0.2357764992739107	NA	NA	nobound	434	lex	10_10	1	selection	nav_FOC	310	4_4	227	helpen	0.2486341116083728	BOW	c1	0
helpen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.13866640062271066	0.23273116132891483	NA	NA	nobound	434	lex	10_10	1	selection	all_FOC	434	4_4	227	helpen	0.24536180972905122	BOW	c1	0
helpen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.18048935457856818	0.34372083294963524	NA	NA	nobound	1069	lex	10_10	1	no	nav_5000	5000	4_4	233	helpen	0.2722687466393884	BOW	c6	0
helpen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.4840621754271506	-0.3347721435471667	NA	NA	nobound	1069	lex	10_10	1	no	all_5000	5000	4_4	233	helpen	0.26291518954711673	BOW	c2	0
helpen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.11843987928735068	0.3274554802761044	NA	NA	nobound	1069	lex	10_10	1	no	nav_FOC	807	4_4	233	helpen	0.27228197834720547	BOW	c6	0
helpen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.11779557266278522	0.3175339380572037	NA	NA	nobound	1069	lex	10_10	1	no	all_FOC	1069	4_4	233	helpen	0.2672996527766461	BOW	c6	0
helpen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.33694851783060437	0.05273366488637817	NA	NA	nobound	580	all	10_10	1	weight	nav_5000	5000	4_4	233	helpen	0.22697401842443887	BOW	c3	0
helpen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.05446928184908995	-0.3359896967770455	NA	NA	nobound	580	all	10_10	1	weight	all_5000	5000	4_4	233	helpen	0.26571463354637065	BOW	c4	0
helpen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.2629444997032824	0.11445024646817396	NA	NA	nobound	580	all	10_10	1	weight	nav_FOC	310	4_4	233	helpen	0.2274750402338928	BOW	c3	0
helpen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.22401972775636467	0.11851981693276081	NA	NA	nobound	580	all	10_10	1	weight	all_FOC	580	4_4	233	helpen	0.21552852359290803	BOW	c3	0
helpen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.16885477397790485	0.13769682348517778	NA	NA	nobound	580	all	10_10	1	selection	nav_5000	5000	4_4	233	helpen	0.24159219704537704	BOW	c6	0
helpen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.13749996387621138	-0.3490743194932966	NA	NA	nobound	580	all	10_10	1	selection	all_5000	5000	4_4	233	helpen	0.26854966736878416	BOW	c4	0
helpen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.14648779206840812	0.16265545525102013	NA	NA	nobound	580	all	10_10	1	selection	nav_FOC	310	4_4	233	helpen	0.21022320959563523	BOW	c6	0
helpen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.1289315874480916	0.16578151648083084	NA	NA	nobound	580	all	10_10	1	selection	all_FOC	580	4_4	233	helpen	0.19876754190577486	BOW	c6	0
helpen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.14779720595345747	0.2727238737490156	NA	NA	nobound	1461	all	10_10	1	no	nav_5000	5000	4_4	233	helpen	0.2472722763390563	BOW	c6	0
helpen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.3088461423532121	-0.529976068658428	NA	NA	nobound	1461	all	10_10	1	no	all_5000	5000	4_4	233	helpen	0.25619232206271186	BOW	c6	0
helpen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.13511889024815596	0.251741446491407	NA	NA	nobound	1461	all	10_10	1	no	nav_FOC	807	4_4	233	helpen	0.23889787067424612	BOW	c6	1
helpen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.1346971686231421	0.26943253417839996	NA	NA	nobound	1461	all	10_10	1	no	all_FOC	1461	4_4	233	helpen	0.22726467121650645	BOW	c6	0
helpen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.21791398205877374	0.16598529971358644	NA	NA	nobound	287	lex	5_5	1	weight	nav_5000	5000	4_4	216	helpen	0.2502638573947637	BOW	c7	0
helpen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.2989140610248158	-0.0332924868693405	NA	NA	nobound	287	lex	5_5	1	weight	all_5000	5000	4_4	216	helpen	0.27670649914834955	BOW	c2	0
helpen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.17294634027595243	0.19055298206110388	NA	NA	nobound	287	lex	5_5	1	weight	nav_FOC	211	4_4	216	helpen	0.2626105467777973	BOW	c7	0
helpen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1726493202336143	0.18368534870753456	NA	NA	nobound	287	lex	5_5	1	weight	all_FOC	287	4_4	216	helpen	0.25542926640487185	BOW	c7	0
helpen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.18853724343908848	0.12144799008140764	NA	NA	nobound	287	lex	5_5	1	selection	nav_5000	5000	4_4	216	helpen	0.24935230611022216	BOW	c7	0
helpen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.29270698920943067	-0.08412017486211407	NA	NA	nobound	287	lex	5_5	1	selection	all_5000	5000	4_4	216	helpen	0.26734213349660885	BOW	c2	0
helpen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.13457229487830386	0.1636074552859619	NA	NA	nobound	287	lex	5_5	1	selection	nav_FOC	211	4_4	216	helpen	0.25762945510992213	BOW	c7	0
helpen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.13541620734818627	0.1589341366405596	NA	NA	nobound	287	lex	5_5	1	selection	all_FOC	287	4_4	216	helpen	0.24957115760573725	BOW	c7	0
helpen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.26826996968738714	0.18528214914980087	NA	NA	nobound	571	lex	5_5	1	no	nav_5000	5000	4_4	232	helpen	0.26528089739514693	BOW	c1	0
helpen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.447007864929938	-0.2531015271485786	NA	NA	nobound	571	lex	5_5	1	no	all_5000	5000	4_4	232	helpen	0.2682616785034553	BOW	c2	0
helpen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.15855842171256285	0.19244669638495768	NA	NA	nobound	571	lex	5_5	1	no	nav_FOC	440	4_4	232	helpen	0.27000290408101824	BOW	c1	0
helpen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.15938692047526518	0.1998324100044307	NA	NA	nobound	571	lex	5_5	1	no	all_FOC	571	4_4	232	helpen	0.2609503306274897	BOW	c1	0
helpen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.24195991021800356	0.028889900107463135	NA	NA	nobound	397	all	5_5	1	weight	nav_5000	5000	4_4	232	helpen	0.21320070724121992	BOW	c3	0
helpen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.0048546537321015205	-0.20383960238185284	NA	NA	nobound	397	all	5_5	1	weight	all_5000	5000	4_4	232	helpen	0.2569654541190384	BOW	c4	0
helpen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.18855624532209558	0.09288397917507665	NA	NA	nobound	397	all	5_5	1	weight	nav_FOC	211	4_4	232	helpen	0.23471691340245943	BOW	c3	0
helpen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.18051610792541306	0.10128338360192672	NA	NA	nobound	397	all	5_5	1	weight	all_FOC	397	4_4	232	helpen	0.21921961143506782	BOW	c3	0
helpen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.13839601184949799	-0.0058908774366296735	NA	NA	nobound	397	all	5_5	1	selection	nav_5000	5000	4_4	232	helpen	0.21970472325178625	BOW	c3	0
helpen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.1161547967689972	-0.30920786967117064	NA	NA	nobound	397	all	5_5	1	selection	all_5000	5000	4_4	232	helpen	0.2671133192786051	BOW	c4	0
helpen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.10816192029170155	0.09260895383806028	NA	NA	nobound	397	all	5_5	1	selection	nav_FOC	211	4_4	232	helpen	0.2367362074159459	BOW	c3	0
helpen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.09517997872388549	0.09574662182656156	NA	NA	nobound	397	all	5_5	1	selection	all_FOC	397	4_4	232	helpen	0.22116818145876863	BOW	c3	0
helpen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.08285127854395563	0.1786582663357083	NA	NA	nobound	785	all	5_5	1	no	nav_5000	5000	4_4	233	helpen	0.243760890124095	BOW	c6	0
helpen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	-0.23013777061771448	-0.4574134885701337	NA	NA	nobound	785	all	5_5	1	no	all_5000	5000	4_4	233	helpen	0.2716060177818683	BOW	c4	0
helpen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.07072801387211695	0.11681849410488575	NA	NA	nobound	785	all	5_5	1	no	nav_FOC	440	4_4	233	helpen	0.2443061790652046	BOW	c6	0
