_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base	soc_vector	pam_cluster	is_medoid
herhalen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	0.1396958022930544	-0.2067159574663778	NA	NA	bound	888	lex	10_10	1	no	FOC	888	all	4_4	312	herhalen	0.22957440001634513	BOW	all_FOC	c4	0
herhalen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.013920024122483426	0.08116916787448697	NA	NA	bound	610	all	10_10	1	weight	5000	5000	nav	4_4	311	herhalen	0.241477594433819	BOW	nav_5000	c5	0
herhalen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.1735314190211119	0.07983295947774939	NA	NA	bound	610	all	10_10	1	weight	5000	5000	all	4_4	311	herhalen	0.23703490257337959	BOW	all_5000	c6	0
herhalen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.03865572769398001	0.027392378596454516	NA	NA	bound	610	all	10_10	1	weight	FOC	260	nav	4_4	311	herhalen	0.23052730751902153	BOW	nav_FOC	c1	0
herhalen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.03715292711749684	0.01804761963090944	NA	NA	bound	610	all	10_10	1	weight	FOC	610	all	4_4	311	herhalen	0.21952057615774387	BOW	all_FOC	c7	0
herhalen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.10387738854582126	0.0286762469935279	NA	NA	bound	610	all	10_10	1	selection	5000	5000	nav	4_4	311	herhalen	0.24685730709189882	BOW	nav_5000	c7	0
herhalen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.2979595980215126	0.07903930495083772	NA	NA	bound	610	all	10_10	1	selection	5000	5000	all	4_4	311	herhalen	0.25538215794762703	BOW	all_5000	c6	0
herhalen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.13640253759613952	-0.03254471432112884	NA	NA	bound	610	all	10_10	1	selection	FOC	260	nav	4_4	311	herhalen	0.19567599456608029	BOW	nav_FOC	c7	0
herhalen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.11556305704723605	-0.03398361136942871	NA	NA	bound	610	all	10_10	1	selection	FOC	610	all	4_4	311	herhalen	0.18724161103125445	BOW	all_FOC	c7	0
herhalen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.26960931325774073	-0.058501441512018096	NA	NA	bound	1268	all	10_10	1	no	5000	5000	nav	4_4	312	herhalen	0.21010094624637862	BOW	nav_5000	c4	0
herhalen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	-0.5160111035721453	0.003336913053453343	NA	NA	bound	1268	all	10_10	1	no	5000	5000	all	4_4	312	herhalen	0.2270716836941495	BOW	all_5000	c6	0
herhalen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.2478167092139254	-0.09459685521731236	NA	NA	bound	1268	all	10_10	1	no	FOC	656	nav	4_4	312	herhalen	0.19438694985919278	BOW	nav_FOC	c4	0
herhalen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.2387482117292412	-0.101694793287702	NA	NA	bound	1268	all	10_10	1	no	FOC	1268	all	4_4	312	herhalen	0.17827358553937325	BOW	all_FOC	c4	0
herhalen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.049612284643649134	-0.10889027408484203	NA	NA	bound	300	lex	5_5	1	weight	5000	5000	nav	4_4	292	herhalen	0.22536594553377884	BOW	nav_5000	c5	0
herhalen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.16468505245459344	-0.04778252434855964	NA	NA	bound	300	lex	5_5	1	weight	5000	5000	all	4_4	292	herhalen	0.22254497220024613	BOW	all_5000	c2	0
herhalen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.0262392442647019	-0.08916461843659262	NA	NA	bound	300	lex	5_5	1	weight	FOC	190	nav	4_4	292	herhalen	0.2483869897936527	BOW	nav_FOC	c3	0
herhalen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.023005093275976107	-0.082254233497382	NA	NA	bound	300	lex	5_5	1	weight	FOC	300	all	4_4	292	herhalen	0.24102310087394116	BOW	all_FOC	c3	0
herhalen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.015851881108449747	-0.10736278718477076	NA	NA	bound	300	lex	5_5	1	selection	5000	5000	nav	4_4	292	herhalen	0.22982099119036478	BOW	nav_5000	c3	0
herhalen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.17681803119146963	-0.06495099670587057	NA	NA	bound	300	lex	5_5	1	selection	5000	5000	all	4_4	292	herhalen	0.21930861394704101	BOW	all_5000	c2	0
herhalen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.012900410369921022	-0.10585575193444605	NA	NA	bound	300	lex	5_5	1	selection	FOC	190	nav	4_4	292	herhalen	0.2289578490933311	BOW	nav_FOC	c3	0
herhalen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.016800136630976736	-0.09762795517875522	NA	NA	bound	300	lex	5_5	1	selection	FOC	300	all	4_4	292	herhalen	0.2214308503411821	BOW	all_FOC	c3	0
herhalen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	0.020271759919850647	-0.17760177725699955	NA	NA	bound	525	lex	5_5	1	no	5000	5000	nav	4_4	311	herhalen	0.24086001415112324	BOW	nav_5000	c3	0
herhalen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.3251425135567089	-0.17468696000816794	NA	NA	bound	525	lex	5_5	1	no	5000	5000	all	4_4	311	herhalen	0.22664760774261206	BOW	all_5000	c2	0
herhalen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	0.07838610933393288	-0.17762553017361102	NA	NA	bound	525	lex	5_5	1	no	FOC	380	nav	4_4	311	herhalen	0.2274029585669475	BOW	nav_FOC	c3	0
herhalen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	0.08771814586335872	-0.1796700050692791	NA	NA	bound	525	lex	5_5	1	no	FOC	525	all	4_4	311	herhalen	0.21267877646861752	BOW	all_FOC	c3	0
herhalen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	8.472285488964329e-4	0.10593116878083642	NA	NA	bound	471	all	5_5	1	weight	5000	5000	nav	4_4	310	herhalen	0.24018615154213388	BOW	nav_5000	c5	1
herhalen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.18193101143559862	0.10103946644662061	NA	NA	bound	471	all	5_5	1	weight	5000	5000	all	4_4	310	herhalen	0.23563520789050027	BOW	all_5000	c6	0
herhalen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.022029684096928744	0.041752075807958276	NA	NA	bound	471	all	5_5	1	weight	FOC	190	nav	4_4	310	herhalen	0.2354100558039464	BOW	nav_FOC	c5	0
herhalen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.017058309107161152	0.027765848081830184	NA	NA	bound	471	all	5_5	1	weight	FOC	471	all	4_4	310	herhalen	0.21540245663571583	BOW	all_FOC	c5	0
herhalen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.05970202271928085	0.088148659469625	NA	NA	bound	471	all	5_5	1	selection	5000	5000	nav	4_4	310	herhalen	0.23513412303435455	BOW	nav_5000	c5	0
herhalen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.24238563440680166	0.10656960502305134	NA	NA	bound	471	all	5_5	1	selection	5000	5000	all	4_4	310	herhalen	0.23869278118140233	BOW	all_5000	c6	0
herhalen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.08453410691975356	-1.1747923057235897e-4	NA	NA	bound	471	all	5_5	1	selection	FOC	190	nav	4_4	310	herhalen	0.20890930245951642	BOW	nav_FOC	c7	0
herhalen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.07680878007284578	-0.010956667810456218	NA	NA	bound	471	all	5_5	1	selection	FOC	471	all	4_4	310	herhalen	0.20035508189985088	BOW	all_FOC	c7	0
herhalen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.2356607845116307	0.018910433947400617	NA	NA	bound	797	all	5_5	1	no	5000	5000	nav	4_4	312	herhalen	0.21448275314601775	BOW	nav_5000	c8	0
herhalen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	-0.448989623668385	0.1326764523367392	NA	NA	bound	797	all	5_5	1	no	5000	5000	all	4_4	312	herhalen	0.2500898851720179	BOW	all_5000	c6	0
herhalen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.19448001350452138	-0.041800704210032645	NA	NA	bound	797	all	5_5	1	no	FOC	380	nav	4_4	312	herhalen	0.18295822121810065	BOW	nav_FOC	c8	0
herhalen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.1901806019303072	-0.05265163970037327	NA	NA	bound	797	all	5_5	1	no	FOC	797	all	4_4	312	herhalen	0.16730393803187218	BOW	all_FOC	c8	0
herhalen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.06359425554617407	-0.14055592037894243	NA	NA	bound	221	lex	3_3	1	weight	5000	5000	nav	4_4	267	herhalen	0.20413246828235512	BOW	nav_5000	c3	0
herhalen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.1657910657092923	-0.041716361381367334	NA	NA	bound	221	lex	3_3	1	weight	5000	5000	all	4_4	267	herhalen	0.22837065207013632	BOW	all_5000	c2	0
herhalen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.06006043943979644	-0.09330011742226223	NA	NA	bound	221	lex	3_3	1	weight	FOC	138	nav	4_4	267	herhalen	0.24645758147642247	BOW	nav_FOC	c3	0
herhalen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.04517159385801707	-0.07536172869865916	NA	NA	bound	221	lex	3_3	1	weight	FOC	221	all	4_4	267	herhalen	0.24105919048056107	BOW	all_FOC	c3	0
herhalen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.04727891947515548	-0.12318820925699614	NA	NA	bound	221	lex	3_3	1	selection	5000	5000	nav	4_4	267	herhalen	0.21438143207947216	BOW	nav_5000	c3	0
herhalen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.1610998504453607	-0.048151538683976446	NA	NA	bound	221	lex	3_3	1	selection	5000	5000	all	4_4	267	herhalen	0.22862053812008662	BOW	all_5000	c2	1
herhalen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.017348639117571143	-0.10112627103734559	NA	NA	bound	221	lex	3_3	1	selection	FOC	138	nav	4_4	267	herhalen	0.23700200729802742	BOW	nav_FOC	c3	0
herhalen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.006300085752740298	-0.08389990507735114	NA	NA	bound	221	lex	3_3	1	selection	FOC	221	all	4_4	267	herhalen	0.22685094103703027	BOW	all_FOC	c3	1
herhalen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.02066232350669063	-0.20832447441483232	NA	NA	bound	331	lex	3_3	1	no	5000	5000	nav	4_4	297	herhalen	0.21957763214686457	BOW	nav_5000	c3	0
herhalen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.2610482927001564	-0.12884503822183324	NA	NA	bound	331	lex	3_3	1	no	5000	5000	all	4_4	297	herhalen	0.23511984432851513	BOW	all_5000	c2	0
herhalen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	0.048409527792302856	-0.2185368115435908	NA	NA	bound	331	lex	3_3	1	no	FOC	228	nav	4_4	297	herhalen	0.238341043675585	BOW	nav_FOC	c3	0
herhalen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	0.06042090047868916	-0.21524812282127662	NA	NA	bound	331	lex	3_3	1	no	FOC	331	all	4_4	297	herhalen	0.21951210389522566	BOW	all_FOC	c3	0
herhalen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.004497579183262502	0.13894316801954443	NA	NA	bound	358	all	3_3	1	weight	5000	5000	nav	4_4	308	herhalen	0.24364358104136175	BOW	nav_5000	c5	0
herhalen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.19109934926146835	0.14100538189710998	NA	NA	bound	358	all	3_3	1	weight	5000	5000	all	4_4	308	herhalen	0.24065595373325502	BOW	all_5000	c2	0
herhalen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.003838454246248621	0.06216053082120984	NA	NA	bound	358	all	3_3	1	weight	FOC	138	nav	4_4	308	herhalen	0.25163847431037384	BOW	nav_FOC	c5	0
herhalen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.003429302265043218	0.05062501853932509	NA	NA	bound	358	all	3_3	1	weight	FOC	358	all	4_4	308	herhalen	0.20409888783707542	BOW	all_FOC	c3	0
herhalen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.015777562620540298	0.15781624168621378	NA	NA	bound	358	all	3_3	1	selection	5000	5000	nav	4_4	308	herhalen	0.23155684004959787	BOW	nav_5000	c5	0
herhalen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.22371440411439092	0.1379445368023311	NA	NA	bound	358	all	3_3	1	selection	5000	5000	all	4_4	308	herhalen	0.24948717133657686	BOW	all_5000	c2	0
herhalen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.09134822565873527	0.004683832554521096	NA	NA	bound	358	all	3_3	1	selection	FOC	138	nav	4_4	308	herhalen	0.2421752922317881	BOW	nav_FOC	c8	0
herhalen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.0864433667795902	-0.009254371187583203	NA	NA	bound	358	all	3_3	1	selection	FOC	358	all	4_4	308	herhalen	0.19424454997888985	BOW	all_FOC	c3	0
herhalen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.2304786524217428	0.08672339864077042	NA	NA	bound	536	all	3_3	1	no	5000	5000	nav	4_4	312	herhalen	0.2120008396384762	BOW	nav_5000	c8	0
herhalen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	-0.3221905083314076	0.18701360485323465	NA	NA	bound	536	all	3_3	1	no	5000	5000	all	4_4	312	herhalen	0.24127917616514247	BOW	all_5000	c2	0
herhalen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.2278378647659728	-0.011858957321134267	NA	NA	bound	536	all	3_3	1	no	FOC	228	nav	4_4	312	herhalen	0.19846750286733827	BOW	nav_FOC	c8	0
herhalen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.2360994584173502	-0.027412031208177545	NA	NA	bound	536	all	3_3	1	no	FOC	536	all	4_4	312	herhalen	0.1639598512733652	BOW	all_FOC	c8	0
herhalen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.06711381872247137	-0.18727161333356346	NA	NA	nobound	524	lex	10_10	1	weight	5000	5000	nav	4_4	308	herhalen	0.23325573217414924	BOW	nav_5000	c1	0
herhalen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.2303498919899979	-0.12995463720807096	NA	NA	nobound	524	lex	10_10	1	weight	5000	5000	all	4_4	308	herhalen	0.24022197168025552	BOW	all_5000	c1	0
herhalen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.05771353281975266	-0.20431536701353673	NA	NA	nobound	524	lex	10_10	1	weight	FOC	338	nav	4_4	308	herhalen	0.234788038403135	BOW	nav_FOC	c1	0
herhalen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.03948918617444785	-0.1760580078478296	NA	NA	nobound	524	lex	10_10	1	weight	FOC	524	all	4_4	308	herhalen	0.25085342986885245	BOW	all_FOC	c1	1
herhalen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.006973524717675806	-0.20576597200110855	NA	NA	nobound	524	lex	10_10	1	selection	5000	5000	nav	4_4	308	herhalen	0.23935185709782225	BOW	nav_5000	c1	0
herhalen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.29600297186551083	-0.23109987896236242	NA	NA	nobound	524	lex	10_10	1	selection	5000	5000	all	4_4	308	herhalen	0.23785446159187673	BOW	all_5000	c1	0
herhalen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.02684985644273419	-0.2522026714284248	NA	NA	nobound	524	lex	10_10	1	selection	FOC	338	nav	4_4	308	herhalen	0.22763362564331516	BOW	nav_FOC	c1	0
herhalen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.02386960643520382	-0.226495254027709	NA	NA	nobound	524	lex	10_10	1	selection	FOC	524	all	4_4	308	herhalen	0.22776169919713177	BOW	all_FOC	c1	0
herhalen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	0.12544329042697436	-0.28881587873184744	NA	NA	nobound	1310	lex	10_10	1	no	5000	5000	nav	4_4	312	herhalen	0.23622521413585673	BOW	nav_5000	c4	0
herhalen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.42656202306042695	-0.42454433930816765	NA	NA	nobound	1310	lex	10_10	1	no	5000	5000	all	4_4	312	herhalen	0.18719725962002826	BOW	all_5000	c4	0
herhalen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.15732010988480888	-0.28853802705342796	NA	NA	nobound	1310	lex	10_10	1	no	FOC	976	nav	4_4	312	herhalen	0.23243079795188126	BOW	nav_FOC	c4	0
herhalen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	0.16291649862640553	-0.27939590760125815	NA	NA	nobound	1310	lex	10_10	1	no	FOC	1310	all	4_4	312	herhalen	0.22664887361804137	BOW	all_FOC	c4	0
herhalen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.004444579932143246	0.07603463389679613	NA	NA	nobound	778	all	10_10	1	weight	5000	5000	nav	4_4	312	herhalen	0.2424970335980993	BOW	nav_5000	c5	0
herhalen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.2590401352385878	0.047434118418881344	NA	NA	nobound	778	all	10_10	1	weight	5000	5000	all	4_4	312	herhalen	0.23476769394121677	BOW	all_5000	c1	0
herhalen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.045769314696892875	0.02012018347277325	NA	NA	nobound	778	all	10_10	1	weight	FOC	338	nav	4_4	312	herhalen	0.21447788180564586	BOW	nav_FOC	c1	0
herhalen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.050165121962170406	0.00864488811951439	NA	NA	nobound	778	all	10_10	1	weight	FOC	778	all	4_4	312	herhalen	0.2140922724397512	BOW	all_FOC	c1	0
herhalen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.1486572104029882	-0.033583143158842886	NA	NA	nobound	778	all	10_10	1	selection	5000	5000	nav	4_4	312	herhalen	0.2505163269751044	BOW	nav_5000	c4	0
herhalen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.42937164461215593	-0.02361758803182213	NA	NA	nobound	778	all	10_10	1	selection	5000	5000	all	4_4	312	herhalen	0.2394901241067593	BOW	all_5000	c6	0
herhalen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.18811569001725	-0.1002933733643117	NA	NA	nobound	778	all	10_10	1	selection	FOC	338	nav	4_4	312	herhalen	0.19516699820045133	BOW	nav_FOC	c4	0
herhalen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.17521234648374168	-0.09362628323736903	NA	NA	nobound	778	all	10_10	1	selection	FOC	778	all	4_4	312	herhalen	0.1865394101127784	BOW	all_FOC	c4	0
herhalen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.26852770696227934	-0.14043155183181388	NA	NA	nobound	1828	all	10_10	1	no	5000	5000	nav	4_4	312	herhalen	0.22506674768033233	BOW	nav_5000	c4	0
herhalen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.6040551377581762	-0.23607441700854861	NA	NA	nobound	1828	all	10_10	1	no	5000	5000	all	4_4	312	herhalen	0.19335529215797476	BOW	all_5000	c4	0
herhalen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.2747131903852982	-0.15999548951716286	NA	NA	nobound	1828	all	10_10	1	no	FOC	976	nav	4_4	312	herhalen	0.20922984541204515	BOW	nav_FOC	c4	1
herhalen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.2786486359760152	-0.17591340215417253	NA	NA	nobound	1828	all	10_10	1	no	FOC	1828	all	4_4	312	herhalen	0.19600827548371488	BOW	all_FOC	c4	0
herhalen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.06646718925810521	-0.13793621288364494	NA	NA	nobound	359	lex	5_5	1	weight	5000	5000	nav	4_4	297	herhalen	0.22793781743765268	BOW	nav_5000	c5	0
herhalen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.19367890041033364	-0.07423998995683566	NA	NA	nobound	359	lex	5_5	1	weight	5000	5000	all	4_4	297	herhalen	0.22743285003820338	BOW	all_5000	c2	0
herhalen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.036950156180193226	-0.12518106489287753	NA	NA	nobound	359	lex	5_5	1	weight	FOC	230	nav	4_4	297	herhalen	0.2514890049084816	BOW	nav_FOC	c1	0
herhalen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.031545391226266435	-0.10701117125060669	NA	NA	nobound	359	lex	5_5	1	weight	FOC	359	all	4_4	297	herhalen	0.25543502609041224	BOW	all_FOC	c1	0
herhalen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.014596390714237212	-0.14656785669910055	NA	NA	nobound	359	lex	5_5	1	selection	5000	5000	nav	4_4	297	herhalen	0.23441796394426476	BOW	nav_5000	c3	0
herhalen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.20799494665173832	-0.09999819068847576	NA	NA	nobound	359	lex	5_5	1	selection	5000	5000	all	4_4	297	herhalen	0.21538690659952325	BOW	all_5000	c2	0
herhalen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.02046614847482132	-0.1290201281961909	NA	NA	nobound	359	lex	5_5	1	selection	FOC	230	nav	4_4	297	herhalen	0.23100855724587113	BOW	nav_FOC	c3	0
herhalen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.021966887053592614	-0.119300922767315	NA	NA	nobound	359	lex	5_5	1	selection	FOC	359	all	4_4	297	herhalen	0.22583561633537855	BOW	all_FOC	c3	0
herhalen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	0.05421191592968216	-0.18397524793573955	NA	NA	nobound	668	lex	5_5	1	no	5000	5000	nav	4_4	312	herhalen	0.24721438041916105	BOW	nav_5000	c3	0
herhalen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.42724476674854744	-0.24532102861149419	NA	NA	nobound	668	lex	5_5	1	no	5000	5000	all	4_4	312	herhalen	0.20297542839827687	BOW	all_5000	c2	0
herhalen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	0.09688678572147827	-0.19911772792441887	NA	NA	nobound	668	lex	5_5	1	no	FOC	491	nav	4_4	312	herhalen	0.2290828937117853	BOW	nav_FOC	c3	0
herhalen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	0.10372050725098123	-0.19910703282443953	NA	NA	nobound	668	lex	5_5	1	no	FOC	668	all	4_4	312	herhalen	0.21062247679376872	BOW	all_FOC	c3	0
herhalen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-3.509362434568582e-4	0.09856193469573125	NA	NA	nobound	552	all	5_5	1	weight	5000	5000	nav	4_4	312	herhalen	0.23660186976805658	BOW	nav_5000	c5	0
herhalen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.20781073146857812	0.07791534742195769	NA	NA	nobound	552	all	5_5	1	weight	5000	5000	all	4_4	312	herhalen	0.23096731396584705	BOW	all_5000	c6	0
herhalen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.023529981448665527	0.039418719794682026	NA	NA	nobound	552	all	5_5	1	weight	FOC	230	nav	4_4	312	herhalen	0.22618961845903318	BOW	nav_FOC	c5	0
