_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base	soc_vector	pam_cluster	is_medoid
haten.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	-0.09545583439524843	-0.36277690247967875	NA	NA	bound	841	all	10_10	1	no	5000	5000	all	4_4	229	haten	0.2236521202415205	BOW	all_5000	c5	0
haten.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.09418879909851188	0.12082973748962786	NA	NA	bound	841	all	10_10	1	no	FOC	458	nav	4_4	229	haten	0.14052769535044118	BOW	nav_FOC	c4	0
haten.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.11479349568575363	0.13307188308305645	NA	NA	bound	841	all	10_10	1	no	FOC	841	all	4_4	229	haten	0.13317917494938403	BOW	all_FOC	c4	0
haten.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.2852185905983703	0.07056591072773986	NA	NA	bound	245	lex	5_5	1	weight	5000	5000	nav	4_4	197	haten	0.2486751089903378	BOW	nav_5000	c1	0
haten.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.3771200052179641	-0.17209781868410165	NA	NA	bound	245	lex	5_5	1	weight	5000	5000	all	4_4	197	haten	0.22550430870150928	BOW	all_5000	c2	0
haten.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.2565116667796825	0.1577335641105822	NA	NA	bound	245	lex	5_5	1	weight	FOC	180	nav	4_4	197	haten	0.2485509446218607	BOW	nav_FOC	c1	0
haten.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.24988203588638216	0.14869340945635587	NA	NA	bound	245	lex	5_5	1	weight	FOC	245	all	4_4	197	haten	0.24820698754481005	BOW	all_FOC	c1	0
haten.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.30184314846815363	0.02135347911524146	NA	NA	bound	245	lex	5_5	1	selection	5000	5000	nav	4_4	197	haten	0.25823468481638856	BOW	nav_5000	c1	0
haten.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3914039430164664	-0.22489210837379614	NA	NA	bound	245	lex	5_5	1	selection	5000	5000	all	4_4	197	haten	0.21779449581911312	BOW	all_5000	c2	1
haten.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2486062788176458	0.12394491897045859	NA	NA	bound	245	lex	5_5	1	selection	FOC	180	nav	4_4	197	haten	0.2382244747839292	BOW	nav_FOC	c1	1
haten.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.23852939842185983	0.11083226910784681	NA	NA	bound	245	lex	5_5	1	selection	FOC	245	all	4_4	197	haten	0.2454810983692999	BOW	all_FOC	c1	0
haten.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.3205059205510199	0.05197387246483724	NA	NA	bound	374	lex	5_5	1	no	5000	5000	nav	4_4	211	haten	0.2379945810613853	BOW	nav_5000	c1	0
haten.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.40588341657746807	-0.21472025841833664	NA	NA	bound	374	lex	5_5	1	no	5000	5000	all	4_4	211	haten	0.22726234176679794	BOW	all_5000	c2	0
haten.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.26262156752769794	0.170154028250952	NA	NA	bound	374	lex	5_5	1	no	FOC	282	nav	4_4	211	haten	0.2145780045274384	BOW	nav_FOC	c1	0
haten.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.25492526844573704	0.1747302422584621	NA	NA	bound	374	lex	5_5	1	no	FOC	374	all	4_4	211	haten	0.21165018843888675	BOW	all_FOC	c1	0
haten.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.2679983323349226	0.04341476839019164	NA	NA	bound	368	all	5_5	1	weight	5000	5000	nav	4_4	228	haten	0.14297109221426188	BOW	nav_5000	c3	0
haten.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	0.22952405184635635	-0.1078723814483524	NA	NA	bound	368	all	5_5	1	weight	5000	5000	all	4_4	228	haten	0.17972208765887537	BOW	all_5000	c3	0
haten.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.21093151219734674	0.09037212370166467	NA	NA	bound	368	all	5_5	1	weight	FOC	180	nav	4_4	228	haten	0.16070285287684416	BOW	nav_FOC	c3	0
haten.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.24126101552936288	0.07927697285838133	NA	NA	bound	368	all	5_5	1	weight	FOC	368	all	4_4	228	haten	0.1485116967806953	BOW	all_FOC	c3	1
haten.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.16507097885049138	-0.05891715662436352	NA	NA	bound	368	all	5_5	1	selection	5000	5000	nav	4_4	228	haten	0.18455620022152325	BOW	nav_5000	c4	0
haten.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.008375003495638241	-0.28242641328748236	NA	NA	bound	368	all	5_5	1	selection	5000	5000	all	4_4	228	haten	0.24252199167945113	BOW	all_5000	c5	0
haten.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.14218467220557157	0.03814144012194378	NA	NA	bound	368	all	5_5	1	selection	FOC	180	nav	4_4	228	haten	0.1621859553884859	BOW	nav_FOC	c4	0
haten.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.17468075063295427	0.033205596074388145	NA	NA	bound	368	all	5_5	1	selection	FOC	368	all	4_4	228	haten	0.15008828775729574	BOW	all_FOC	c3	0
haten.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.13020345699101837	-0.0806268120322571	NA	NA	bound	548	all	5_5	1	no	5000	5000	nav	4_4	229	haten	0.16623116215478714	BOW	nav_5000	c4	0
haten.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	-0.05425127873972764	-0.29369884592838646	NA	NA	bound	548	all	5_5	1	no	5000	5000	all	4_4	229	haten	0.2444423584435451	BOW	all_5000	c5	0
haten.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.13001566310344062	0.045071125846611534	NA	NA	bound	548	all	5_5	1	no	FOC	282	nav	4_4	229	haten	0.15067439585839154	BOW	nav_FOC	c4	1
haten.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.152877729943064	0.043458153951064865	NA	NA	bound	548	all	5_5	1	no	FOC	548	all	4_4	229	haten	0.13582505941595563	BOW	all_FOC	c4	0
haten.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.25214773987473704	0.03569564600210808	NA	NA	bound	188	lex	3_3	1	weight	5000	5000	nav	4_4	172	haten	0.2502702586702948	BOW	nav_5000	c6	0
haten.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.3073343423801354	-0.15187230454352138	NA	NA	bound	188	lex	3_3	1	weight	5000	5000	all	4_4	172	haten	0.24621212423770772	BOW	all_5000	c2	0
haten.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.23986796420672063	0.09519472422176889	NA	NA	bound	188	lex	3_3	1	weight	FOC	142	nav	4_4	172	haten	0.26298726753192325	BOW	nav_FOC	c6	0
haten.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.23318380307865283	0.0926785626690287	NA	NA	bound	188	lex	3_3	1	weight	FOC	188	all	4_4	172	haten	0.2623646782436111	BOW	all_FOC	c6	0
haten.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.2753484559697978	0.011441413856711158	NA	NA	bound	188	lex	3_3	1	selection	5000	5000	nav	4_4	172	haten	0.2515561485810505	BOW	nav_5000	c6	0
haten.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3182617480418796	-0.18344448778565145	NA	NA	bound	188	lex	3_3	1	selection	5000	5000	all	4_4	172	haten	0.2532131696368495	BOW	all_5000	c2	0
haten.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2500676982381439	0.07559396952793591	NA	NA	bound	188	lex	3_3	1	selection	FOC	142	nav	4_4	172	haten	0.26241872063667626	BOW	nav_FOC	c6	0
haten.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.23753311060390075	0.0699843487179761	NA	NA	bound	188	lex	3_3	1	selection	FOC	188	all	4_4	172	haten	0.26637918887701517	BOW	all_FOC	c6	1
haten.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.31842576824912033	0.028008793510700566	NA	NA	bound	254	lex	3_3	1	no	5000	5000	nav	4_4	196	haten	0.23937558992535324	BOW	nav_5000	c6	0
haten.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.3682922527686766	-0.18523531530596712	NA	NA	bound	254	lex	3_3	1	no	5000	5000	all	4_4	196	haten	0.24737611364725304	BOW	all_5000	c2	0
haten.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.29096353634679034	0.10582785872277942	NA	NA	bound	254	lex	3_3	1	no	FOC	195	nav	4_4	196	haten	0.2290026962766487	BOW	nav_FOC	c6	0
haten.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2845204204112641	0.10870836479061782	NA	NA	bound	254	lex	3_3	1	no	FOC	254	all	4_4	196	haten	0.2265532229271565	BOW	all_FOC	c6	0
haten.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.2862126273020427	0.03643709324627852	NA	NA	bound	288	all	3_3	1	weight	5000	5000	nav	4_4	227	haten	0.15856729444507267	BOW	nav_5000	c3	0
haten.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.2771659492446338	-0.07678557852492485	NA	NA	bound	288	all	3_3	1	weight	5000	5000	all	4_4	227	haten	0.16760694559571615	BOW	all_5000	c3	0
haten.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.2426683236243431	0.0908895565304231	NA	NA	bound	288	all	3_3	1	weight	FOC	142	nav	4_4	227	haten	0.16841705348828737	BOW	nav_FOC	c3	0
haten.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.2742517555253397	0.07713226224792086	NA	NA	bound	288	all	3_3	1	weight	FOC	288	all	4_4	227	haten	0.15515916634197413	BOW	all_FOC	c3	0
haten.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.18913214805740583	-0.05590824690438607	NA	NA	bound	288	all	3_3	1	selection	5000	5000	nav	4_4	227	haten	0.18413081197226822	BOW	nav_5000	c7	0
haten.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.10542704333906722	-0.24825796598292602	NA	NA	bound	288	all	3_3	1	selection	5000	5000	all	4_4	227	haten	0.21274230411968212	BOW	all_5000	c5	0
haten.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.15763829182251818	0.030053876493795956	NA	NA	bound	288	all	3_3	1	selection	FOC	142	nav	4_4	227	haten	0.18026730716717682	BOW	nav_FOC	c3	0
haten.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.19901342357715832	0.0240213219686152	NA	NA	bound	288	all	3_3	1	selection	FOC	288	all	4_4	227	haten	0.16204048472483346	BOW	all_FOC	c3	0
haten.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.15554479144130035	-0.061543466252485045	NA	NA	bound	384	all	3_3	1	no	5000	5000	nav	4_4	229	haten	0.183465802079033	BOW	nav_5000	c4	0
haten.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.026914955522762084	-0.29593399113381663	NA	NA	bound	384	all	3_3	1	no	5000	5000	all	4_4	229	haten	0.2355160254989988	BOW	all_5000	c5	0
haten.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.15089015305807307	0.04957187268985435	NA	NA	bound	384	all	3_3	1	no	FOC	195	nav	4_4	229	haten	0.16516648895715283	BOW	nav_FOC	c4	0
haten.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.18488679335596253	0.040011850074511676	NA	NA	bound	384	all	3_3	1	no	FOC	384	all	4_4	229	haten	0.14765789692525697	BOW	all_FOC	c4	0
haten.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.34184794689964315	0.20661168118751974	NA	NA	nobound	435	lex	10_10	1	weight	5000	5000	nav	4_4	225	haten	0.22296735379809	BOW	nav_5000	c1	0
haten.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.49949630239096166	-0.13381043382102778	NA	NA	nobound	435	lex	10_10	1	weight	5000	5000	all	4_4	225	haten	0.20623084712559317	BOW	all_5000	c2	0
haten.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3131530712337262	0.2879505366606213	NA	NA	nobound	435	lex	10_10	1	weight	FOC	325	nav	4_4	225	haten	0.1913781815411795	BOW	nav_FOC	c1	0
haten.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.304094246246345	0.2783756843906266	NA	NA	nobound	435	lex	10_10	1	weight	FOC	435	all	4_4	225	haten	0.1914734281368961	BOW	all_FOC	c1	0
haten.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.3537015786827797	0.17708987398525955	NA	NA	nobound	435	lex	10_10	1	selection	5000	5000	nav	4_4	225	haten	0.23555773162649488	BOW	nav_5000	c1	0
haten.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.5298550055745875	-0.20557771856602008	NA	NA	nobound	435	lex	10_10	1	selection	5000	5000	all	4_4	225	haten	0.20674118331618177	BOW	all_5000	c2	0
haten.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.27986510541907433	0.273571875442798	NA	NA	nobound	435	lex	10_10	1	selection	FOC	325	nav	4_4	225	haten	0.19618153326850665	BOW	nav_FOC	c1	0
haten.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.2634020410828901	0.2694485699715779	NA	NA	nobound	435	lex	10_10	1	selection	FOC	435	all	4_4	225	haten	0.1993939359174358	BOW	all_FOC	c1	0
haten.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.18724655082621186	0.28875845503049236	NA	NA	nobound	950	lex	10_10	1	no	5000	5000	nav	4_4	228	haten	0.22790683701769496	BOW	nav_5000	c1	0
haten.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.5736850265907606	-0.2313982152232948	NA	NA	nobound	950	lex	10_10	1	no	5000	5000	all	4_4	228	haten	0.21279933237029702	BOW	all_5000	c2	0
haten.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.1450997877139044	0.28977143405798533	NA	NA	nobound	950	lex	10_10	1	no	FOC	717	nav	4_4	228	haten	0.20985797908347822	BOW	nav_FOC	c1	0
haten.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.13126938826319035	0.29610433751693976	NA	NA	nobound	950	lex	10_10	1	no	FOC	950	all	4_4	228	haten	0.20593490602517864	BOW	all_FOC	c1	0
haten.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.17143157812827067	0.13805054228814478	NA	NA	nobound	618	all	10_10	1	weight	5000	5000	nav	4_4	229	haten	0.1784401688173208	BOW	nav_5000	c3	0
haten.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.06408734655691815	-0.20810494170530333	NA	NA	nobound	618	all	10_10	1	weight	5000	5000	all	4_4	229	haten	0.21354490812612267	BOW	all_5000	c3	0
haten.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.1712999484564849	0.18938841992953828	NA	NA	nobound	618	all	10_10	1	weight	FOC	325	nav	4_4	229	haten	0.14885806433018745	BOW	nav_FOC	c3	0
haten.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.19626206033339422	0.1610669253602729	NA	NA	nobound	618	all	10_10	1	weight	FOC	618	all	4_4	229	haten	0.14610372638647098	BOW	all_FOC	c3	0
haten.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.055416843167941966	0.1768688254429848	NA	NA	nobound	618	all	10_10	1	selection	5000	5000	nav	4_4	229	haten	0.22053839762993335	BOW	nav_5000	c4	0
haten.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.2004522131438417	-0.3627267557289919	NA	NA	nobound	618	all	10_10	1	selection	5000	5000	all	4_4	229	haten	0.2575184582149142	BOW	all_5000	c5	0
haten.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.08914641105240935	0.1571812451805694	NA	NA	nobound	618	all	10_10	1	selection	FOC	325	nav	4_4	229	haten	0.17520213247291283	BOW	nav_FOC	c4	0
haten.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.12480044149839227	0.1445552263962295	NA	NA	nobound	618	all	10_10	1	selection	FOC	618	all	4_4	229	haten	0.15818022063732906	BOW	all_FOC	c4	0
haten.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.04281934485848929	0.2197860889535171	NA	NA	nobound	1305	all	10_10	1	no	5000	5000	nav	4_4	229	haten	0.18833982729220555	BOW	nav_5000	c4	0
haten.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.2825156024220547	-0.44353111286194147	NA	NA	nobound	1305	all	10_10	1	no	5000	5000	all	4_4	229	haten	0.219292550648917	BOW	all_5000	c2	0
haten.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.0956751146710994	0.18009714593663106	NA	NA	nobound	1305	all	10_10	1	no	FOC	717	nav	4_4	229	haten	0.1646948061495467	BOW	nav_FOC	c4	0
haten.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.11861600690560768	0.1928459037940413	NA	NA	nobound	1305	all	10_10	1	no	FOC	1305	all	4_4	229	haten	0.1494066210469674	BOW	all_FOC	c4	0
haten.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.32736600877027616	0.11510400295270415	NA	NA	nobound	304	lex	5_5	1	weight	5000	5000	nav	4_4	214	haten	0.23252455410066133	BOW	nav_5000	c1	0
haten.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.4220150518592564	-0.15719813601153976	NA	NA	nobound	304	lex	5_5	1	weight	5000	5000	all	4_4	214	haten	0.2240154244402348	BOW	all_5000	c2	0
haten.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.298490456740503	0.19578446328130167	NA	NA	nobound	304	lex	5_5	1	weight	FOC	219	nav	4_4	214	haten	0.23053330599054228	BOW	nav_FOC	c1	0
haten.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.28972638369850034	0.18451097771884778	NA	NA	nobound	304	lex	5_5	1	weight	FOC	304	all	4_4	214	haten	0.22749875244531037	BOW	all_FOC	c1	0
haten.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.35146746582550015	0.054664693881883414	NA	NA	nobound	304	lex	5_5	1	selection	5000	5000	nav	4_4	214	haten	0.24423895293354855	BOW	nav_5000	c1	0
haten.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.4477481282609153	-0.22231276505227268	NA	NA	nobound	304	lex	5_5	1	selection	5000	5000	all	4_4	214	haten	0.2274358224078481	BOW	all_5000	c2	0
haten.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.28745841083758256	0.1537565883232865	NA	NA	nobound	304	lex	5_5	1	selection	FOC	219	nav	4_4	214	haten	0.22903120948128264	BOW	nav_FOC	c1	0
haten.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.2695461069279036	0.13822016142809943	NA	NA	nobound	304	lex	5_5	1	selection	FOC	304	all	4_4	214	haten	0.2342340056939659	BOW	all_FOC	c1	0
haten.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.35124588413102525	0.08618640465352426	NA	NA	nobound	485	lex	5_5	1	no	5000	5000	nav	4_4	226	haten	0.2437720554864092	BOW	nav_5000	c1	0
haten.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.47191015369858724	-0.21827092745488488	NA	NA	nobound	485	lex	5_5	1	no	5000	5000	all	4_4	226	haten	0.2326199166586545	BOW	all_5000	c2	0
haten.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.23311260977725023	0.21042169581576403	NA	NA	nobound	485	lex	5_5	1	no	FOC	363	nav	4_4	226	haten	0.21784085040387494	BOW	nav_FOC	c1	0
haten.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2147493895387453	0.2057712362956213	NA	NA	nobound	485	lex	5_5	1	no	FOC	485	all	4_4	226	haten	0.21082817757667266	BOW	all_FOC	c1	0
haten.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.23929686214243137	0.08757133483061481	NA	NA	nobound	446	all	5_5	1	weight	5000	5000	nav	4_4	229	haten	0.15468980081807016	BOW	nav_5000	c3	0
haten.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	0.15555610624545166	-0.1504132973187719	NA	NA	nobound	446	all	5_5	1	weight	5000	5000	all	4_4	229	haten	0.1978644644247205	BOW	all_5000	c3	0
haten.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.19781084476857827	0.1293490643042656	NA	NA	nobound	446	all	5_5	1	weight	FOC	219	nav	4_4	229	haten	0.16263500824516586	BOW	nav_FOC	c3	0
haten.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.22309338636905	0.11719187750100149	NA	NA	nobound	446	all	5_5	1	weight	FOC	446	all	4_4	229	haten	0.14702514759322122	BOW	all_FOC	c3	0
haten.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.09286932190528857	-0.036602112452107316	NA	NA	nobound	446	all	5_5	1	selection	5000	5000	nav	4_4	229	haten	0.21249553855379116	BOW	nav_5000	c4	0
haten.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.08371740485965137	-0.30521031055775477	NA	NA	nobound	446	all	5_5	1	selection	5000	5000	all	4_4	229	haten	0.24155641274620399	BOW	all_5000	c5	0
haten.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.11033483208381789	0.0709210756788679	NA	NA	nobound	446	all	5_5	1	selection	FOC	219	nav	4_4	229	haten	0.16535930336876825	BOW	nav_FOC	c4	0
