_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_vector	soc_length_num	soc_soc_win	tokens	type	stress	foc_base	pam_cluster	is_medoid
herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.2838038772515224	-0.06660322338644965	NA	NA	bound	343	all	5_5	1	weight	all_FOC	343	4_4	240	herinneren	0.17547896365253035	BOW	c4	0
herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.24495395393925545	-0.03801543551125564	NA	NA	bound	343	all	5_5	1	selection	nav_5000	5000	4_4	240	herinneren	0.20641867419895651	BOW	c7	0
herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.2125670226860371	-0.11348553967865208	NA	NA	bound	343	all	5_5	1	selection	all_5000	5000	4_4	240	herinneren	0.2437785741890686	BOW	c7	0
herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.09974157719439708	-0.03952776532328318	NA	NA	bound	343	all	5_5	1	selection	nav_FOC	148	4_4	240	herinneren	0.23534470436401717	BOW	c6	0
herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.10634860311738072	-0.04194430811746471	NA	NA	bound	343	all	5_5	1	selection	all_FOC	343	4_4	240	herinneren	0.2099164082939039	BOW	c6	0
herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.17132688176897393	0.019182250792456744	NA	NA	bound	634	all	5_5	1	no	nav_5000	5000	4_4	240	herinneren	0.2373857154667655	BOW	c6	0
herinneren.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	-0.005778815812863597	0.4405348042191768	NA	NA	bound	634	all	5_5	1	no	all_5000	5000	4_4	240	herinneren	0.2696525202796012	BOW	c6	0
herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.09005928138958441	0.05015194622580182	NA	NA	bound	634	all	5_5	1	no	nav_FOC	300	4_4	240	herinneren	0.24344980978784386	BOW	c6	0
herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.0864611195360727	0.03255971526983227	NA	NA	bound	634	all	5_5	1	no	all_FOC	634	4_4	240	herinneren	0.22371437550305429	BOW	c6	1
herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.3526222752566782	-0.13019742246277324	NA	NA	bound	129	lex	3_3	1	weight	nav_5000	5000	4_4	169	herinneren	0.24940420029285504	BOW	c8	0
herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.367521420737015	-0.2190800273673081	NA	NA	bound	129	lex	3_3	1	weight	all_5000	5000	4_4	169	herinneren	0.25179013281192164	BOW	c2	0
herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3472559161585203	-0.12416418600021013	NA	NA	bound	129	lex	3_3	1	weight	nav_FOC	86	4_4	169	herinneren	0.26154255245292896	BOW	c8	0
herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.36593107779741624	-0.12207873548609814	NA	NA	bound	129	lex	3_3	1	weight	all_FOC	129	4_4	169	herinneren	0.2576187499955717	BOW	c8	0
herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.34012370455127605	-0.12401733350119726	NA	NA	bound	129	lex	3_3	1	selection	nav_5000	5000	4_4	169	herinneren	0.2502112585807089	BOW	c8	0
herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3531254317227856	-0.20497650741751866	NA	NA	bound	129	lex	3_3	1	selection	all_5000	5000	4_4	169	herinneren	0.24957897796410206	BOW	c2	0
herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.33151824759083864	-0.08752300958685626	NA	NA	bound	129	lex	3_3	1	selection	nav_FOC	86	4_4	169	herinneren	0.2571521962337353	BOW	c8	0
herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.3582281170524514	-0.1105359637494488	NA	NA	bound	129	lex	3_3	1	selection	all_FOC	129	4_4	169	herinneren	0.25575902038459875	BOW	c8	0
herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.38396258237479886	-0.11153623116149544	NA	NA	bound	239	lex	3_3	1	no	nav_5000	5000	4_4	212	herinneren	0.2582875278943216	BOW	c8	0
herinneren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.3987326994181987	-0.3167577863034679	NA	NA	bound	239	lex	3_3	1	no	all_5000	5000	4_4	212	herinneren	0.2550028320546612	BOW	c2	0
herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.37381964728935063	-0.09857727342182124	NA	NA	bound	239	lex	3_3	1	no	nav_FOC	170	4_4	212	herinneren	0.2701857113337719	BOW	c8	0
herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.3939017794627624	-0.12529540105419273	NA	NA	bound	239	lex	3_3	1	no	all_FOC	239	4_4	212	herinneren	0.25643200364729335	BOW	c8	0
herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.3116993133340361	-0.11499626231407124	NA	NA	bound	226	all	3_3	1	weight	nav_5000	5000	4_4	239	herinneren	0.1928427085194188	BOW	c7	0
herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.3006970909593566	-0.09831797409663866	NA	NA	bound	226	all	3_3	1	weight	all_5000	5000	4_4	239	herinneren	0.21711381591573292	BOW	c7	0
herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.2570214005629728	-0.10885739931167904	NA	NA	bound	226	all	3_3	1	weight	nav_FOC	86	4_4	239	herinneren	0.21082985245374267	BOW	c7	0
herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.2561989682811582	-0.11166904865607398	NA	NA	bound	226	all	3_3	1	weight	all_FOC	226	4_4	239	herinneren	0.18820618322435462	BOW	c7	0
herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.2631395479072856	-0.09081382712536303	NA	NA	bound	226	all	3_3	1	selection	nav_5000	5000	4_4	239	herinneren	0.22476034558756616	BOW	c7	1
herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.23816562048511386	-0.11971250857346678	NA	NA	bound	226	all	3_3	1	selection	all_5000	5000	4_4	239	herinneren	0.2491194168959892	BOW	c7	0
herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.10614750886017911	-0.10043249596981291	NA	NA	bound	226	all	3_3	1	selection	nav_FOC	86	4_4	239	herinneren	0.23599918944943707	BOW	c7	0
herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.12256248058805035	-0.09167802957147966	NA	NA	bound	226	all	3_3	1	selection	all_FOC	226	4_4	239	herinneren	0.20622448499193638	BOW	c7	0
herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.22754895057603342	-0.08132601607212141	NA	NA	bound	387	all	3_3	1	no	nav_5000	5000	4_4	240	herinneren	0.22553149511135095	BOW	c7	0
herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.1568162050253701	-0.26051977171726987	NA	NA	bound	387	all	3_3	1	no	all_5000	5000	4_4	240	herinneren	0.26448964085823023	BOW	c7	0
herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.0948849181660551	-0.10161863470299208	NA	NA	bound	387	all	3_3	1	no	nav_FOC	170	4_4	240	herinneren	0.22349357200484665	BOW	c6	0
herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.09641245092389272	-0.08502001349643115	NA	NA	bound	387	all	3_3	1	no	all_FOC	387	4_4	240	herinneren	0.20504990728278374	BOW	c6	0
herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.4606696590569061	0.024645133548841076	NA	NA	nobound	370	lex	10_10	1	weight	nav_5000	5000	4_4	231	herinneren	0.2525480619654307	BOW	c1	0
herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.5475963332746956	-0.13937585152710127	NA	NA	nobound	370	lex	10_10	1	weight	all_5000	5000	4_4	231	herinneren	0.26648096613688027	BOW	c2	0
herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.45268079633035724	0.040798886851164694	NA	NA	nobound	370	lex	10_10	1	weight	nav_FOC	256	4_4	231	herinneren	0.2740117923267177	BOW	c1	0
herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.45367523155232464	0.02762176086525567	NA	NA	nobound	370	lex	10_10	1	weight	all_FOC	370	4_4	231	herinneren	0.2674920168630996	BOW	c1	0
herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.4165049368418409	0.14242936912090773	NA	NA	nobound	370	lex	10_10	1	selection	nav_5000	5000	4_4	231	herinneren	0.2594472395590761	BOW	c3	0
herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.4468209141444676	0.37611787599494656	NA	NA	nobound	370	lex	10_10	1	selection	all_5000	5000	4_4	231	herinneren	0.25967102100885747	BOW	c2	0
herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.41053130968945123	0.10274951032089492	NA	NA	nobound	370	lex	10_10	1	selection	nav_FOC	256	4_4	231	herinneren	0.2753242105182752	BOW	c3	0
herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.4233556136472156	0.08263123664103468	NA	NA	nobound	370	lex	10_10	1	selection	all_FOC	370	4_4	231	herinneren	0.26187474558567175	BOW	c1	0
herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.33980648636937116	0.2682046411915904	NA	NA	nobound	967	lex	10_10	1	no	nav_5000	5000	4_4	240	herinneren	0.26482422297995073	BOW	c3	0
herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.3359481691986118	0.5247057662106597	NA	NA	nobound	967	lex	10_10	1	no	all_5000	5000	4_4	240	herinneren	0.2632924861571935	BOW	c3	0
herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.32479384585125926	0.23431073418718026	NA	NA	nobound	967	lex	10_10	1	no	nav_FOC	722	4_4	240	herinneren	0.27685130858458	BOW	c3	0
herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.3365445902292914	0.21692842907695395	NA	NA	nobound	967	lex	10_10	1	no	all_FOC	967	4_4	240	herinneren	0.27112711676774315	BOW	c3	1
herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.3634412622605631	-0.020856604943472024	NA	NA	nobound	556	all	10_10	1	weight	nav_5000	5000	4_4	240	herinneren	0.15733569405509815	BOW	c4	0
herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.36212405638001066	-0.00708306542868106	NA	NA	nobound	556	all	10_10	1	weight	all_5000	5000	4_4	240	herinneren	0.20874070497678682	BOW	c4	0
herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.30328722846961137	-0.0069435234466294635	NA	NA	nobound	556	all	10_10	1	weight	nav_FOC	256	4_4	240	herinneren	0.1834561334301892	BOW	c4	0
herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.301754275725477	-0.010302313547609382	NA	NA	nobound	556	all	10_10	1	weight	all_FOC	556	4_4	240	herinneren	0.17904126169877393	BOW	c4	0
herinneren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.18301053402796166	0.04474421651229696	NA	NA	nobound	556	all	10_10	1	selection	nav_5000	5000	4_4	240	herinneren	0.2217390237206567	BOW	c5	0
herinneren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.05046007568685091	0.35802215160823486	NA	NA	nobound	556	all	10_10	1	selection	all_5000	5000	4_4	240	herinneren	0.25956654773134086	BOW	c5	0
herinneren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.043546659531860654	0.06893881362866881	NA	NA	nobound	556	all	10_10	1	selection	nav_FOC	256	4_4	240	herinneren	0.2393140336682986	BOW	c6	0
herinneren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.05742607259128522	0.06592226294169534	NA	NA	nobound	556	all	10_10	1	selection	all_FOC	556	4_4	240	herinneren	0.21688165285032746	BOW	c6	0
herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.05066294634443264	0.21369255238761115	NA	NA	nobound	1391	all	10_10	1	no	nav_5000	5000	4_4	240	herinneren	0.2574239607101333	BOW	c3	0
herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.16593461923101668	0.5696576480676209	NA	NA	nobound	1391	all	10_10	1	no	all_5000	5000	4_4	240	herinneren	0.26404286858970344	BOW	c3	0
herinneren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.018649512951296514	0.20069359974511988	NA	NA	nobound	1391	all	10_10	1	no	nav_FOC	722	4_4	240	herinneren	0.2458727484550709	BOW	c3	0
herinneren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.007728829304522112	0.2287073117869749	NA	NA	nobound	1391	all	10_10	1	no	all_FOC	1391	4_4	240	herinneren	0.2337556957007521	BOW	c6	0
herinneren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.4173405426280356	-0.05063659185219767	NA	NA	nobound	250	lex	5_5	1	weight	nav_5000	5000	4_4	215	herinneren	0.2551002675340955	BOW	c1	0
herinneren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.45625192592399233	-0.1935406935512082	NA	NA	nobound	250	lex	5_5	1	weight	all_5000	5000	4_4	215	herinneren	0.2611017820729085	BOW	c2	0
herinneren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.41598539079665947	-0.040484313452064095	NA	NA	nobound	250	lex	5_5	1	weight	nav_FOC	173	4_4	215	herinneren	0.276422486808783	BOW	c1	0
herinneren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.425690827212775	-0.05148637246074795	NA	NA	nobound	250	lex	5_5	1	weight	all_FOC	250	4_4	215	herinneren	0.2743937137554091	BOW	c1	0
herinneren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.3726476738180689	-0.016942936163608154	NA	NA	nobound	250	lex	5_5	1	selection	nav_5000	5000	4_4	215	herinneren	0.2610045047599711	BOW	c1	0
herinneren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3889297250019598	-0.24837877557053825	NA	NA	nobound	250	lex	5_5	1	selection	all_5000	5000	4_4	215	herinneren	0.262181302010111	BOW	c2	0
herinneren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.38761542452828607	-0.0213367487577623	NA	NA	nobound	250	lex	5_5	1	selection	nav_FOC	173	4_4	215	herinneren	0.2768414811034149	BOW	c1	0
herinneren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.39914981220354184	-0.03159561793488995	NA	NA	nobound	250	lex	5_5	1	selection	all_FOC	250	4_4	215	herinneren	0.27223038947807576	BOW	c1	0
herinneren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.3829003130838099	0.09972951158693523	NA	NA	nobound	513	lex	5_5	1	no	nav_5000	5000	4_4	236	herinneren	0.26790147180147245	BOW	c1	0
herinneren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.41998671658966846	0.3835094486751366	NA	NA	nobound	513	lex	5_5	1	no	all_5000	5000	4_4	236	herinneren	0.2708095965561099	BOW	c2	0
herinneren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.35200819368096165	0.08878695505208771	NA	NA	nobound	513	lex	5_5	1	no	nav_FOC	380	4_4	236	herinneren	0.27705610124394253	BOW	c1	0
herinneren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.36520056272246254	0.056001505237019154	NA	NA	nobound	513	lex	5_5	1	no	all_FOC	513	4_4	236	herinneren	0.26783379677842867	BOW	c1	0
herinneren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.3474491516278219	-0.07032072100476468	NA	NA	nobound	387	all	5_5	1	weight	nav_5000	5000	4_4	240	herinneren	0.17337914750798264	BOW	c4	0
herinneren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	0.346006475717604	-0.057494552091388734	NA	NA	nobound	387	all	5_5	1	weight	all_5000	5000	4_4	240	herinneren	0.21291414615501916	BOW	c4	0
herinneren.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.2860854652626812	-0.060689206433976725	NA	NA	nobound	387	all	5_5	1	weight	nav_FOC	173	4_4	240	herinneren	0.19588190390405402	BOW	c4	0
herinneren.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.28654358289607357	-0.05988249398636247	NA	NA	nobound	387	all	5_5	1	weight	all_FOC	387	4_4	240	herinneren	0.18275889052058641	BOW	c4	0
herinneren.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.22506832234815263	-0.03384023852688546	NA	NA	nobound	387	all	5_5	1	selection	nav_5000	5000	4_4	240	herinneren	0.19861846309050685	BOW	c7	0
herinneren.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.20081621419306672	-0.1493118988438333	NA	NA	nobound	387	all	5_5	1	selection	all_5000	5000	4_4	240	herinneren	0.2419750014587182	BOW	c7	0
herinneren.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.0833982962484141	-0.03053131323107354	NA	NA	nobound	387	all	5_5	1	selection	nav_FOC	173	4_4	240	herinneren	0.23608738778089494	BOW	c6	0
herinneren.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.09932417684318533	-0.03357016418613584	NA	NA	nobound	387	all	5_5	1	selection	all_FOC	387	4_4	240	herinneren	0.21303228898437837	BOW	c6	0
herinneren.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.14321698836367144	0.05199644101215948	NA	NA	nobound	758	all	5_5	1	no	nav_5000	5000	4_4	240	herinneren	0.24948797531382277	BOW	c6	0
