_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base	soc_vector	pam_cluster	is_medoid
spot.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.22883591788158955	0.1842641075626658	1	FOC	584	200	spot	NA	NA	bound	757	lex	10_10	no	nav	4_4	0.21359021460218855	BOW	nav_FOC	c3	0
spot.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2144528590036929	0.1685308307769557	1	FOC	757	200	spot	NA	NA	bound	757	lex	10_10	no	all	4_4	0.2119734746800658	BOW	all_FOC	c3	0
spot.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.02945988709797667	-0.07094684111388587	1	5000	5000	215	spot	NA	NA	bound	514	all	10_10	weight	nav	4_4	0.13954490174606088	BOW	nav_5000	c1	1
spot.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.012099870345419917	-0.16170189647806157	1	5000	5000	215	spot	NA	NA	bound	514	all	10_10	weight	all	4_4	0.1546999195551272	BOW	all_5000	c1	0
spot.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.08232280383512154	0.013262963243274318	1	FOC	307	215	spot	NA	NA	bound	514	all	10_10	weight	nav	4_4	0.13668289787066024	BOW	nav_FOC	c1	0
spot.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.0726102928838458	6.334972753833324e-4	1	FOC	514	215	spot	NA	NA	bound	514	all	10_10	weight	all	4_4	0.14368293630044998	BOW	all_FOC	c1	0
spot.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.061411721083343994	0.12483396053277998	1	5000	5000	215	spot	NA	NA	bound	514	all	10_10	selection	nav	4_4	0.19641428893612314	BOW	nav_5000	c4	0
spot.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	0.10049137700666402	-0.19535197458447956	1	5000	5000	215	spot	NA	NA	bound	514	all	10_10	selection	all	4_4	0.19610884280498334	BOW	all_5000	c5	0
spot.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.0506603316726227	0.1246259424381956	1	FOC	307	215	spot	NA	NA	bound	514	all	10_10	selection	nav	4_4	0.15784589942875635	BOW	nav_FOC	c4	0
spot.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.04150324462307808	0.10311936360992187	1	FOC	514	215	spot	NA	NA	bound	514	all	10_10	selection	all	4_4	0.15915397120974314	BOW	all_FOC	c4	0
spot.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.03278967674567269	0.2761193273569935	1	5000	5000	215	spot	NA	NA	bound	1030	all	10_10	no	nav	4_4	0.18964365910918543	BOW	nav_5000	c4	0
spot.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	0.07847188657433059	0.29411013857218016	1	5000	5000	215	spot	NA	NA	bound	1030	all	10_10	no	all	4_4	0.206303062938447	BOW	all_5000	c5	0
spot.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.05734442726222933	0.2988582707671242	1	FOC	584	215	spot	NA	NA	bound	1030	all	10_10	no	nav	4_4	0.18137366173519112	BOW	nav_FOC	c4	0
spot.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.04186863118961334	0.34349403828209724	1	FOC	1030	215	spot	NA	NA	bound	1030	all	10_10	no	all	4_4	0.16204458848346645	BOW	all_FOC	c4	0
spot.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.1719991777539827	-0.04342724323572536	1	5000	5000	194	spot	NA	NA	bound	330	lex	5_5	weight	nav	4_4	0.1733522333818558	BOW	nav_5000	c3	0
spot.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.15290004014337433	-0.18952728593297155	1	5000	5000	194	spot	NA	NA	bound	330	lex	5_5	weight	all	4_4	0.19444682613908973	BOW	all_5000	c2	0
spot.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.16485397218909448	0.03867983858343084	1	FOC	250	194	spot	NA	NA	bound	330	lex	5_5	weight	nav	4_4	0.16234414798053926	BOW	nav_FOC	c3	0
spot.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.15884501478543966	0.031872709888755235	1	FOC	330	194	spot	NA	NA	bound	330	lex	5_5	weight	all	4_4	0.16113291722814735	BOW	all_FOC	c3	0
spot.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.13969643850757496	-0.05814650818963653	1	5000	5000	194	spot	NA	NA	bound	330	lex	5_5	selection	nav	4_4	0.21861123638814114	BOW	nav_5000	c3	0
spot.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.14332648202051254	-0.19238555260032883	1	5000	5000	194	spot	NA	NA	bound	330	lex	5_5	selection	all	4_4	0.20347126303485868	BOW	all_5000	c2	1
spot.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1525149685344886	0.031065642411539633	1	FOC	250	194	spot	NA	NA	bound	330	lex	5_5	selection	nav	4_4	0.18075258098697175	BOW	nav_FOC	c3	0
spot.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.1422490778427054	0.019329190007096687	1	FOC	330	194	spot	NA	NA	bound	330	lex	5_5	selection	all	4_4	0.18352466828772468	BOW	all_FOC	c3	1
spot.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.1576746441127139	-0.06407975765917051	1	5000	5000	199	spot	NA	NA	bound	467	lex	5_5	no	nav	4_4	0.21693607122912184	BOW	nav_5000	c3	0
spot.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.1660774706206006	-0.22748711821675388	1	5000	5000	199	spot	NA	NA	bound	467	lex	5_5	no	all	4_4	0.18965452675823377	BOW	all_5000	c2	0
spot.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.16226814643419268	0.050456316113938374	1	FOC	356	199	spot	NA	NA	bound	467	lex	5_5	no	nav	4_4	0.2005824147285708	BOW	nav_FOC	c3	0
spot.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.1501607575977338	0.024975433755915627	1	FOC	467	199	spot	NA	NA	bound	467	lex	5_5	no	all	4_4	0.20253660325899603	BOW	all_FOC	c3	0
spot.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.02374506237671824	-0.06795142613937438	1	5000	5000	215	spot	NA	NA	bound	428	all	5_5	weight	nav	4_4	0.14778052340035208	BOW	nav_5000	c1	0
spot.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.002062140792596142	-0.16323048594980635	1	5000	5000	215	spot	NA	NA	bound	428	all	5_5	weight	all	4_4	0.16554541932474712	BOW	all_5000	c1	0
spot.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.07289901459527924	0.005540912451140885	1	FOC	250	215	spot	NA	NA	bound	428	all	5_5	weight	nav	4_4	0.14711832189497914	BOW	nav_FOC	c3	0
spot.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.0640507485379466	-0.0044547821767628925	1	FOC	428	215	spot	NA	NA	bound	428	all	5_5	weight	all	4_4	0.1649237804689942	BOW	all_FOC	c3	0
spot.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.08733937937004953	0.004391564637789184	1	5000	5000	215	spot	NA	NA	bound	428	all	5_5	selection	nav	4_4	0.2038512028831529	BOW	nav_5000	c5	0
spot.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.11658685281585117	-0.11942679215839022	1	5000	5000	215	spot	NA	NA	bound	428	all	5_5	selection	all	4_4	0.19806052108510708	BOW	all_5000	c5	1
spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.027656372215960567	0.06794974368053157	1	FOC	250	215	spot	NA	NA	bound	428	all	5_5	selection	nav	4_4	0.16844923079822435	BOW	nav_FOC	c4	0
spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.019361630614819266	0.050057263795772994	1	FOC	428	215	spot	NA	NA	bound	428	all	5_5	selection	all	4_4	0.16963134503839614	BOW	all_FOC	c4	0
spot.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.06806043589847854	0.10570708041407244	1	5000	5000	215	spot	NA	NA	bound	627	all	5_5	no	nav	4_4	0.20240415786662505	BOW	nav_5000	c4	0
spot.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.08408354690988215	-0.1362675853138343	1	5000	5000	215	spot	NA	NA	bound	627	all	5_5	no	all	4_4	0.220526574185361	BOW	all_5000	c5	0
spot.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.0324354318729124	0.11391495620033129	1	FOC	356	215	spot	NA	NA	bound	627	all	5_5	no	nav	4_4	0.19146125556386187	BOW	nav_FOC	c4	1
spot.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.02389471484251634	0.10895142028575586	1	FOC	627	215	spot	NA	NA	bound	627	all	5_5	no	all	4_4	0.1871690714258921	BOW	all_FOC	c4	0
spot.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.2572985387816858	-0.0259857798549664	1	5000	5000	187	spot	NA	NA	bound	228	lex	3_3	weight	nav	4_4	0.20196143737779637	BOW	nav_5000	c6	0
spot.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.20770501191412905	-0.22684528280175323	1	5000	5000	187	spot	NA	NA	bound	228	lex	3_3	weight	all	4_4	0.2155297874721894	BOW	all_5000	c2	0
spot.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.2156309399168622	0.03215686034398674	1	FOC	173	187	spot	NA	NA	bound	228	lex	3_3	weight	nav	4_4	0.21918915499722455	BOW	nav_FOC	c6	0
spot.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1974560048405779	0.03087861893174571	1	FOC	228	187	spot	NA	NA	bound	228	lex	3_3	weight	all	4_4	0.20629546089307493	BOW	all_FOC	c6	0
spot.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.2181902168607365	-0.06960851708923117	1	5000	5000	187	spot	NA	NA	bound	228	lex	3_3	selection	nav	4_4	0.23202762273857258	BOW	nav_5000	c6	0
spot.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.19655051581784502	-0.25897726422909184	1	5000	5000	187	spot	NA	NA	bound	228	lex	3_3	selection	all	4_4	0.21990328219379496	BOW	all_5000	c2	0
spot.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.19735879498758963	0.02168486266357892	1	FOC	173	187	spot	NA	NA	bound	228	lex	3_3	selection	nav	4_4	0.2321272718478064	BOW	nav_FOC	c6	0
spot.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.1748631858093589	0.0025085281639603595	1	FOC	228	187	spot	NA	NA	bound	228	lex	3_3	selection	all	4_4	0.2291338072261389	BOW	all_FOC	c6	1
spot.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.24398034868981527	-0.06837639842156444	1	5000	5000	195	spot	NA	NA	bound	293	lex	3_3	no	nav	4_4	0.24010627173146215	BOW	nav_5000	c6	0
spot.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.24587447468256524	-0.2710745505544466	1	5000	5000	195	spot	NA	NA	bound	293	lex	3_3	no	all	4_4	0.20776551912350863	BOW	all_5000	c2	0
spot.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.22520386889677754	0.015220799321919953	1	FOC	228	195	spot	NA	NA	bound	293	lex	3_3	no	nav	4_4	0.24434509226720896	BOW	nav_FOC	c6	0
spot.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2142205384948559	0.010069064259275916	1	FOC	293	195	spot	NA	NA	bound	293	lex	3_3	no	all	4_4	0.2445323325427229	BOW	all_FOC	c6	0
spot.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.01149245481517532	-0.08758191290634298	1	5000	5000	214	spot	NA	NA	bound	304	all	3_3	weight	nav	4_4	0.1564928898632468	BOW	nav_5000	c1	0
spot.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.03735791838051785	-0.20006610040725586	1	5000	5000	214	spot	NA	NA	bound	304	all	3_3	weight	all	4_4	0.17875992852157752	BOW	all_5000	c1	0
spot.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.0671293336927878	0.03416472362160682	1	FOC	173	214	spot	NA	NA	bound	304	all	3_3	weight	nav	4_4	0.17192177446885012	BOW	nav_FOC	c6	0
spot.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.049010192645475	0.009290609215968797	1	FOC	304	214	spot	NA	NA	bound	304	all	3_3	weight	all	4_4	0.16625942618263717	BOW	all_FOC	c6	0
spot.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.1461116902105344	-0.014017214299273831	1	5000	5000	214	spot	NA	NA	bound	304	all	3_3	selection	nav	4_4	0.21095655700953284	BOW	nav_5000	c7	0
spot.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.15551454463196154	-0.12774630322373395	1	5000	5000	214	spot	NA	NA	bound	304	all	3_3	selection	all	4_4	0.1892341595371281	BOW	all_5000	c5	0
spot.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.00771101211611628	0.07894661586279494	1	FOC	173	214	spot	NA	NA	bound	304	all	3_3	selection	nav	4_4	0.17728689220334257	BOW	nav_FOC	c4	0
spot.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.01894550415749076	0.05020298538258888	1	FOC	304	214	spot	NA	NA	bound	304	all	3_3	selection	all	4_4	0.187147650702425	BOW	all_FOC	c7	0
spot.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.13203733178337917	0.010678922675077002	1	5000	5000	214	spot	NA	NA	bound	407	all	3_3	no	nav	4_4	0.20722829992670652	BOW	nav_5000	c7	0
spot.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.13247885333808745	-0.14278048556126724	1	5000	5000	214	spot	NA	NA	bound	407	all	3_3	no	all	4_4	0.21085140445411263	BOW	all_5000	c5	0
spot.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.012571372695154048	0.10518614761404398	1	FOC	228	214	spot	NA	NA	bound	407	all	3_3	no	nav	4_4	0.18549077345834106	BOW	nav_FOC	c4	0
spot.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.024141165780759588	0.09547115677182003	1	FOC	407	214	spot	NA	NA	bound	407	all	3_3	no	all	4_4	0.18486366898353965	BOW	all_FOC	c4	0
spot.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.19134619405182166	-0.06111038208981777	1	5000	5000	209	spot	NA	NA	nobound	472	lex	10_10	weight	nav	4_4	0.16188135214274504	BOW	nav_5000	c3	0
spot.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.17592057460877056	-0.18748943330046483	1	5000	5000	209	spot	NA	NA	nobound	472	lex	10_10	weight	all	4_4	0.1795514914775931	BOW	all_5000	c2	0
spot.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.23608048073878604	0.0622102596789725	1	FOC	366	209	spot	NA	NA	nobound	472	lex	10_10	weight	nav	4_4	0.14115374281245646	BOW	nav_FOC	c3	0
spot.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.22943677916569252	0.056986819178294665	1	FOC	472	209	spot	NA	NA	nobound	472	lex	10_10	weight	all	4_4	0.14950173109774392	BOW	all_FOC	c3	0
spot.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.2081257646723733	-0.041563705563312306	1	5000	5000	209	spot	NA	NA	nobound	472	lex	10_10	selection	nav	4_4	0.21111308139509835	BOW	nav_5000	c3	0
spot.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.1748433588560062	-0.1935479471633443	1	5000	5000	209	spot	NA	NA	nobound	472	lex	10_10	selection	all	4_4	0.20894389820560824	BOW	all_5000	c2	0
spot.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.24033559472487254	0.09773051356723107	1	FOC	366	209	spot	NA	NA	nobound	472	lex	10_10	selection	nav	4_4	0.1765958935719465	BOW	nav_FOC	c3	0
spot.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.2231457778475543	0.08841409614985278	1	FOC	472	209	spot	NA	NA	nobound	472	lex	10_10	selection	all	4_4	0.1824059541517484	BOW	all_FOC	c3	0
spot.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2917526608030499	0.19028330238932517	1	5000	5000	219	spot	NA	NA	nobound	1015	lex	10_10	no	nav	4_4	0.21724098600771682	BOW	nav_5000	c3	0
spot.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.34468964763210885	-0.24453382404243493	1	5000	5000	219	spot	NA	NA	nobound	1015	lex	10_10	no	all	4_4	0.23268787641860958	BOW	all_5000	c2	0
spot.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.334735635781828	0.2478091393021396	1	FOC	775	219	spot	NA	NA	nobound	1015	lex	10_10	no	nav	4_4	0.2238147457124145	BOW	nav_FOC	c3	0
spot.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.3208802227860382	0.23566861963157257	1	FOC	1015	219	spot	NA	NA	nobound	1015	lex	10_10	no	all	4_4	0.22327125178954813	BOW	all_FOC	c3	0
spot.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.05987220889309351	-0.10044474101200332	1	5000	5000	219	spot	NA	NA	nobound	625	all	10_10	weight	nav	4_4	0.15342754720628468	BOW	nav_5000	c1	0
spot.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.03171330647001062	-0.1880242974719415	1	5000	5000	219	spot	NA	NA	nobound	625	all	10_10	weight	all	4_4	0.12499397127629779	BOW	all_5000	c1	0
spot.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.11066159362004807	0.013457125601175112	1	FOC	366	219	spot	NA	NA	nobound	625	all	10_10	weight	nav	4_4	0.14053698635803427	BOW	nav_FOC	c1	0
spot.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.08803201786857087	-0.0023610373863804037	1	FOC	625	219	spot	NA	NA	nobound	625	all	10_10	weight	all	4_4	0.1394523523802134	BOW	all_FOC	c1	0
spot.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.01733738521281687	0.18112432717570953	1	5000	5000	219	spot	NA	NA	nobound	625	all	10_10	selection	nav	4_4	0.22107388210648715	BOW	nav_5000	c4	0
spot.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.060701760248865005	-0.2266540765675499	1	5000	5000	219	spot	NA	NA	nobound	625	all	10_10	selection	all	4_4	0.19494858367131598	BOW	all_5000	c5	0
spot.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.09384841103388163	0.16769384889736433	1	FOC	366	219	spot	NA	NA	nobound	625	all	10_10	selection	nav	4_4	0.1637262762663467	BOW	nav_FOC	c4	0
spot.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.07305182364142544	0.14090007835961926	1	FOC	625	219	spot	NA	NA	nobound	625	all	10_10	selection	all	4_4	0.16780649756317506	BOW	all_FOC	c4	0
spot.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.057175308195479044	0.3560607637159669	1	5000	5000	219	spot	NA	NA	nobound	1390	all	10_10	no	nav	4_4	0.2268540713111489	BOW	nav_5000	c4	0
spot.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.042787666011259995	0.43497345814114174	1	5000	5000	219	spot	NA	NA	nobound	1390	all	10_10	no	all	4_4	0.199602116512876	BOW	all_5000	c4	0
spot.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.14272835375328252	0.39019007360038965	1	FOC	775	219	spot	NA	NA	nobound	1390	all	10_10	no	nav	4_4	0.21031961982978187	BOW	nav_FOC	c4	0
spot.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.1053399461852249	0.41877226986826444	1	FOC	1390	219	spot	NA	NA	nobound	1390	all	10_10	no	all	4_4	0.18770061826595114	BOW	all_FOC	c4	0
spot.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.2007432237028194	-0.0507582153267976	1	5000	5000	203	spot	NA	NA	nobound	358	lex	5_5	weight	nav	4_4	0.17260590433134831	BOW	nav_5000	c3	0
spot.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.17587631408840937	-0.20583252850719758	1	5000	5000	203	spot	NA	NA	nobound	358	lex	5_5	weight	all	4_4	0.20508752705741476	BOW	all_5000	c2	0
spot.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.20088216969581732	0.043788362700996	1	FOC	271	203	spot	NA	NA	nobound	358	lex	5_5	weight	nav	4_4	0.1614041986429187	BOW	nav_FOC	c3	0
spot.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.20050313217371676	0.03772232836257342	1	FOC	358	203	spot	NA	NA	nobound	358	lex	5_5	weight	all	4_4	0.16400639873645823	BOW	all_FOC	c3	0
spot.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.16375745300274086	-0.0667790894458258	1	5000	5000	203	spot	NA	NA	nobound	358	lex	5_5	selection	nav	4_4	0.2236362045865717	BOW	nav_5000	c3	0
spot.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.1604745865227966	-0.21046168049262562	1	5000	5000	203	spot	NA	NA	nobound	358	lex	5_5	selection	all	4_4	0.2044269113951802	BOW	all_5000	c2	0
spot.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1836161969117489	0.0347913185365331	1	FOC	271	203	spot	NA	NA	nobound	358	lex	5_5	selection	nav	4_4	0.18977225306742848	BOW	nav_FOC	c3	0
spot.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.17604701450261978	0.019369654779735727	1	FOC	358	203	spot	NA	NA	nobound	358	lex	5_5	selection	all	4_4	0.19052502089523593	BOW	all_FOC	c3	0
spot.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.20104629616584685	-0.066289136362496	1	5000	5000	212	spot	NA	NA	nobound	528	lex	5_5	no	nav	4_4	0.22920437969384727	BOW	nav_5000	c3	0
spot.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.20820521376678855	-0.24698889916932185	1	5000	5000	212	spot	NA	NA	nobound	528	lex	5_5	no	all	4_4	0.20160315332642745	BOW	all_5000	c2	0
spot.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.20916343529560846	0.06786665322042733	1	FOC	401	212	spot	NA	NA	nobound	528	lex	5_5	no	nav	4_4	0.21947283780997606	BOW	nav_FOC	c3	0
spot.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.20138195477351842	0.05598766721316253	1	FOC	528	212	spot	NA	NA	nobound	528	lex	5_5	no	all	4_4	0.22159244351768728	BOW	all_FOC	c3	0
spot.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.03733749857167241	-0.07639230202451303	1	5000	5000	219	spot	NA	NA	nobound	484	all	5_5	weight	nav	4_4	0.15056437249553886	BOW	nav_5000	c1	0
spot.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.008421268857672089	-0.17016152969881207	1	5000	5000	219	spot	NA	NA	nobound	484	all	5_5	weight	all	4_4	0.14842531286372102	BOW	all_5000	c1	0
spot.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.09072305333322322	0.007598319642700622	1	FOC	271	219	spot	NA	NA	nobound	484	all	5_5	weight	nav	4_4	0.14982120840413163	BOW	nav_FOC	c3	0
spot.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.0695269455789055	-0.002259592537931964	1	FOC	484	219	spot	NA	NA	nobound	484	all	5_5	weight	all	4_4	0.16648195876857905	BOW	all_FOC	c3	0
spot.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.08228345356644608	0.011292255427409416	1	5000	5000	219	spot	NA	NA	nobound	484	all	5_5	selection	nav	4_4	0.20481960342273164	BOW	nav_5000	c5	0
spot.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.10972120104160256	-0.13279614609053472	1	5000	5000	219	spot	NA	NA	nobound	484	all	5_5	selection	all	4_4	0.19732642687268134	BOW	all_5000	c5	0
spot.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.043150237780072535	0.07851561430743734	1	FOC	271	219	spot	NA	NA	nobound	484	all	5_5	selection	nav	4_4	0.1738707685577487	BOW	nav_FOC	c4	0
